"12,74 €",1989-04-25T07:33:54,Africa/Kinshasa,Tansania,kann.mp3,52:01:af:f7:38:0f,Sontag Rudolph KG,email-74.hertrampf.de,48.824911,12:08:07,Osterode am Harz,131921128
"485,09 €",1979-07-11T11:37:26,Africa/Abidjan,Belarus,machen.csv,35:8c:8c:b6:cc:3b,Butte GmbH,lt-22.waehner.com,-135.393684,17:59:29,Schlüchtern,2570
"57.286,58 €",1984-05-23T22:19:26,Asia/Damascus,Malediven,Vater.wav,a7:45:e0:8c:98:31,Schweitzer,lt-74.roht.org,60.116764,07:56:29,Lichtenfels,12
"6,99 €",1998-01-01T12:57:22,Africa/Nouakchott,Amerikanisch-Samoa,Uhr.mp4,83:18:98:54:b2:bd,Kensy Grein Groth AG,web-78.kramer.de,105.597008,08:08:30,Coburg,21
"7,11 €",2012-06-23T23:02:12,Asia/Amman,Vereinigte Arabische Emirate,er.docx,53:c4:ea:c8:19:c3,Trapp,laptop-08.karz.de,111.272818,00:59:02,Sebnitz,565
"55,69 €",2000-09-27T21:08:33,Africa/Porto-Novo,Suriname,Frau.numbers,a3:0c:ae:cc:c7:86,Dehmel Weitzel AG & Co. KGaA,srv-88.pechel.com,72.449684,23:01:16,Stendal,7
"14.516,21 €",1972-05-15T09:29:22,Africa/Windhoek,Pitcairn,her.wav,7f:ad:78:19:d0:a3,Bender Schüler AG,db-45.jessel.de,-90.411689,11:42:08,Burgdorf,33594148
"46,75 €",1976-12-29T15:46:00,Asia/Kuwait,El Salvador,lesen.json,62:71:6e:30:20:c0,Harloff,lt-46.hentschel.com,-17.420609,01:54:31,Merseburg,70103550
"4.429,31 €",2003-03-14T10:21:07,America/Caracas,Brasilien,wichtig.mp3,af:ab:a9:8c:72:23,Etzler,srv-45.ruppert.de,-55.336281,09:16:43,Nürtingen,2594697
"6,53 €",2015-09-10T14:49:38,Pacific/Guadalcanal,Pakistan,liegen.mp4,e2:fd:bf:28:d2:d9,Heinrich,laptop-27.tlustek.de,121.729700,13:40:57,Brilon,3
"36.748,04 €",2001-12-01T11:53:47,Africa/Niamey,Georgien,heiß.json,69:6c:40:17:fb:a1,Lachmann e.G.,lt-41.ebert.net,150.318241,12:43:46,Scheinfeld,65372
"3,41 €",1998-12-27T19:34:00,Asia/Colombo,Singapur,her.pages,c6:45:d9:1f:38:46,Klapp GmbH,lt-07.heidrich.de,62.123647,20:21:21,Freudenstadt,1
"8,45 €",1974-09-16T12:46:18,Africa/Djibouti,Bulgarien,Musik.bmp,07:3c:0f:e7:60:bb,Grein Groth,web-75.bloch.org,-87.562451,03:50:13,Steinfurt,51
"25,13 €",1995-09-11T14:04:07,America/Managua,Svalbard und Jan Mayen,frei.mp4,9a:58:8d:7e:de:90,Wohlgemut Kraushaar GmbH,db-97.gertz.org,97.899140,09:05:05,Staffelstein,82626565
"560,77 €",1999-08-07T20:01:20,Asia/Colombo,Vereinigtes Königreich,vielleicht.avi,d5:dc:8a:94:b7:54,Wagenknecht GbR,lt-75.schaaf.com,107.572654,07:23:53,Sömmerda,42183884
"43,74 €",1975-06-14T09:42:21,Asia/Bahrain,Kamerun,merken.odp,28:62:05:0e:ec:8c,Scheibe Tröst AG & Co. KG,lt-28.holt.net,143.813101,17:50:06,Mayen,207260
"59,56 €",1982-07-27T19:20:45,Africa/Douala,Uganda,dafür.tiff,2d:a0:be:11:b9:92,Schönland OHG mbH,srv-88.lehmann.net,141.125101,01:21:21,Lüneburg,7373
"92.065,32 €",2013-08-04T22:38:34,Europe/Oslo,Kokosinseln,wünschen.bmp,cd:c9:d1:93:c5:c3,Seip Krein GmbH,web-68.hein.de,100.567933,13:34:56,Backnang,50138
"2.724,12 €",1978-04-11T02:16:35,Africa/Algiers,Nepal,beim.pages,b0:7d:10:50:13:b8,Blümel,laptop-50.bluemel.com,153.596774,11:45:25,Pößneck,85742523
"10.634,56 €",1999-08-18T16:53:57,Europe/Bratislava,St. Kitts und Nevis,schenken.tiff,18:84:c8:23:9e:23,Jessel,email-83.stahr.org,144.750401,10:43:16,Passau,7401654
"930,27 €",2008-07-15T18:38:42,Asia/Saigon,Jersey,stellen.avi,d7:bf:2d:bb:42:34,Girschner AG,lt-28.trub.com,-73.180129,01:45:56,Göttingen,4184
"38,10 €",1991-10-31T03:27:33,Europe/Oslo,Falklandinseln,Weg.key,1e:0c:98:1e:b5:fb,Trub AG & Co. KGaA,srv-39.renner.net,62.018639,06:15:06,Niesky,5714043
"83,82 €",2000-05-16T00:04:03,Asia/Aqtau,Côte d’Ivoire,Herz.mov,b7:5d:fc:77:5e:28,Jähn,db-89.hesse.de,27.612072,20:40:33,Mellrichstadt,51
"746,60 €",2004-12-19T01:25:21,Pacific/Chatham,Saudi-Arabien,fragen.html,d7:95:3d:f2:3d:70,Roht,srv-40.kuehnert.de,-92.632825,18:21:51,Warendorf,1198
"41.448,40 €",2012-05-16T13:54:30,America/Montevideo,Togo,Stadt.flac,eb:1d:97:3b:c0:8c,Jockel KG,laptop-45.nohlmans.com,-169.457375,19:38:09,Osterode am Harz,3
"880,22 €",1992-02-21T01:36:27,Europe/Vaduz,Turkmenistan,Schnee.js,79:ff:0d:87:51:c6,Sontag,laptop-89.winkler.de,-48.686670,06:11:21,Wittmund,8404
"721,42 €",1981-04-15T22:29:09,Asia/Tehran,Republik Korea,Stück.key,93:82:85:6d:2e:73,Adolph,db-20.stiebitz.com,-179.023922,13:51:15,Kehl,29101167
"5.853,47 €",1990-06-14T10:55:59,Asia/Magadan,Monaco,nur.avi,e9:9d:5f:4b:48:6b,Klotz GbR,email-84.dowerg.com,-171.252102,07:49:52,Dresden,449
"7,58 €",2019-01-03T14:10:07,Africa/Mogadishu,Grenada,Ferien.gif,d5:ce:aa:48:6d:e8,Walter Hartmann AG,web-34.mangold.com,158.153154,08:22:51,Euskirchen,54372
"66.551,59 €",1993-02-06T10:05:54,Asia/Dushanbe,Armenien,bringen.flac,86:21:c3:de:71:a2,Mentzel,laptop-04.haenel.net,-102.413400,05:38:42,Bischofswerda,4
"94.294,07 €",2006-12-13T01:28:41,Asia/Baghdad,Fidschi,gern.tiff,1d:2d:2a:9b:c6:a2,Rogner GbR,lt-32.geissler.com,-94.578457,22:24:30,Malchin,614
"87,56 €",2000-06-23T16:36:58,Asia/Phnom_Penh,Myanmar,dann.jpeg,f6:ce:23:f1:15:3b,Schomber GmbH,lt-74.staude.com,-93.088095,05:34:31,Wolfach,665
"99,50 €",1984-07-11T23:08:59,Europe/Riga,Jamaika,leicht.wav,a9:a2:e6:a5:79:c9,Wesack,db-79.gunpf.com,-172.872191,18:10:05,Gifhorn,56
"67.583,18 €",2000-03-10T06:06:21,America/La_Paz,Niue,warm.html,61:a3:98:74:b5:a6,Trommler Weiß GbR,desktop-95.hahn.de,39.627000,11:48:37,Nördlingen,4
"4,47 €",1980-08-11T19:26:03,Europe/Volgograd,Französisch-Polynesien,wissen.js,19:40:51:93:67:8b,Klotz van der Dussen GmbH & Co. KGaA,db-76.gnatz.de,93.718781,21:02:28,Bad Freienwalde,6788
"4.628,85 €",1996-08-12T23:16:12,America/La_Paz,Falklandinseln,unter.flac,8c:af:0a:d3:e7:80,Trapp,desktop-43.froehlich.org,-75.580779,08:33:01,Peine,5711844
"5,69 €",1991-08-10T11:25:31,Africa/Nairobi,Komoren,ja.wav,d8:82:f0:99:e2:cb,Beyer,email-89.seifert.com,40.935566,13:12:48,Stuttgart,1
"891,07 €",1974-05-11T12:24:26,Africa/Bamako,Niue,sieben.mp4,32:d5:ad:86:b4:a5,Steckel Wulff AG,email-08.otto.net,48.847422,12:02:33,Dieburg,969072
"0,68 €",1990-09-06T01:48:47,Europe/Copenhagen,Griechenland,Bein.css,79:92:37:2c:1c:96,Trubin Rohleder KG,laptop-11.hoelzenbecher.de,-97.156301,22:51:46,Freudenstadt,53
"42.331,66 €",2019-04-25T00:24:05,America/La_Paz,Serbien und Montenegro,nass.ppt,fa:b8:ab:6c:db:45,Vollbrecht,email-83.kambs.de,-101.703040,06:36:41,Suhl,4
"6.647,19 €",2018-02-28T18:28:35,Europe/Riga,Äthiopien,vorbei.jpg,95:5b:0b:ff:12:2d,Geißler,web-62.bauer.de,112.932199,05:40:45,Badoberan,97729245
"17,24 €",1973-11-02T19:28:30,Atlantic/Cape_Verde,Tuvalu,einigen.docx,5a:80:c9:3c:50:f5,Jäkel,srv-05.heydrich.de,124.162488,12:23:08,Husum,31997742
"41,43 €",2014-11-07T21:22:40,Asia/Makassar,Demokratische Volksrepublik Korea,davon.numbers,bb:7b:1e:7e:e6:44,Klapp Stiftung & Co. KG,laptop-72.hartung.de,-99.447163,01:55:13,Eisleben,1587
"4.792,77 €",1987-04-28T20:43:04,Africa/Cairo,Ungarn,ja.tiff,f1:77:b4:6f:4f:32,Haering,laptop-71.mitschke.de,73.839512,00:40:24,Wittmund,444
"7.118,99 €",1970-02-01T03:58:39,Africa/Kampala,Oman,wir.csv,9f:39:90:46:44:dc,Nerger GmbH,email-03.lehmann.de,96.301022,07:53:18,Sebnitz,80724
"502,80 €",1972-10-24T23:27:11,Indian/Mahe,Dominica,Pferd.js,d8:fa:75:40:d4:69,Krause Heidrich KG,web-61.atzler.net,-163.000733,09:53:22,Hansestadttralsund,88572598
"91.415,30 €",2001-12-29T04:03:54,Europe/Tallinn,Gibraltar,vom.css,38:b7:38:d6:6f:25,Reichmann AG & Co. KGaA,lt-12.hettner.org,140.703415,23:37:54,Hammelburg,642781
"3.173,16 €",1997-08-25T05:55:31,Europe/Stockholm,Oman,kein.avi,30:d4:0f:5f:c2:9f,Schacht Tlustek GmbH,srv-21.dehmel.de,-13.890005,05:12:49,Lüneburg,1281
"773,55 €",1982-11-10T06:57:05,Pacific/Chatham,Sri Lanka,las.gif,c6:ac:ab:e4:19:25,Sölzer Trüb GmbH,web-04.drewes.com,-145.047118,04:44:57,Aurich,2228193
"2.939,66 €",1997-05-09T20:31:04,Asia/Kuching,Thailand,Hunger.csv,0e:de:d3:91:cd:64,Schmiedecke Mude GbR,db-90.jacob.com,155.664481,10:36:10,Bayreuth,14246
"775,00 €",1987-07-28T22:42:00,Asia/Novosibirsk,Vereinigtes Königreich,bleiben.avi,1e:d8:fb:48:40:16,Söding,laptop-62.zimmer.com,28.535416,04:29:29,Niesky,598441
"401,43 €",1991-10-12T05:37:34,America/Porto_Velho,Ungarn,heißen.pages,cc:6a:ab:2f:52:64,Scheuermann AG & Co. KGaA,lt-39.kuhl.de,-167.774031,13:12:45,Erkelenz,38018
"86.075,38 €",2003-12-23T03:46:22,Europe/Tallinn,Luxemburg,suchen.avi,40:d4:c0:31:33:70,Buchholz GmbH,srv-84.otto.com,-8.606420,19:45:43,Rudolstadt,7309
"60.657,83 €",1991-01-12T16:54:32,America/Dominica,Gambia,mal.numbers,9b:ca:94:35:6f:2a,Hornich e.G.,laptop-48.doerschner.org,24.253875,12:15:05,Bayreuth,53874
"8,82 €",1972-12-16T12:20:26,Asia/Tehran,Turkmenistan,anfangen.js,02:71:63:93:ec:ec,Becker Schaaf OHG mbH,email-03.steckel.com,-25.376516,14:09:07,Nordhausen,452198
"1,66 €",2011-03-07T05:16:18,Indian/Mauritius,Nepal,sprechen.csv,67:ae:ac:67:68:d8,Putz,email-68.heinrich.com,60.087303,14:17:24,Tuttlingen,95107
"4,22 €",2020-06-05T16:52:16,Europe/Madrid,Namibia,los.txt,84:1d:40:1d:29:df,Löffler,srv-55.bloch.net,78.103878,16:07:03,Oschatz,808671
"23,59 €",2004-10-12T14:33:09,Europe/Malta,Barbados,wissen.webm,51:7c:97:dd:74:ec,Klemt AG & Co. KG,laptop-95.wagenknecht.de,-9.939185,04:20:46,Bad Kreuznach,22587888
"1.280,89 €",2021-02-13T19:15:11,Indian/Mauritius,Südafrika,oft.gif,3c:d3:f4:5c:e0:ab,Preiß AG,db-34.schueler.de,117.708584,20:26:51,Paderborn,3930123
"93.207,17 €",1973-12-02T11:09:17,Africa/Johannesburg,Republik Korea,verlieren.wav,27:a1:c3:3b:8d:69,Siering Staude GmbH,lt-78.schulz.org,-24.970072,17:59:50,Witzenhausen,573303
"659,09 €",1993-07-24T04:10:25,Asia/Bangkok,Britisches Territorium im Indischen Ozean,steigen.docx,59:3f:38:88:f5:94,Lorch,laptop-21.heser.org,74.429596,21:48:15,Säckingen,3
"64,23 €",2017-06-15T20:24:46,Africa/Malabo,Madagaskar,wissen.gif,55:42:7a:4a:1e:8f,Siering Fischer GmbH,email-12.langern.de,-72.059122,23:43:50,Iserlohn,4568
"1,85 €",2006-04-29T02:42:52,America/Port_of_Spain,Portugal,hören.ods,a8:ae:f7:09:a6:4c,Preiß Mies KG,email-32.patberg.de,-112.291568,20:51:05,Rockenhausen,65
"59.546,36 €",2015-10-09T01:49:01,Asia/Riyadh,Weihnachtsinsel,Welt.ppt,15:4e:f4:2e:8e:41,Hahn,srv-27.textor.de,118.858044,12:48:10,Stadtroda,9
"91,77 €",1984-02-04T00:02:03,Asia/Dubai,Vereinigte Arabische Emirate,durch.mp3,f8:05:33:1e:e4:09,Schinke,db-00.giess.com,54.877466,20:46:18,Göppingen,33348
"293,63 €",2005-01-26T08:43:41,Africa/Algiers,Nigeria,lange.mov,a5:e3:b6:db:9f:00,Kreusel e.V.,db-84.fiebig.de,-96.680894,10:29:25,Eisenhüttenstadt,813502
"1.242,82 €",1988-02-12T13:25:19,Europe/Vienna,Peru,Küche.jpeg,98:8f:a0:8f:b6:33,Drewes,srv-53.trubin.de,-59.551865,01:27:50,Berlin,9739732
"47.244,97 €",2001-06-09T09:31:30,Africa/Dar_es_Salaam,Vereinigtes Königreich,Hilfe.pdf,9e:90:17:00:1b:c9,Berger KG,db-68.rosenow.net,-121.777660,00:56:01,Aurich,79
"77.278,19 €",1989-05-25T16:19:29,America/Pangnirtung,Mongolei,Hase.xlsx,0a:c4:a6:fe:51:23,Süßebier,desktop-56.kaul.de,-90.276339,13:01:47,Werdau,4
"51.995,23 €",1973-07-07T05:24:54,Europe/Bratislava,Cookinseln,nichts.webm,00:14:a7:d7:b3:b2,Gorlitz KG,laptop-10.giess.de,-158.577384,22:55:14,Biedenkopf,4
"0,06 €",1994-11-25T17:36:47,Europe/Rome,Republik Korea,Fuß.mp3,23:54:df:91:e5:e8,Eberth Gerlach Stiftung & Co. KGaA,lt-80.matthaei.de,-101.246764,04:18:48,Mayen,369
"614,20 €",1974-07-23T00:37:13,Asia/Saigon,Niue,spielen.txt,cd:df:18:d9:00:00,Kusch Stroh Stiftung & Co. KG,email-74.caspar.de,81.734336,01:56:00,Tübingen,9919
"156,98 €",2010-11-23T12:03:29,Africa/Addis_Ababa,Indien,ließ.csv,48:6b:bb:8d:71:4f,Killer KG,laptop-88.roerricht.de,-5.115586,06:48:05,Lörrach,892
"759,51 €",2000-07-22T05:42:06,Pacific/Nauru,Griechenland,vielleicht.css,7f:3c:f7:7c:b1:36,Jopich GmbH,email-13.heintze.org,-29.789964,16:43:16,Herzberg,98
"153,17 €",1998-10-28T23:09:06,Asia/Karachi,Luxemburg,ruhig.avi,7a:b6:92:6b:7a:3f,Biggen,lt-51.cichorius.de,-120.661602,19:04:12,Euskirchen,1
"51,75 €",1973-07-12T21:07:34,Pacific/Truk,Guyana,ruhig.avi,80:41:9f:17:2d:30,Dobes Margraf Stiftung & Co. KG,web-49.cichorius.de,-84.811318,07:23:39,Ribnitz-Damgarten,850125
"343,71 €",2000-11-10T23:15:31,Asia/Yerevan,Iran,hinein.mp3,d6:bd:5a:7f:ee:3d,Barkholz GmbH & Co. KGaA,laptop-29.drub.com,174.625954,03:41:30,Staffelstein,19257941
"1,07 €",2020-08-11T22:00:38,Africa/Asmera,Kiribati,mein.avi,c2:ca:40:86:dd:01,Hornich AG,email-34.ortmann.de,-156.050470,04:01:01,Sankt Goarshausen,697223
"2.961,02 €",2013-10-09T22:27:21,America/Caracas,Weihnachtsinsel,Sonne.pdf,14:5e:d6:b1:c8:35,Aumann Preiß KG,desktop-02.matthaei.net,96.203451,02:16:35,Hainichen,336
"57.477,24 €",1977-03-03T15:27:54,Asia/Baku,Mongolei,fragen.ppt,3a:e2:8d:77:c7:e7,Nerger,email-04.drubin.de,130.157541,19:57:05,Kehl,62
"28,47 €",2001-09-25T07:49:10,America/La_Paz,Kasachstan,neben.mp3,08:b8:a6:fd:93:20,Adler AG & Co. KG,web-40.gertz.com,-24.512703,22:56:00,Tecklenburg,109309
"3.057,79 €",1996-04-13T21:06:46,Asia/Aden,Antarktis,Glück.wav,15:68:27:a7:6b:a1,Cichorius,web-78.ruppersberger.com,-145.272429,20:47:41,Einbeck,30840
"8.802,97 €",1974-12-27T08:08:09,Asia/Yekaterinburg,Malta,deshalb.jpg,3f:f4:06:0d:98:c3,Hoffmann GmbH & Co. KGaA,lt-93.kaester.de,141.905613,16:32:04,Seelow,614
"4,31 €",1987-04-24T06:59:23,America/Belize,Vatikanstadt,fröhlich.tiff,88:be:21:5f:5c:fc,Mälzer AG & Co. OHG,db-70.stiffel.de,146.431786,22:56:43,Wanzleben,3
"6,45 €",2005-02-06T02:39:37,Asia/Seoul,Japan,Wort.webm,f2:69:ed:0b:4b:18,Etzold,email-82.vogt.com,-137.177719,20:25:53,Eggenfelden,838
"567,69 €",1977-01-17T07:01:22,Atlantic/Azores,Niue,Junge.avi,08:d7:5f:56:13:45,Fliegner GmbH & Co. OHG,srv-02.henck.com,53.340843,13:55:56,Passau,486
"6,59 €",1982-12-20T09:27:20,Pacific/Ponape,Uganda,Ferien.mov,ee:49:66:62:a2:80,Nette,lt-72.sorgatz.de,-115.718033,13:27:29,Northeim,608
"63.619,91 €",1986-01-15T09:47:09,Europe/Ljubljana,Brasilien,heraus.pages,a2:81:79:90:15:d6,Eckbauer Geisler AG & Co. OHG,web-03.wieloch.de,18.786557,17:50:02,Wolmirstedt,6685
"261,22 €",1989-09-11T11:12:58,Australia/Sydney,Ruanda,schicken.webm,ac:e4:8e:93:92:52,Sölzer e.V.,db-53.beer.de,-15.737650,12:30:34,Siegen,493668
"0,34 €",2005-03-07T03:46:20,Europe/Oslo,Tadschikistan,leicht.flac,0b:f2:ea:a6:d0:13,Reichmann Atzler AG,web-23.heidrich.com,-61.391139,19:16:16,Augsburg,20
"1,53 €",1998-07-25T22:02:18,Pacific/Funafuti,Ukraine,danach.docx,20:86:92:08:b0:02,Jähn Briemer GmbH,email-08.mitschke.org,-24.225853,21:49:38,Gadebusch,13058428
"59,24 €",1982-01-25T05:48:55,Europe/Tirane,Westsahara,fünf.js,77:53:ed:86:7c:7b,Grein Groth,desktop-03.rudolph.org,-177.100022,10:38:51,Eichstätt,460900865
"4.109,21 €",2018-03-30T23:46:57,Pacific/Nauru,Vietnam,Papa.flac,72:1c:40:4e:9f:04,Sauer GmbH & Co. KG,desktop-99.heinrich.de,94.095054,10:19:23,Fulda,8
"406,91 €",2000-06-29T07:48:13,Europe/Skopje,Nepal,überall.jpeg,8a:8e:e5:50:15:31,Trupp e.G.,laptop-70.reuter.com,107.251771,06:40:17,Forchheim,756630
"67.068,32 €",2019-10-01T00:43:58,Africa/Khartoum,Palästinensische Gebiete,leise.xls,82:32:ea:9a:f2:bd,Börner e.V.,web-75.bauer.com,-115.098394,14:07:29,Neustadt am Rübenberge,4698787
"190,96 €",2009-10-23T03:10:18,America/Grenada,Französisch-Polynesien,Monat.pages,4c:a5:b5:ae:98:9b,Pohl OHG mbH,desktop-29.mende.com,86.860089,13:37:38,Grimmen,667768
"46,27 €",2006-04-30T03:41:27,Europe/Monaco,Dschibuti,blau.flac,5d:ee:19:a6:b6:7f,Renner GmbH,email-40.rosemann.de,-179.037255,15:17:03,Groß-Gerau,494
"528,18 €",1976-06-14T22:52:53,Asia/Bahrain,St. Vincent und die Grenadinen,Zug.mp4,84:b5:dd:4c:6d:0b,Ladeck,email-46.bolzmann.com,-171.476920,10:34:57,Mallersdorf,824558
"2,35 €",2009-08-06T06:32:06,Africa/Addis_Ababa,Bolivien,voll.pdf,a3:2c:2f:dc:34:f1,Kambs Hendriks AG,email-71.haase.de,-131.940402,03:11:55,Husum,49
"1,75 €",1988-03-21T10:14:35,Pacific/Fiji,Sierra Leone,Hund.gif,a5:96:bd:74:29:4c,Hesse Kramer GbR,laptop-84.hettner.com,-37.385842,04:41:31,Nauen,315516
"64,34 €",2005-02-08T07:35:33,Africa/Tripoli,St. Martin,wohnen.mp3,07:e4:6d:e6:86:57,Ullmann AG & Co. OHG,web-35.wagner.de,148.804468,20:53:09,Wolfach,406
"3,33 €",2022-04-13T07:15:44,Africa/Maputo,Antigua und Barbuda,nimmt.jpg,f9:ae:45:db:04:0d,Beyer,laptop-44.haase.de,-106.381819,00:06:46,Perleberg,93
"238,66 €",2005-10-02T10:29:02,America/Caracas,Zypern,neun.js,de:28:84:85:d2:b9,Kambs AG,email-38.stroh.com,93.071152,16:54:49,Lüdenscheid,7911
"692,59 €",2001-01-28T01:59:45,Europe/Bucharest,Taiwan,aber.png,6b:de:6d:72:d6:10,Kade,email-40.kallert.de,-146.406062,09:55:25,Angermünde,20
"1.485,25 €",1987-04-22T02:31:39,Africa/Lusaka,Costa Rica,dein.numbers,50:c4:cb:49:29:33,Heuser Zimmer GbR,srv-88.haering.net,103.686384,12:28:43,Sternberg,40
"98.703,18 €",1987-11-04T21:04:10,Africa/Djibouti,Italien,braun.tiff,58:13:5e:15:01:e8,Hartmann Kallert e.G.,srv-64.mies.net,159.576870,11:40:15,Rathenow,412
"8.523,91 €",1981-05-28T21:56:03,Asia/Jerusalem,Niederländische Antillen,Küche.jpeg,3d:08:cd:73:78:13,Kitzmann,db-01.trapp.net,-50.764380,00:57:37,Göttingen,818
"3,36 €",1971-07-27T05:39:33,Pacific/Funafuti,Nicaragua,nächste.mov,f9:c6:ff:52:64:35,Drubin,laptop-81.doerr.de,-161.690790,12:21:17,Staßfurt,222710962
"76.111,25 €",1994-04-09T15:18:08,Indian/Comoro,Polen,Zimmer.jpg,10:d7:b9:f4:4c:d7,Mies,db-27.budig.de,26.856589,19:35:07,Parsberg,96
"9.246,77 €",1991-05-26T03:15:26,America/Costa_Rica,Antigua und Barbuda,rot.flac,ce:aa:f8:7d:41:0e,Barth AG & Co. KGaA,desktop-78.gute.com,152.290396,21:48:31,Pößneck,546696156
"150,25 €",1995-08-07T16:16:10,Europe/Vatican,Kirgisistan,Musik.pages,0a:25:56:9d:9d:e0,Dussen van Becker KG,desktop-94.gierschner.org,126.951219,18:33:27,Chemnitz,68742446
"5,86 €",2020-10-10T11:09:35,Asia/Kashgar,Äußeres Ozeanien,wie.jpeg,2d:a2:fd:c9:6c:c6,Liebelt Stiftung & Co. KGaA,db-08.losekann.net,-94.296355,06:32:50,Weißwasser,108537
"2,60 €",1986-08-30T19:55:55,Europe/Podgorica,Slowakei,Minutenmir.css,d2:be:ee:e4:49:3f,Röhricht Jockel GmbH & Co. OHG,srv-60.stadelmann.com,51.210138,14:46:48,Wittenberg,52
"74,71 €",1977-08-16T00:08:47,America/Mexico_City,Tokelau,Zahl.wav,d2:51:ec:aa:69:28,Ritter,web-00.holzapfel.net,-8.701513,03:17:46,Querfurt,673
"26,47 €",1972-12-14T07:52:54,Africa/Kigali,St. Vincent und die Grenadinen,wir.pdf,e5:3a:a6:75:ef:b6,Adolph Heß GmbH,desktop-25.henck.de,-9.986321,10:42:27,Seelow,961821904
"616,67 €",2022-12-25T02:48:08,Europe/Malta,Republik Moldau,mein.numbers,f5:f7:81:2c:63:85,Reinhardt Gierschner GmbH,db-55.klingelhoefer.com,-1.466839,16:13:25,Ribnitz-Damgarten,2776314
"84.916,04 €",2007-01-19T07:49:53,America/La_Paz,Ukraine,früh.webm,3c:8c:47:5b:14:24,Faust,laptop-19.steckel.de,-35.427512,16:44:15,Euskirchen,663
"7,55 €",2005-03-01T14:32:26,Indian/Mauritius,Kambodscha,Himmel.mp4,91:b0:79:9f:22:0d,Boucsein Klotz Stiftung & Co. KGaA,srv-37.textor.com,61.297782,23:44:50,Zossen,84
"9,53 €",1998-12-14T15:00:58,Indian/Maldives,Tschechische Republik,kommen.avi,b7:9d:6a:e2:2a:7b,Stroh,lt-13.bolander.com,-173.614675,14:48:23,Tirschenreuth,293
"31.714,51 €",1987-12-24T04:32:55,Europe/Minsk,Kap Verde,nun.avi,0b:38:f9:e5:27:a5,Eimer e.G.,srv-16.jacob.com,153.935912,11:39:37,Jülich,9160
"278,68 €",1999-06-19T16:35:40,Asia/Tashkent,Uganda,jetzt.css,35:a5:cf:13:2e:bb,Rust Segebahn e.G.,lt-41.meyer.com,129.550091,22:04:43,Wismar,8425563
"939,29 €",1984-07-23T18:37:19,Asia/Kashgar,Belarus,machen.jpg,fb:9d:27:ba:9b:44,Drewes AG,db-19.ladeck.com,148.134732,23:54:38,Cloppenburg,280296
"8.612,35 €",1986-04-03T06:39:45,Europe/San_Marino,Sonderverwaltungszone Macao,überall.jpeg,32:24:83:03:ee:6f,Heydrich,db-49.klemm.de,109.050907,06:16:44,Wanzleben,427
"64,96 €",2020-10-18T03:17:31,Africa/Blantyre,Jersey,Kind.avi,74:ac:3a:7a:3c:82,Klingelhöfer Zorbach AG,srv-09.loos.com,66.681611,09:13:20,Suhl,660
"0,97 €",1993-03-30T23:48:54,Africa/Kigali,Estland,Sohn.mp4,07:cb:4b:e3:b6:2a,Koch II Gnatz KG,lt-19.boerner.net,123.694677,16:26:36,Fürstenfeldbruck,330909931
"9,65 €",2005-11-02T23:09:14,Africa/Gaborone,Togo,sechs.tiff,6d:02:7f:f5:62:55,Pärtzelt,lt-81.margraf.de,120.985639,06:53:51,Hagenow,802
"5.503,01 €",1995-01-16T13:44:04,Africa/Djibouti,Benin,erzählen.xls,a7:4b:41:cb:ee:40,Scholz,lt-53.haering.de,79.060235,03:24:06,Belzig,179
"34,44 €",1971-08-14T10:46:28,Africa/Johannesburg,Burundi,dabei.mp3,58:12:a6:0f:cd:3f,Köhler Schleich KGaA,web-55.ehlert.net,52.116823,05:14:10,Jülich,6785727
"11.093,75 €",1994-03-29T13:45:02,Asia/Phnom_Penh,Venezuela,Land.flac,e5:50:64:9c:aa:7d,Klingelhöfer,lt-94.schwital.com,176.802219,21:40:36,Fulda,3655284
"289,48 €",1991-06-29T13:19:19,Indian/Mahe,Trinidad und Tobago,sieben.mov,a6:82:bd:a2:8a:a7,Biggen,web-36.vogt.com,64.963100,10:30:32,Aue,5672
"7,07 €",2002-11-04T15:42:41,Asia/Nicosia,Belgien,Stadt.xls,d8:e4:be:73:8e:56,Killer Christoph GbR,lt-49.bluemel.de,-125.004065,23:54:56,Schwäbisch Hall,7
"61.229,24 €",2002-05-03T05:16:33,Asia/Dushanbe,Kap Verde,Leute.bmp,f1:bd:83:b8:5c:1b,Trupp GmbH,web-68.nerger.com,77.021651,03:45:43,Eutin,3
"37.422,97 €",1988-11-22T05:47:23,Africa/Mogadishu,Kroatien,nach.html,5b:22:25:d9:4c:b7,Heinrich,web-99.gnatz.de,-137.006093,19:24:41,Pirmasens,480
"25.229,22 €",2008-01-06T16:24:50,Africa/Bamako,Indien,Stelle.ppt,51:dd:90:75:bf:2e,Wesack,laptop-95.zirme.de,-24.276031,07:33:37,Aurich,16944538
"1.425,08 €",1995-08-15T02:34:38,America/Guatemala,Martinique,sicher.xlsx,9a:18:dd:c8:43:2c,Höfig Gehringer e.V.,db-15.kohl.com,-58.311475,18:07:05,Altötting,9901697
"34.651,69 €",1986-03-24T10:18:44,Africa/Malabo,Saudi-Arabien,Ding.html,9e:70:75:ab:7d:c8,Wilmsen Mühle GmbH & Co. KG,web-86.holzapfel.de,-97.855231,06:44:55,Berchtesgaden,6
