bank_country,hostname,latitude,country,time,longitude,language_name,language_code,random_number,iso8601,company,file_name,city,date,pricetag,mac_address
CH,desktop-01.meier.com,28.837695,France,07:40:23,154.941453,Maori,bn,5,1985-07-16T11:35:07,"Felber, Wirz and Weber",eos.flac,Kreuzlingen,1996-05-28,$165.60,1d:66:f2:69:64:f6
CH,laptop-79.walter.info,60.031164,Mongolia,22:38:36,99.850597,Pushto,uk,882584253,1985-09-27T23:38:31,"Mettler, Berger and Ziegler",rem.tiff,Wädenswil,1981-05-15,$56.60,55:15:25:f3:68:45
CH,db-75.lang.com,45.9610015,Paraguay,15:30:14,29.968734,Avaric,ff,803867429,1975-05-21T06:03:35,Steiner-Kunz,ipsa.wav,Amriswil,1981-08-25,"$52,474.89",c6:46:e5:08:3e:27
CH,desktop-13.burri-wenger.net,67.203581,Lithuania,00:19:54,103.473745,Lingala,ca,9484273,2014-04-26T03:25:15,Furrer-Egger,laboriosam.csv,Pfäffikon,2015-09-15,"$37,879.49",db:fc:64:06:fd:e0
CH,email-64.senn.com,-73.120072,Norway,15:55:50,-35.307827,Chuvash,nhn,4,1975-06-24T22:29:29,Stöckli-Wirth,occaecati.txt,Naters,2001-03-29,$616.77,3c:7f:b0:67:7e:98
CH,laptop-05.vogel.com,48.128555,Zimbabwe,11:32:31,-98.198493,Swati,lv,2658164,1971-03-19T23:57:19,Walder Ltd,repudiandae.wav,Amriswil,2019-08-15,$4.63,4e:bb:cc:c3:c4:89
CH,desktop-68.hasler.net,9.7689715,Guyana,12:55:48,-108.052280,Samoan,bs,761,1999-07-29T21:23:24,"Meier, Sutter and Probst",fuga.mov,Montreux,2021-09-06,"$40,367.51",bd:a3:d4:fd:0c:1f
CH,web-72.friedli.com,42.2637475,South Korea,01:40:59,-5.734966,Galician,tr,9822276,1993-01-11T21:35:49,Steffen Inc,nemo.gif,Buchs,1979-11-15,$61.46,75:25:04:a9:a6:82
CH,srv-79.tobler-baur.com,22.058079,Madagascar,21:58:49,-89.277568,Interlingue,km,80,2002-10-05T10:32:43,Sutter-Schenk,non.jpg,Thun,1975-06-01,"$65,224.05",8e:8c:7f:e3:48:26
CH,srv-60.luscher.com,-40.900217,Pakistan,01:53:44,-157.574018,Fulah,ig,24451980,1998-01-27T09:58:30,Fischer-Martin,ipsa.css,Biel/Bienne,1998-02-16,$8.92,bb:9b:19:54:75:7c
CH,laptop-20.buhlmann.info,49.8664785,Samoa,21:03:54,-97.542703,German,iw,63647,1977-03-29T12:09:16,Ritter Ltd,impedit.avi,Lugano,1975-08-12,$32.98,c1:d8:fc:fd:f4:c5
CH,laptop-05.fankhauser-koch.org,43.7216055,Solomon Islands,17:00:37,-101.667990,Turkish,niu,31217235,2020-10-22T18:56:28,Hirt Ltd,ullam.txt,Langenthal,2021-11-11,"$4,382.39",d0:27:47:fb:9a:ab
CH,web-70.widmer.com,-54.959969,Guinea-Bissau,14:02:49,42.602181,Avaric,sk,428718,1991-06-29T01:43:33,Wyss-Stettler,cupiditate.ppt,Vevey,1992-06-30,"$68,426.43",9b:b7:fe:52:9f:0b
CH,db-26.schlatter.com,66.040969,Montenegro,13:35:19,132.536051,Maltese,lij,5,1979-08-06T07:08:00,"Burri, Käser and Kälin",minima.csv,Muttenz,2000-11-30,"$4,548.15",2f:fb:5f:1c:d7:42
CH,laptop-50.erni.info,-75.9974275,Vietnam,08:58:24,102.148737,Chamorro,bho,624415,1971-04-04T02:14:12,"Ferrari, Rey and Gfeller",itaque.jpeg,Lutry,1995-06-12,"$24,005.20",14:0b:8b:af:19:b4
CH,db-37.rey-furrer.com,7.198814,Serbia,20:00:24,140.375530,Hungarian,apn,59826,1970-06-09T19:07:21,Häfliger and Sons,sapiente.wav,Kreuzlingen,2007-05-24,$454.01,e0:85:fe:0f:53:a3
CH,srv-81.fehr.com,-42.9429615,El Salvador,12:57:30,-92.613407,Pushto,ff,3149741,2012-10-18T19:25:57,Schnyder-Hürlimann,inventore.wav,Freienbach,1990-04-08,$304.49,94:43:1e:72:cd:64
CH,desktop-83.stettler-stauffer.com,3.4756595,Vatican City,06:38:06,-55.330480,Malagasy,the,57,2007-01-15T10:12:47,Hauser Ltd,voluptates.ppt,Mendrisio,2010-02-26,"$39,268.76",cf:18:c0:c9:b4:ea
CH,laptop-17.blaser.com,23.122012,Vatican City,17:23:44,20.292705,Marathi,ts,1228,1990-05-11T09:50:47,Meyer Group,officiis.docx,Buchs,1977-10-28,"$98,833.65",39:58:2d:70:3c:6f
CH,srv-69.wolf-ernst.org,89.671583,Libya,06:09:39,159.090131,Dutch,mr,4,1978-04-11T23:20:24,Siegrist-Geiger,reprehenderit.mov,Reinach,1975-11-16,$247.86,55:54:be:ac:e7:2a
CH,web-07.meili-steffen.org,-37.191838,Andorra,00:53:37,-158.449381,North Ndebele,ts,3,1987-10-02T00:01:18,Hirt-Hasler,atque.jpeg,Küsnacht,2002-05-11,"$26,498.97",e5:8c:2e:43:f7:63
CH,email-22.steinmann.com,21.7524215,Kyrgyzstan,03:33:02,16.776562,Samoan,he,895,2010-01-15T21:23:27,"Hirt, Portmann and Siegrist",atque.html,Luzern,2015-07-05,"$62,537.26",57:f8:6c:3c:8f:35
CH,db-07.felber.biz,-47.6257865,Luxembourg,15:50:09,-133.553822,Aymara,zh,629423610,2007-11-07T10:04:39,Felder-Imhof,asperiores.avi,Mendrisio,2008-11-22,"$5,751.03",2d:52:ee:c1:fe:62
CH,email-00.fankhauser.com,19.338476,Panama,04:13:51,-132.651188,Serbian,tt,3,2008-08-06T20:10:06,"Hirt, Leunberger and Schäfer",exercitationem.xlsx,Amriswil,1973-02-28,"$5,722.12",bc:0a:8e:5a:32:59
CH,web-24.zingg-braun.net,-46.9973525,Romania,17:07:33,-167.213439,Navajo,yi,34,1979-12-06T01:49:32,Schlatter PLC,nisi.csv,Montreux,1986-07-21,"$3,311.80",b3:ba:a9:e5:5c:a0
CH,laptop-37.winkler.com,14.746332,Colombia,23:12:44,-83.246384,Bihari languages,uz,9,1987-02-09T02:20:09,Brun-Zollinger,sapiente.webm,Luzern,2001-08-11,"$95,626.13",0e:92:fe:4d:33:0f
CH,email-78.ferrari.biz,21.874035,Guinea-Bissau,05:59:34,77.770967,French,eo,59268,1985-09-19T08:48:00,"Widmer, Hofmann and Wirth",numquam.css,Spreitenbach,2023-05-16,$278.24,94:d2:a6:8c:18:5b
CH,srv-04.tanner-schwarz.com,-10.935717,Germany,21:07:28,-161.423269,Hindi,om,9728043,2014-01-24T00:57:29,"Keller, Walter and Zingg",iste.flac,Chêne-Bougeries,1992-08-18,$112.62,46:1e:1e:d9:49:99
CH,desktop-46.gfeller-tobler.org,-0.413446,Syria,16:33:09,3.108628,Uighur,pa,9,1991-01-06T19:03:35,Bühler-Ott,quidem.flac,Aigle,2002-07-10,"$70,973.79",c8:65:f6:42:cd:24
CH,srv-76.christen.com,-9.367579,Germany,14:52:04,176.900011,North Ndebele,uz,6421,1983-09-12T12:04:04,Schmidt Ltd,suscipit.jpeg,Bellinzona,1988-12-21,$9.84,62:5e:86:26:cb:3f
CH,web-59.meili.org,24.605694,Serbia,00:20:20,93.935497,Arabic,ik,313,1977-06-16T11:28:32,"Giger, Zürcher and Portmann",nemo.jpeg,Glarus,1986-01-26,"$3,421.23",27:90:ad:da:b7:a9
CH,db-34.koch.com,-32.2637145,Barbados,10:00:58,-130.543954,Pali,ca,3786,2014-06-08T21:44:16,"Beck, Gross and Zollinger",ut.js,Thalwil,2019-01-15,$36.69,2a:e9:33:43:5d:10
CH,lt-51.lehmann.com,69.292826,Algeria,21:33:32,-116.832577,Welsh,ve,16497034,1970-07-19T16:24:36,"Käser, Egli and Imhof",corrupti.html,Muttenz,2012-11-27,"$2,958.19",a7:7f:41:bb:72:f7
CH,email-04.hotz-gross.com,-19.3774265,Namibia,05:43:25,-7.903519,Ukrainian,nr,9,2015-01-16T01:30:08,Hermann Inc,beatae.flac,Spreitenbach,2019-10-26,"$7,433.62",91:43:9f:ec:e7:d4
CH,srv-99.hasler.info,50.7698865,Turkmenistan,03:41:10,48.604559,Lithuanian,sc,297371707,1970-10-20T13:45:32,Steiner-Marti,soluta.bmp,Gossau,1988-03-15,$848.41,2a:0c:d3:bc:9e:04
CH,srv-01.graf.com,48.7101625,Norway,20:37:17,28.379862,Irish,gu,439115,2007-07-01T03:41:03,"Walder, Stauffer and Schumacher",quo.txt,Maur,2007-07-11,$1.02,5e:8d:0a:5e:f8:b7
CH,desktop-33.stucki-schaller.org,18.7969985,Botswana,16:42:36,-33.082352,Thai,cs,144,2018-12-07T00:14:07,Bader Group,magnam.mov,Glarus,2000-06-02,"$31,309.30",2c:2f:df:43:5e:24
CH,web-46.moser.com,54.471899,New Zealand,06:31:13,-101.190027,Guarani,ckb,137,2019-01-26T07:38:45,"Brunner, Schaub and Kaufmann",ratione.webm,Cham,1983-09-23,"$28,029.77",b6:0f:13:50:aa:5d
CH,srv-30.lutz-frey.com,-79.082165,Bhutan,03:18:12,-154.321514,Estonian,sc,1812968,1970-04-17T12:02:20,Friedli LLC,architecto.txt,Münchenstein,2010-03-15,$23.66,ce:3b:14:f1:41:31
CH,laptop-92.hermann.com,-44.839575,Venezuela,12:38:41,-65.112157,Luba-Katanga,ga,84,1983-11-11T16:29:45,Flückiger Ltd,nam.webm,Wetzikon,2002-11-19,$1.01,48:db:09:42:4b:31
CH,email-54.bucher-portmann.org,63.415531,Kenya,13:55:35,-0.307922,Norwegian,cmn,30,2004-04-06T08:05:24,Friedli PLC,esse.gif,Lutry,2012-03-19,"$48,810.10",fe:4f:eb:90:67:93
CH,lt-36.hug.com,-62.1071775,Central African Republic,10:29:59,-155.772323,Arabic,oc,3344387,1979-06-27T05:22:45,Schäfer-Peter,blanditiis.css,Grenchen,2001-11-09,$32.75,c4:39:a5:91:2e:72
CH,lt-60.wuthrich.net,-12.898598,Serbia,07:43:04,-122.308338,Ewe,mni,1367432,2007-04-13T07:12:01,Thommen and Sons,excepturi.mp4,Glarus,2021-08-25,"$56,323.81",a3:28:31:8e:f5:5f
CH,laptop-88.ferrari.com,-82.578139,Iraq,08:12:51,-103.343301,Vietnamese,oc,113346464,1990-02-03T12:21:16,"Bernasconi, Näf and Pfister",laudantium.mov,Suhr,2009-08-13,$3.88,f6:2a:b4:ee:73:d3
CH,email-42.merz-vogt.com,48.1255335,Nauru,04:54:49,-113.301010,Bislama,gu,36,2002-08-19T19:15:52,"Hermann, Sutter and Ott",illum.odp,Kriens,1975-12-10,$2.03,ec:c6:d6:07:d0:c6
CH,email-08.hasler.net,-63.847452,Guinea,21:33:36,55.122055,Ojibwa,fi,5,1999-09-01T08:41:48,"Jäggi, Hofmann and Müller",voluptatem.wav,Dietikon,1983-10-01,$5.45,54:77:61:2c:a0:ad
CH,web-39.lustenberger-frey.biz,-61.327922,Malaysia,18:06:16,-13.080019,Dutch,aa,946787,1970-03-02T11:46:27,Hasler-Koch,iusto.wav,Zug,1986-11-29,"$5,142.31",79:13:e6:94:f4:21
CH,email-02.siegrist.com,-35.526816,Mauritius,01:18:14,-92.147598,Indonesian,ckb,679,1976-02-03T19:25:52,"Weibel, Seiler and Kaufmann",modi.tiff,Kriens,2000-09-26,$5.34,ea:47:70:30:a9:c7
CH,laptop-63.frick.net,-85.694275,Saint Lucia,04:38:12,-33.647908,Chechen,bhb,669497229,1987-06-03T11:55:11,"Eichenberger, Scheidegger and Hotz",asperiores.mp3,Chur,1994-10-14,$5.70,9c:1f:b0:d7:25:6f
CH,laptop-64.leunberger.net,-2.833887,Bosnia and Herzegovina,10:30:32,51.608621,Hindi,gd,5,1970-11-07T00:43:55,Fehr-Stalder,quo.txt,Genf,2016-05-27,$6.59,a0:1b:2e:8b:a3:da
CH,email-37.zehnder.info,-86.4004985,Liechtenstein,15:13:43,93.927459,Thai,hsb,449529,2014-08-12T14:37:01,"Brun, Küng and Küng",consequuntur.odp,Aesch,1975-03-01,"$31,357.25",43:ba:7f:3b:35:87
CH,lt-66.portmann.com,54.4223755,Equatorial Guinea,19:40:44,10.495322,Portuguese,ja,8957,2021-04-28T03:29:41,Keller Ltd,voluptatibus.ods,Oftringen,1970-05-08,"$23,525.65",e5:57:99:c7:ce:47
CH,lt-45.lehmann.biz,-55.0458725,Democratic Republic of the Congo,03:32:37,32.983434,Romansh,bo,7,1978-01-08T17:17:44,Müller and Sons,iusto.css,Steffisburg,1976-09-28,$40.20,c5:90:da:01:10:5a
CH,lt-33.sporri.com,44.555885,Ecuador,14:57:16,128.813304,Sundanese,hak,7,1975-04-25T17:10:03,Bühler LLC,id.ods,Cham,2018-08-04,$5.55,46:41:9c:0f:2a:77
CH,desktop-99.zbinden.com,76.8564395,United Arab Emirates,16:48:24,73.725679,Afar,km,7,2021-06-10T02:42:04,Amrein LLC,illum.wav,Muri,1998-08-07,"$3,041.69",85:91:c1:04:be:f4
CH,db-77.zurcher.com,-17.000141,Dominica,15:45:16,7.255257,Aragonese,es,7,1996-02-17T12:20:57,Weber Ltd,deserunt.json,Reinach,2000-11-20,$5.30,1c:f9:ac:ce:c0:f5
CH,srv-66.kung-braun.com,-44.2950055,Myanmar,12:02:07,20.852428,Tatar,tl,313208,1998-08-05T15:13:38,Meili-Steffen,blanditiis.webm,Lausanne,1993-08-26,"$7,869.08",02:00:12:e4:3a:01
CH,email-01.mayer-schlatter.net,-71.8214785,Montenegro,12:11:38,68.087122,Cornish,ks,3183,2004-05-05T01:12:08,"Zimmermann, Walter and Walder",repellendus.html,Zofingen,1993-11-17,"$86,029.55",30:b2:75:19:bc:64
CH,db-58.lanz.com,-84.9002825,Tajikistan,11:51:07,24.825792,Hausa,csb,105751899,2022-08-14T08:48:57,"Rüegg, Tanner and Ott",illum.flac,Prilly,2001-02-06,$263.07,00:f3:46:8b:e1:e4
CH,web-65.meyer.com,-37.4421175,Poland,22:06:12,151.626042,Bulgarian,iu,229,1982-07-11T01:34:19,Widmer-Schneider,ex.avi,Oberwil,1971-01-12,$0.85,b7:7c:ae:5e:b7:74
CH,web-93.iten-schwarz.com,-45.439563,Maldives,17:46:28,-136.615297,Kashmiri,cmn,45699,1986-11-03T06:24:29,Moser-Baur,unde.mov,Meyrin,1975-05-15,"$2,024.91",5f:94:c2:87:7f:96
CH,desktop-23.hasler-kaufmann.com,86.195555,Poland,19:24:32,156.178064,Burmese,tn,900900053,1981-10-19T17:24:45,"Ziegler, Hofmann and Hunziker",quae.numbers,Plan-les-Ouates,1972-10-15,$60.08,8c:7f:d0:ca:d1:9a
CH,srv-07.giger.com,-79.6331065,Vatican City,07:26:30,58.216828,Central Khmer,kn,2040,2018-08-29T00:00:49,Schwab Inc,delectus.wav,Schaffhausen,2019-12-15,"$8,476.98",07:3f:53:a0:8e:5e
CH,lt-13.ott-amrein.info,-89.302604,Austria,22:30:47,-56.055282,Komi,ha,796183247,1973-07-26T19:56:34,"Tanner, Hermann and Hafner",placeat.webm,Zürich,2001-12-09,"$8,412.51",e2:c7:56:6c:3a:ed
CH,srv-63.fankhauser.biz,-63.052786,Tajikistan,03:01:56,53.859615,Slovenian,cs,7995850,2007-03-15T23:56:50,"Meier, Hafner and Gloor",enim.mov,Küssnacht,2004-10-23,$79.80,90:92:4c:d6:e1:3f
CH,email-96.stockli-fankhauser.com,-22.268843,Sudan,08:15:10,16.834684,Norwegian,cv,37279,1973-12-08T04:24:17,Maier-Felder,sed.webm,Spiez,1990-08-30,$429.55,5b:4f:68:4a:1c:57
CH,laptop-61.ferrari.info,-56.063197,Libya,21:02:07,150.715031,Lao,cv,424705808,2011-10-05T00:21:21,Bader-Portmann,explicabo.jpg,Oberwil,2006-02-05,$8.97,bb:e0:a3:e9:dd:5f
CH,db-94.meyer.net,23.1629315,Philippines,14:53:22,-32.066268,Kanuri,om,4221,2006-01-07T05:30:13,Gut-Bolliger,libero.avi,La Chaux-de-Fonds,1991-12-27,$633.24,cb:a8:77:92:e3:36
CH,srv-16.eichenberger-fehr.com,-17.7047705,Comoros,03:48:38,85.773754,Occitan,ja,451285,1995-01-02T15:11:35,Bieri-Lanz,autem.css,Davos,1976-04-23,$1.18,a3:3c:8e:db:57:b1
CH,laptop-26.stucki.info,55.192550,Jamaica,10:50:37,46.067446,Dutch,ckb,665,1994-03-06T22:21:27,Hauser PLC,similique.js,Yverdon-les-Bains,1986-12-01,"$8,453.69",8b:d3:b8:b1:96:34
CH,db-76.leu-sporri.com,-47.7003095,Iceland,17:36:15,89.911346,Russian,pa,29496350,2013-11-01T02:06:32,"Hirt, Giger and Tanner",commodi.csv,Davos,1994-03-28,$21.92,ca:88:0f:b6:b8:97
CH,web-44.bachmann.net,-29.506190,Somalia,01:16:07,-146.453156,Malay,bn,18,1977-06-03T10:49:15,Bär-Ziegler,temporibus.mp4,Gossau,2000-03-16,$6.65,d8:47:8b:85:5a:21
CH,lt-54.gerber.com,-40.4362275,Vietnam,09:49:04,-11.440842,Afar,mni,3208,1986-08-05T17:40:10,Brun-Baumgartner,autem.txt,Zollikofen,1989-08-31,"$6,509.23",fa:21:80:a1:c4:10
CH,db-07.kung.net,62.2284285,Nicaragua,03:44:18,-66.569047,Xhosa,ks,86,1985-06-25T04:04:42,"Meyer, Winkler and Roth",tempore.js,Freiburg,2008-08-09,$5.98,f9:da:bb:d5:98:59
CH,lt-33.roth.biz,-35.524360,Jamaica,11:44:17,161.489790,Tamil,kk,578,1990-03-03T11:48:43,Senn Group,recusandae.docx,Wetzikon,1991-11-16,$340.39,af:39:fc:1e:ba:92
CH,web-79.hunziker.com,75.775186,Dominican Republic,14:11:48,-46.438264,Sindhi,fur,74028950,2021-03-10T04:42:29,Herzog-Favre,voluptatibus.gif,Gossau,2000-11-03,$50.70,b2:66:da:ab:72:b4
CH,desktop-69.schar-bucher.org,-66.696693,Russia,10:19:00,-116.337656,Gaelic,ss,9889,2004-03-13T09:03:35,Wagner LLC,eius.html,Thônex,1998-02-14,$928.77,59:be:88:9c:b3:51
CH,web-77.forster-berger.com,-78.957065,Pakistan,04:28:47,-42.127111,Chichewa,tt,66890,2017-11-03T18:16:24,Schneider-Kälin,iusto.mp4,Reinach,1980-03-09,$622.95,80:ca:d4:39:4a:8d
CH,srv-47.hasler.com,77.2835905,Belize,00:26:11,104.534486,Azerbaijani,lo,5958,1995-11-22T08:26:43,Lustenberger and Sons,sed.mp4,Allschwil,2003-11-07,$1.08,6a:29:f6:50:b2:11
CH,web-67.bucher.org,83.7756235,Barbados,22:06:23,-151.629216,Yoruba,mt,1343781,1985-01-24T07:27:17,"Berger, Sutter and Hafner",inventore.mp4,Illnau-Effretikon,1989-04-11,$9.19,d2:e2:33:d2:be:c7
CH,email-07.knecht.com,41.6697005,Nigeria,12:49:05,71.577916,Wolof,gv,610,1994-03-19T14:14:53,Schär PLC,necessitatibus.doc,Neuenburg,2010-06-25,$132.62,20:6e:19:0c:4b:cb
CH,srv-53.erni.com,87.806454,Australia,10:19:23,9.897685,Galician,szl,59,2006-09-18T14:32:00,"Rey, Jost and Wyss",at.mov,Neuenburg,2018-12-24,$37.32,4b:39:78:42:8d:71
CH,lt-81.sporri.com,-82.5210735,Turkmenistan,01:08:40,13.717837,Kazakh,de,778636,1985-11-14T16:56:12,Knecht-Mayer,dicta.xlsx,Chur,2011-01-20,"$44,965.37",32:73:0d:79:30:23
CH,desktop-25.steffen.net,26.4410505,Uzbekistan,10:37:08,-88.700701,Armenian,ht,52287123,1985-03-03T14:17:44,Bianchi Group,accusamus.avi,Horw,1994-10-28,$3.08,f4:ae:fd:cb:f4:c9
CH,desktop-87.muller-gerber.net,11.9595755,Trinidad and Tobago,21:36:53,-161.762478,Gujarati,fr,0,2005-07-31T15:47:51,"Favre, Schäfer and Braun",ut.jpeg,Ecublens,2014-01-30,"$7,015.41",5c:dc:55:b5:89:c5
CH,desktop-56.walter.com,-61.363615,Venezuela,17:49:48,124.302406,Sardinian,ku,689554,1970-07-30T21:13:46,"Geiger, Egger and Mayer",laudantium.mov,Gland,2020-06-06,$73.56,6a:9d:e5:74:2a:ab
CH,laptop-01.kung.com,-71.2221845,Georgia,17:47:07,173.878327,Armenian,tig,187737,1975-09-05T15:52:57,Herzog and Sons,molestias.mp3,Regensdorf,1990-03-14,$895.95,4b:f8:26:29:1e:5d
CH,web-75.sporri.com,-87.643555,Norway,19:30:13,-103.570772,Slovak,ff,72,1998-08-19T12:16:58,"Hoffmann, Jäggi and Bader",magni.key,Martigny,1977-06-19,$1.84,49:5e:f5:37:26:88
CH,desktop-26.fluckiger-lustenberger.com,68.360419,Peru,17:20:38,-50.916819,Hiri Motu,lg,9,1980-03-04T21:03:14,Furrer and Sons,deserunt.jpeg,Carouge,1991-03-18,"$5,593.34",3a:cf:75:37:db:a8
CH,srv-35.forster.com,-16.419519,Turkey,03:58:21,100.025872,Romanian,fo,477212,2009-12-29T22:34:12,Imhof-Wolf,molestias.jpg,Flawil,1977-01-06,"$40,285.21",c5:bb:3b:b9:33:b2
CH,lt-91.kuhn.biz,-6.038239,New Zealand,08:18:27,108.484209,Telugu,en,4,1977-10-18T05:39:07,"Hartmann, Zehnder and Maier",quisquam.js,Baar,1990-07-18,$810.32,72:d1:19:9f:12:86
CH,lt-03.frey.net,-66.562243,Serbia,03:53:38,-77.262391,Slovenian,ak,5979,2004-01-12T04:55:19,"Bühler, Friedli and Burri",adipisci.json,Riehen,2022-01-01,$457.90,06:5c:ec:f0:17:f9
CH,web-64.jenni.biz,-14.703548,Cape Verde,19:20:26,42.821492,Hungarian,csb,906,1990-04-23T15:43:42,"Mettler, Hug and Stucki",accusamus.avi,Ostermundigen,1995-12-31,$0.58,6c:c0:15:1a:2c:ec
CH,srv-43.studer.com,2.161339,Italy,03:53:25,3.648690,English,bn,54379353,2007-05-02T03:28:37,"Lang, Aebi and Friedli",voluptates.mp4,Brig-Glis,2002-07-01,"$7,991.01",b8:20:34:c4:d3:cb
CH,web-98.kunz.com,-27.7467865,Slovenia,17:11:58,-9.392240,Rundi,it,16392521,1994-03-24T10:59:15,Bauer Group,minus.jpg,Steinhausen,1993-11-25,"$38,507.50",9c:62:67:08:8d:d8
CH,srv-39.blum.com,81.9371305,Nicaragua,18:47:05,96.182985,Uighur,wo,458384,1978-07-23T05:29:49,Senn-Meili,labore.tiff,Illnau-Effretikon,1989-08-18,"$4,893.89",ef:3b:3a:62:e6:20
CH,db-35.friedli-wirth.com,49.0343405,Nauru,20:58:42,150.291258,Faroese,shs,9777339,2019-01-18T01:39:10,Merz-Baur,a.avi,Burgdorf,1978-08-21,$785.35,05:b1:2a:79:3a:37
CH,email-64.meier-ferrari.com,-13.5346305,Sweden,02:10:34,96.606334,Turkmen,ha,5225,1974-05-13T11:29:26,Marti-Eichenberger,suscipit.jpg,Ostermundigen,2012-04-25,"$47,469.84",c3:b6:5e:b6:ab:bf
CH,desktop-62.stocker.com,-41.7284335,CÃ´te d'Ivoire,22:38:09,-5.365005,Chichewa,zh,84080156,1983-01-03T13:46:48,Vogel PLC,pariatur.xls,Spreitenbach,1980-09-06,"$9,408.96",09:a2:11:09:e2:53
CH,srv-25.sutter-kuhn.org,-76.189903,Mauritius,18:57:00,-118.003600,Hungarian,byn,281663,2007-07-14T21:19:48,Lustenberger-Zimmermann,nihil.css,Arth,1971-08-02,"$4,666.07",16:df:dc:2c:b0:0b
CH,email-39.sidler-wolf.com,-16.9565325,Liberia,02:32:19,-92.893145,Sindhi,zh,242398630,1977-03-22T08:20:17,Aebi and Sons,amet.json,Muttenz,2003-06-29,$744.34,29:16:3e:31:7f:fb
CH,desktop-56.hirt-betschart.com,89.4587465,Croatia,16:39:37,-170.481749,Guarani,kw,238,1981-08-02T19:05:35,Hermann Group,deleniti.jpeg,Schlieren,1991-09-10,$6.27,c4:58:24:61:f1:af
CH,email-25.stettler.com,14.976640,Niger,08:33:23,-77.870402,Swati,fur,4,2001-04-30T11:17:46,"Eugster, Forster and Zimmermann",quibusdam.odp,Winterthur,1987-05-18,"$26,906.43",a5:48:2f:4d:16:95
CH,laptop-92.zurcher.com,-47.3417755,Marshall Islands,19:52:04,-128.116155,Sinhala,fr,6,1987-01-31T10:35:13,Fuchs Ltd,deleniti.jpg,Bellinzona,2021-01-12,$321.00,5e:7e:09:68:58:08
CH,laptop-18.mayer-kagi.com,-82.3820145,Spain,20:30:15,58.935925,French,gu,5178,2006-07-01T09:06:06,Wagner-Hoffmann,dolores.xlsx,Meilen,1986-02-23,"$10,512.70",f3:05:c4:df:29:99
CH,db-71.baur.com,-31.481127,Lithuania,04:08:41,-5.749998,Latin,ne,548521791,1974-02-13T09:46:31,Weber Inc,similique.xls,Oftringen,1996-02-01,$46.61,80:cf:93:ab:0a:5a
CH,email-98.kaiser-hartmann.com,-3.772559,Uzbekistan,05:47:12,-114.534773,Ossetian,aa,2,2001-10-14T05:04:32,Tobler-Peter,molestiae.txt,Lenzburg,1991-07-08,$0.70,d9:84:85:9a:b3:9a
CH,lt-02.rey-widmer.net,89.9373385,Libya,01:10:46,84.749184,Greek,ve,93857,1981-04-18T04:39:16,"Meyer, Schaller and Eugster",at.mp4,Solothurn,2002-01-24,$90.04,20:ac:c9:68:af:bc
CH,srv-29.weibel.info,42.5027405,Canada,05:04:55,132.550953,Hiri Motu,wae,330108,2017-05-02T12:35:34,Gerber-Ernst,sapiente.mov,Urdorf,2003-09-24,$621.85,1e:56:f0:75:df:ba
CH,web-28.favre-ritter.com,56.704779,Haiti,13:05:14,-168.596754,Tswana,ur,901314625,2017-11-26T03:03:10,Braun-Steiger,ipsam.js,Freienbach,2006-11-05,"$85,755.84",73:4a:9c:69:42:ae
CH,db-23.wenger-luscher.org,86.3402885,Nicaragua,14:25:18,-61.396835,Pali,kl,4898,1997-11-24T23:00:58,Bühler-Fankhauser,sed.ods,Thun,1998-03-10,$17.53,30:76:f6:23:50:a4
CH,desktop-74.luscher.biz,43.1400945,Poland,17:01:05,26.234976,Arabic,lzh,8,1991-10-16T01:03:10,Widmer-Frick,delectus.gif,Lausanne,2002-12-01,$85.44,fa:7f:9e:41:ba:01
CH,email-94.ferrari-eugster.com,-8.626691,Peru,05:07:56,75.909586,Corsican,gd,3710,2005-05-03T11:31:48,"Ackermann, Friedli and Friedli",ea.js,Münchenstein,1970-06-05,$8.69,c0:15:14:17:1f:ea
CH,db-12.mettler-sidler.com,49.183737,Philippines,17:40:18,126.183794,Chechen,gl,398944203,1970-05-22T15:09:23,Meyer PLC,quaerat.mov,Wallisellen,2020-03-23,"$5,767.93",fd:86:2b:d0:07:dc
CH,db-89.hunziker.com,-34.831700,Costa Rica,17:23:35,-137.496744,Fulah,fo,613118,1998-05-02T23:11:13,"Schmidt, Brun and Mäder",sed.png,Crans-Montana,2021-11-03,$0.21,e5:7d:53:3c:8c:c3
CH,email-85.felder.com,-20.9455365,Equatorial Guinea,16:44:34,126.841301,Burmese,kl,403205,1970-01-15T00:10:51,"Bucher, Zürcher and Blaser",quaerat.webm,Birsfelden,2022-11-15,$666.72,d9:e4:99:c0:83:a4
CH,email-32.ruegg.org,74.973184,Barbados,15:13:47,26.941980,Kannada,ff,73846,1983-04-02T15:22:39,Eugster-Ernst,earum.json,Muttenz,1986-06-13,$38.52,86:b1:b6:38:6a:3e
CH,laptop-94.ammann.org,28.0781925,Sierra Leone,08:55:03,14.676822,Interlingua,byn,514077,2007-06-21T06:19:54,"Hofer, Hasler and Roth",vero.json,Flawil,2022-09-08,"$3,381.02",01:2a:bd:bb:85:8a
CH,db-16.ammann-baumgartner.info,-26.1975865,Vatican City,22:14:05,-61.647785,Northern Sami,bem,110536,2008-09-24T08:47:58,Schnyder LLC,saepe.png,Montreux,1999-02-02,$363.27,90:07:fc:bd:bf:4e
