time,bank_country,file_name,timezone,city,longitude,latitude,language_name,date,company,country,iso8601,mac_address
03:49:20,DE,Bett.jpeg,Africa/Malabo,Eisenberg,67.846198,-1.103842,Maori,1996-04-10,Girschner,Svalbard und Jan Mayen,2007-12-26T04:48:34,70:5d:f0:9b:50:65
22:05:27,DE,schon.mp4,Africa/Windhoek,Burg,-158.618264,-27.4742545,Nauru,2008-06-05,Schmiedecke Trubin GbR,Slowenien,2007-05-23T07:32:15,03:6c:cb:ea:3a:ab
06:26:00,DE,Wort.jpeg,Indian/Mahe,Gütersloh,-57.865906,-17.786821,Kazakh,2014-08-10,Werner Geisler AG,Sri Lanka,1991-01-21T06:41:11,35:e0:94:c2:bd:f6
02:03:29,DE,Papa.webm,Europe/Prague,Bad Liebenwerda,-159.794159,66.4022725,French,2011-05-19,Seifert Jockel AG,Jersey,2014-12-28T14:15:08,46:5f:43:e5:b7:61
06:34:12,DE,hin.pdf,Asia/Colombo,Husum,-119.928048,59.119961,Sango,2021-07-29,Döhn,Indonesien,1988-10-29T18:49:42,10:16:8b:c4:cb:c7
18:17:51,DE,Sonne.gif,Africa/Nairobi,Plauen,176.136883,-7.666047,Norwegian,2008-02-12,Hertrampf Löchel AG & Co. OHG,St. Martin,1976-05-22T04:29:48,5d:9e:7e:66:d7:2b
04:16:40,DE,Brief.jpeg,Europe/Sarajevo,Augsburg,3.170531,-33.659488,Occitan,2017-03-11,Heinz Finke GmbH & Co. KG,Kuwait,1990-11-19T05:28:57,20:ae:96:fe:e0:11
13:56:28,DE,nächste.js,Pacific/Fiji,Hechingen,-138.837420,86.7424675,Turkish,1983-02-11,Wähner,Republik Moldau,2020-04-07T07:03:44,63:cf:04:30:c0:67
01:45:29,DE,hinein.csv,Asia/Qatar,Roding,-116.799641,-81.9039675,Albanian,2004-09-24,Ruppersberger,Mali,1977-06-28T12:12:01,2f:20:11:bb:9c:21
16:29:35,DE,Mama.mp4,Asia/Taipei,Bad Kissingen,-33.046658,30.688215,Kinyarwanda,1978-11-03,Bolnbach Tschentscher Stiftung & Co. KG,Jemen,1992-01-15T11:32:45,3f:8b:54:59:03:0e
16:22:05,DE,zurück.mov,Asia/Bangkok,Arnstadt,-158.705173,29.587369,Aragonese,2021-10-22,Franke,Somalia,1980-04-11T12:21:58,cf:c0:d1:46:3f:73
03:08:07,DE,heraus.pages,Europe/Sofia,Marktheidenfeld,82.308281,52.8777485,Irish,2002-02-17,Misicher Jungfer AG & Co. KGaA,St. Pierre und Miquelon,1973-05-28T08:43:50,b8:d4:d8:6a:7c:6c
07:16:18,DE,Spaß.html,Europe/Riga,Dachau,58.817477,-8.492543,Chechen,2022-04-04,Mälzer Grein Groth GmbH & Co. OHG,Libyen,1970-09-01T01:36:48,78:02:17:f4:24:f0
08:52:16,DE,voll.odt,Asia/Phnom_Penh,Greifswald,134.884791,21.860948,Icelandic,2019-05-03,Junitz AG,Schweden,1980-10-19T07:21:12,ba:e4:4e:84:91:04
08:02:52,DE,Apfel.json,Africa/Mogadishu,Rosenheim,30.144405,74.8538095,Marathi,1993-05-19,Lehmann Stolze GbR,Tonga,2000-07-30T21:48:11,f5:42:c8:66:02:33
01:12:16,DE,zum.tiff,Africa/Djibouti,Brand,-120.999653,32.6063375,Limburgan,2014-04-18,Hoffmann Klemm e.V.,Cookinseln,2020-03-14T01:15:32,aa:4a:f0:07:bb:d4
10:00:58,DE,Zeit.png,Europe/Bucharest,Forst,81.074547,69.8500645,Telugu,1993-09-04,Blümel,Republik Moldau,1995-08-25T12:14:41,cf:3f:44:58:ce:bc
15:15:21,DE,baden.mp3,Africa/Khartoum,Augsburg,82.705775,52.2565605,Thai,1989-09-09,Hübel GmbH & Co. KGaA,Kirgisistan,2007-10-21T19:52:48,ca:29:ec:c3:6f:1c
06:41:32,DE,weiß.jpg,Europe/Vatican,Duderstadt,52.017699,74.5315215,Venda,2001-07-02,Scholz Wiek GmbH & Co. KG,Nördliche Marianen,2005-03-23T21:34:42,4c:50:50:5e:fd:ab
03:32:57,DE,müde.ppt,Africa/Abidjan,Biedenkopf,97.727132,38.1302495,Hausa,2001-05-18,Junk,Kuwait,1991-01-03T03:58:31,d2:72:06:8e:7e:47
04:50:06,DE,zwischen.avi,Asia/Taipei,Schlüchtern,35.211551,53.0702325,Akan,1989-07-17,Rogner Dörschner Stiftung & Co. KG,Marokko,1980-06-18T06:03:01,67:34:30:99:b1:b9
07:47:52,DE,Spaß.json,Europe/Riga,Hannover,52.985297,72.2395735,Kuanyama,2004-08-15,Flantz e.G.,Dominikanische Republik,2000-10-21T19:00:05,5d:49:26:11:d9:fa
08:17:29,DE,wenig.avi,Europe/Sarajevo,Apolda,-126.594320,-62.1558205,Sardinian,1992-07-27,Gerlach Zobel GmbH & Co. OHG,Andorra,2020-11-18T10:21:09,e2:72:13:29:c2:16
11:52:29,DE,einfach.html,Asia/Pyongyang,Wanzleben,-134.974223,10.472841,Bambara,1986-03-18,Nette,Estland,2006-12-16T09:58:03,3c:d6:30:34:77:b0
04:32:48,DE,rufen.mov,America/Managua,Kehl,-49.232304,-63.061461,Spanish,1986-02-17,Conradi GmbH,Guyana,2002-06-24T01:38:48,f5:98:30:63:26:6e
19:30:54,DE,erschrecken.webm,Europe/London,Neuss,-117.501956,-6.5451695,Sundanese,2022-06-19,Walter KGaA,Bulgarien,1975-06-11T01:11:06,c8:a3:e0:2e:c4:c3
17:36:26,DE,schreien.odp,Asia/Amman,Neustadtner Waldnaab,102.222830,-83.3585915,Corsican,1995-11-27,Bolzmann,Russische Föderation,2006-12-21T20:26:29,96:4d:78:ec:52:22
02:39:35,DE,Onkel.json,Europe/Podgorica,Eberswalde,138.208195,-57.7337205,Sichuan Yi,2000-06-04,Döring e.G.,Ungarn,2006-06-27T19:17:07,b9:20:04:e3:6c:9e
23:35:25,DE,versuchen.xlsx,Africa/Nairobi,Pößneck,-63.504485,-78.080691,Gaelic,2011-05-27,Misicher GmbH & Co. KG,Bhutan,2003-04-24T18:35:36,56:ce:dd:84:90:0e
12:48:59,DE,Schule.flac,Europe/Budapest,Parsberg,-80.228396,77.2690325,Central Khmer,2000-01-07,Pruschke Gute GmbH,Republik Moldau,1993-09-23T05:24:22,5d:e8:d9:7c:94:06
23:24:02,DE,baden.pptx,Africa/Lagos,Hohenstein-Ernstthal,-79.181536,-22.977510,Romanian,2011-08-06,Junck e.G.,Belgien,2011-02-21T11:12:10,64:f6:ee:4b:88:d1
04:16:41,DE,bekommen.mp3,America/St_Kitts,Havelberg,54.495331,-83.8141505,Bashkir,1976-09-25,Dietz,Tansania,1979-06-21T13:41:18,9a:8a:c6:b7:fb:0f
19:36:39,DE,sich.doc,Europe/Budapest,Auerbach,-23.466238,62.973134,Fulah,1977-02-26,Seidel,San Marino,1976-05-17T20:53:52,d4:0b:63:85:f4:d5
21:39:26,DE,Herr.css,Africa/Kampala,Strausberg,-9.199616,36.421838,Bihari languages,2011-11-22,Beer Oderwald AG & Co. OHG,Irland,2020-03-24T08:30:47,57:81:15:0a:02:76
03:38:11,DE,weit.txt,Europe/Riga,Fürstenfeldbruck,-4.667025,-27.233454,English,2005-03-26,Scheuermann Jessel KG,Guadeloupe,1973-06-17T15:14:24,7e:71:b3:3f:9d:50
15:15:19,DE,Wagen.wav,Africa/Mbabane,Marienberg,95.150552,35.181056,Ganda,1995-02-02,Eberhardt AG,Westsahara,1986-09-14T05:47:22,27:b7:78:2e:46:04
04:40:18,DE,schreiben.mp4,Africa/Brazzaville,Oranienburg,-155.577934,-43.8354245,Basque,1977-06-20,Eimer Schenk GbR,Tschad,1996-07-14T19:30:56,d5:7c:df:f2:90:7e
15:44:19,DE,Fahrrad.wav,America/St_Vincent,Feuchtwangen,-121.314796,19.840976,Northern Sami,1999-01-23,Jungfer Junk GmbH & Co. KG,Costa Rica,2001-01-26T19:50:00,04:ea:e4:95:1c:70
03:44:20,DE,braun.mov,America/St_Lucia,Sebnitz,-45.412790,-6.751751,Georgian,1982-11-16,Scholtz AG,Vatikanstadt,1992-03-22T03:27:40,5a:e7:dc:96:8e:14
04:33:01,DE,nah.webm,Asia/Dhaka,Neustadt am Rübenberge,17.511798,-78.2671455,Spanish,1979-10-10,Oestrovsky Geisler GmbH & Co. KGaA,Turks- und Caicosinseln,2004-10-04T12:07:27,d5:fe:b7:bc:fe:9c
20:52:12,DE,nun.csv,Africa/Conakry,Crailsheim,47.746602,-65.895070,Romansh,1974-07-31,Ackermann Barkholz GmbH,Kamerun,2000-04-25T01:57:02,1d:ad:2e:04:25:21
13:21:31,DE,Brief.xls,Pacific/Chatham,Wolfratshausen,22.233097,-24.1438615,North Ndebele,2008-08-27,Jacobi Jäckel GmbH & Co. OHG,Svalbard und Jan Mayen,1988-08-09T22:20:35,db:4d:4f:4a:f7:c4
22:49:23,DE,lange.mp4,Asia/Almaty,Schwäbisch Gmünd,-0.535460,25.1186855,Greek,1982-07-26,Ritter AG & Co. OHG,Äthiopien,2001-02-21T09:37:17,9d:45:3e:4d:a7:80
02:48:28,DE,Haare.wav,Pacific/Funafuti,Wertingen,-18.759756,49.816925,Uighur,1978-12-14,Christoph Trupp KG,Estland,1983-10-08T11:12:59,72:03:56:70:b3:fd
03:43:50,DE,fest.json,Africa/Freetown,Dresden,76.020101,-73.367088,Somali,1998-05-08,Bloch GmbH & Co. OHG,Jordanien,2002-04-07T15:36:10,91:60:c2:05:15:9d
00:19:44,DE,spielen.html,Asia/Singapore,Paderborn,163.850577,-21.554147,Kannada,2007-08-23,Stahr,Grenada,2018-06-09T03:38:28,f8:ee:3e:82:02:16
06:45:25,DE,richtig.js,Europe/Oslo,Lobenstein,48.780151,-85.6374555,Georgian,2008-06-14,Wende Börner GmbH & Co. KGaA,Türkei,2023-07-09T02:25:28,dc:45:ad:da:61:2b
18:44:48,DE,Klasse.json,America/Winnipeg,Höxter,4.945274,48.4696045,Bashkir,1983-05-08,Conradi GmbH & Co. KGaA,Peru,2015-06-10T18:36:18,ee:a7:a3:18:87:e5
09:15:21,DE,wohl.css,Europe/Riga,Saarlouis,-36.925543,-27.9121435,Hindi,1996-12-02,Thanel,Liberia,2006-09-14T23:16:18,b7:3b:d3:a2:31:ba
03:41:59,DE,Buch.webm,Africa/Bissau,Potsdam,38.282112,29.3650195,Kalaallisut,1996-10-06,Rädel,Saudi-Arabien,1997-11-16T14:06:57,48:3f:75:83:d5:5a
10:43:49,DE,sind.tiff,Indian/Antananarivo,Stendal,-126.808889,-29.1379635,Quechua,2014-08-14,Henck,Indien,1971-10-22T02:52:02,a6:06:b0:ad:9a:3d
04:59:21,DE,aus.flac,Asia/Bahrain,Berlin,-115.870811,47.401640,Japanese,2014-02-08,Tröst,Turkmenistan,1990-04-09T04:58:17,cb:59:41:dc:f1:21
18:07:16,DE,sein.png,America/La_Paz,Garmisch-Partenkirchen,-112.827393,23.3017865,Cree,2014-12-09,Lorch Riehl e.G.,Malta,2004-06-25T16:13:26,f3:7e:d7:5e:cd:0a
07:28:54,DE,dich.tiff,Europe/Kiev,Bamberg,117.545289,-31.1617745,French,2020-02-04,Trupp,Panama,1996-07-15T17:45:15,dd:c8:6b:5f:f2:73
10:32:40,DE,Pferd.flac,Asia/Bangkok,Altötting,27.824112,74.738946,Hebrew,1988-01-27,Trapp Förster AG,Botsuana,2019-11-07T01:19:06,06:38:6b:53:a5:fd
10:17:00,DE,heute.jpg,Africa/Freetown,Burgdorf,-130.821594,-54.374270,Amharic,2015-10-30,Koch II Niemeier Stiftung & Co. KGaA,Montserrat,1976-09-04T03:28:16,71:8e:fe:26:44:d8
06:17:19,DE,schnell.flac,America/St_Lucia,Wanzleben,-133.596580,41.591538,Portuguese,1986-04-09,Weinhold,Vereinigte Arabische Emirate,1978-11-17T18:41:40,fb:02:b9:2c:06:a3
08:25:41,DE,kalt.mp4,Africa/Khartoum,Wittmund,1.742926,-12.1215305,Hungarian,1988-03-25,Eckbauer Stadelmann AG,Alandinseln,1975-01-30T02:34:50,b5:e0:83:e3:c0:07
23:24:19,DE,nimmt.wav,Asia/Aden,Ueckermünde,47.127615,-17.680698,Somali,1977-01-16,Weihmann,Eritrea,2011-05-31T01:27:04,81:1d:7f:fb:13:bf
05:08:59,DE,Weihnachten.odt,Pacific/Palau,Reutlingen,177.213916,-88.099152,Sindhi,2015-07-08,Preiß,Kanada,1980-06-08T09:02:28,2d:27:c3:b4:79:6f
00:30:27,DE,Glas.pdf,Asia/Calcutta,Schmölln,152.091068,-51.878701,Italian,1990-05-21,Etzold Stiftung & Co. KGaA,St. Vincent und die Grenadinen,1974-03-15T00:59:07,f0:c4:44:b2:60:ea
13:27:46,DE,danach.jpeg,Europe/London,Beeskow,-172.593397,76.7805235,Fulah,1989-03-14,Jockel Stolze KG,Tunesien,2011-10-26T10:36:41,58:bb:80:5c:33:b3
12:49:23,DE,Hilfe.js,Europe/Skopje,Wetzlar,-113.386828,66.8074375,Ganda,1999-02-23,Bloch,Uruguay,2008-02-20T23:43:33,5a:46:ba:9b:e0:8e
02:11:02,DE,genau.webm,Asia/Tehran,Main-Höchst,-26.422563,12.392014,Estonian,1999-10-05,Wieloch,St. Kitts und Nevis,1999-04-21T16:25:27,dc:59:76:46:2d:6e
03:11:16,DE,kann.wav,Africa/Douala,Großenhain,-62.141915,-29.705564,Lithuanian,1971-12-20,Beyer,Anguilla,1976-03-08T18:52:55,f1:a0:b8:15:35:e6
12:49:38,DE,Woche.pptx,Africa/Bissau,Aachen,-147.310773,66.6338515,Avaric,1994-04-04,Schleich Dippel GmbH & Co. KGaA,Aserbaidschan,1993-01-22T00:16:56,dd:71:b8:dc:cb:30
04:31:09,DE,Luft.avi,Asia/Muscat,Bischofswerda,142.943046,-77.5129305,Tonga,1982-09-24,auch Schlauchin AG,Kokosinseln,2002-07-02T15:32:31,8f:13:5f:41:6a:8b
02:47:25,DE,zeigen.odt,Europe/Chisinau,Hannoversch Münden,-33.566101,74.298033,Romansh,1982-02-19,Schwital,Senegal,2021-12-13T12:24:53,2f:2a:05:73:bf:0f
12:48:20,DE,Sohn.mp4,Asia/Calcutta,Malchin,135.370506,16.502139,Hebrew,1998-09-26,Preiß Schuster GmbH & Co. OHG,Samoa,2007-08-21T16:26:21,d1:af:a1:31:5c:ae
08:24:51,DE,fragen.avi,Africa/Monrovia,Görlitz,-118.966051,-63.5987645,Abkhazian,1980-09-06,Hornig GmbH,Usbekistan,1999-09-03T16:22:37,c5:6a:18:2a:41:14
19:22:43,DE,auch.gif,Australia/Broken_Hill,Calw,-165.026304,-47.360534,Macedonian,2012-10-18,Jäkel Hörle GbR,Bulgarien,1988-01-06T20:18:16,2a:d7:6b:ab:29:ee
06:18:23,DE,ohne.wav,America/Santo_Domingo,Nordhausen,-175.255131,-42.8004915,Assamese,1974-11-03,Pergande Wilms GmbH & Co. KG,Kiribati,2001-07-21T07:16:08,f9:e0:e2:c6:fc:dd
17:15:21,DE,offen.docx,Africa/Bamako,Tirschenreuth,-32.202164,-28.579434,Japanese,1994-04-08,Margraf KGaA,Bermuda,2005-04-12T01:58:16,c8:3d:7f:fc:8c:c3
02:03:39,DE,Freund.flac,America/Dominica,Zschopau,-11.694802,-67.9959435,Hindi,1981-07-09,van der Dussen OHG mbH,Palästinensische Gebiete,2012-03-20T20:01:16,11:d0:93:1e:41:8c
09:46:09,DE,weiß.odp,Europe/Warsaw,Miesbach,-57.649821,-31.3835935,Serbian,1992-09-07,Siering e.G.,Weihnachtsinsel,1976-11-04T03:54:07,64:7a:bd:da:2a:d9
13:29:21,DE,halbe.bmp,Africa/Nairobi,Jena,-153.682073,2.314152,Yoruba,1993-07-11,Heydrich AG & Co. KG,Lettland,2003-01-17T07:14:05,d6:ff:7e:54:7b:5e
11:47:41,DE,Tier.wav,Pacific/Apia,Ebern,150.039115,-52.536193,Finnish,1982-01-13,Rosemann Segebahn GmbH & Co. KG,Libanon,2000-01-26T13:08:09,eb:70:73:4e:d1:c8
12:53:56,DE,im.mp3,Europe/Andorra,Weimar,-90.929494,-63.8544635,Inupiaq,1973-06-24,Henk GmbH,Kenia,1975-05-30T22:24:37,21:55:52:b5:16:b4
10:39:19,DE,unser.key,America/Santo_Domingo,Gelnhausen,-30.999241,-42.361529,Somali,2016-10-11,Stolze AG & Co. KGaA,Indonesien,1973-01-03T00:48:03,ab:02:09:90:3e:8d
12:55:35,DE,kurz.webm,Europe/Zurich,Amberg,-32.506033,75.004844,Swati,2005-10-30,Krebs Müller KG,Israel,2013-07-04T18:48:14,3e:80:ba:8b:4f:92
14:49:47,DE,ja.jpg,Europe/Vienna,Hagenow,-133.547096,-79.9074035,Welsh,1995-03-26,Dörr Henschel AG & Co. KG,Ägypten,1997-12-03T04:39:43,ab:20:b9:bd:82:88
14:49:55,DE,Bruder.css,Asia/Dushanbe,Delitzsch,-16.839748,-68.9120735,Chichewa,2008-02-01,Austermühle Wieloch e.G.,St. Martin,1977-10-03T03:41:25,d8:0d:ec:1e:20:df
23:33:46,DE,fertig.mp4,Europe/Madrid,Kehl,-88.573627,-26.9639435,Ndonga,1999-11-09,Stey,Kambodscha,2006-09-23T15:56:43,51:f7:ed:60:64:14
09:45:10,DE,arbeiten.ppt,Pacific/Port_Moresby,Lüdinghausen,-152.983810,86.3434715,Luxembourgish,1974-08-08,Fischer AG & Co. KGaA,Malaysia,1980-08-26T09:10:56,76:3b:1e:62:2c:fd
06:46:41,DE,wohl.webm,Pacific/Guadalcanal,Geithain,142.280687,72.062513,Herero,1997-03-28,Ullmann GmbH,Venezuela,2011-11-09T09:19:04,e9:b7:57:5b:1d:d8
09:07:47,DE,ruhig.pages,Europe/Copenhagen,Lübeck,-80.446695,-25.3295785,Tajik,1995-04-16,Henck,Kenia,2009-12-09T05:07:52,17:53:a4:22:5a:1c
03:58:25,DE,Kind.js,Asia/Bangkok,Bremen,172.955603,8.2930415,Northern Sami,1989-05-23,Schinke Mitschke GmbH & Co. KGaA,Gambia,1993-05-15T22:03:04,65:90:30:87:50:34
17:36:35,DE,Pferd.jpg,Europe/Sofia,Rottweil,160.753435,-31.911442,North Ndebele,1994-06-21,Heinrich Sorgatz GbR,Sierra Leone,2007-04-08T22:50:34,a1:d6:21:b6:1b:17
08:36:14,DE,Vater.mp4,Pacific/Palau,Böblingen,133.327531,-27.6221355,Swati,2017-10-22,Hörle Budig e.V.,Kokosinseln,1981-02-14T11:23:00,4b:ed:97:c1:98:d5
02:46:03,DE,am.wav,Africa/Malabo,Finsterwalde,118.598926,86.6805135,Italian,1996-12-13,Hauffer,Uganda,1983-07-09T18:13:18,fd:fd:4d:15:84:ec
18:44:13,DE,gar.wav,America/Montevideo,Neuss,176.266799,56.128639,Avestan,1971-01-28,Bloch AG & Co. KGaA,Guyana,1998-06-15T04:29:15,af:d7:ad:b0:ad:44
18:27:23,DE,nichts.jpg,Africa/Conakry,Strausberg,-7.759786,-56.931364,Inuktitut,1991-12-03,Henk,Brunei Darussalam,1992-06-08T21:45:36,83:8f:88:63:b7:f5
05:15:21,DE,Mädchen.mov,Europe/Vatican,Wertingen,87.935115,89.461593,Javanese,1995-07-13,Hörle AG & Co. OHG,Guadeloupe,2000-03-08T12:03:05,11:9f:2d:f2:32:9f
03:09:29,DE,las.png,Asia/Aden,Wetzlar,-137.102362,23.350430,Marathi,1991-02-18,Conradi,Nauru,2011-12-27T21:10:39,db:da:b3:48:df:9f
20:29:10,DE,so.flac,Africa/Lagos,Dessau,155.408031,-2.870681,Hungarian,2005-04-10,Trüb Fliegner GmbH,Neuseeland,2005-10-13T16:01:09,8c:39:88:6d:b1:fa
18:56:11,DE,Sonntag.gif,Asia/Chongqing,Pegnitz,126.311545,41.8859785,Central Khmer,1981-02-06,Textor GmbH & Co. OHG,Brasilien,1985-06-25T13:45:02,5c:12:d1:3f:13:3d
14:30:31,DE,finden.xls,Africa/Ndjamena,Schwäbisch Gmünd,67.483434,-62.0398565,Tahitian,1990-05-25,Putz GmbH & Co. KG,Niederländische Antillen,2016-10-12T19:00:13,8c:d3:16:e9:d3:dd
21:20:39,DE,fährt.jpg,Asia/Makassar,Schwäbisch Gmünd,-117.862206,26.839111,Slovenian,1998-10-18,Naser,Kamerun,1973-09-05T08:55:53,36:68:bb:61:26:fa
12:09:18,DE,Monate.mp4,Australia/Brisbane,Zschopau,90.412083,12.599929,Kanuri,2003-08-02,Trupp,Nordmazedonien,1985-07-04T22:22:25,32:f6:8e:30:a4:8b
01:26:15,DE,Herz.html,Pacific/Fiji,Neuss,56.991746,86.6893835,Wolof,2008-05-22,Junken Stiftung & Co. KG,Guam,1970-08-19T10:31:38,87:e3:60:5c:60:d3
15:47:49,DE,fertig.mp4,Europe/Stockholm,Goslar,83.065802,3.139434,Kinyarwanda,1990-11-16,Atzler Holsten OHG mbH,Guadeloupe,2019-11-25T11:05:59,5a:d8:bf:0e:4a:1e
05:02:51,DE,auch.jpeg,Asia/Pyongyang,Weißwasser,-92.184772,11.0177475,Ido,1989-09-07,Häring GmbH,Britische Jungferninseln,1981-10-18T03:33:04,2d:2b:db:1b:42:05
18:26:55,DE,Sohn.pages,Europe/Vatican,Peine,84.710294,-21.147600,Ewe,1976-08-02,Schaaf Henk GbR,Nicaragua,2000-05-08T11:42:50,17:7c:6e:56:e8:25
00:00:08,DE,darauf.wav,Asia/Colombo,Delitzsch,92.435080,58.496637,Icelandic,2022-09-07,Kade Fritsch AG & Co. OHG,Simbabwe,2003-11-04T19:57:15,c1:fe:da:2f:af:61
03:50:37,DE,verkaufen.mov,Asia/Chongqing,Rockenhausen,49.880372,-17.5292935,Inuktitut,2013-02-27,Zahn Rogge AG,Vatikanstadt,1976-12-20T11:04:19,02:14:ab:3b:b3:17
10:11:26,DE,arbeiten.png,Europe/Brussels,Berchtesgaden,-22.564314,-49.214383,Quechua,2005-03-24,Reinhardt Weinhage AG & Co. KGaA,Nicaragua,2004-01-05T09:42:10,ec:14:2b:63:cc:de
10:26:59,DE,Name.webm,Asia/Chongqing,Osterode am Harz,161.890234,-40.0531165,Manx,2022-03-27,Haase,Bosnien und Herzegowina,1986-09-13T11:01:48,1f:c8:d7:2b:67:44
08:28:02,DE,wie.avi,Africa/Freetown,Bayreuth,-178.429221,74.7426515,Catalan,2018-01-07,Eberth GbR,Russische Föderation,1976-03-19T16:04:25,75:92:e7:4c:a8:fd
16:09:46,DE,Erde.key,Europe/Budapest,Luckau,-27.895935,63.071235,Ojibwa,2004-04-08,Huhn Stadelmann AG,Benin,1989-03-24T08:30:59,e1:68:37:1c:ce:17
04:55:41,DE,nämlich.webm,Africa/Tripoli,Luckenwalde,163.684851,63.4769275,Ukrainian,2004-07-23,Fiebig Hethur GbR,Weihnachtsinsel,1985-11-30T01:56:06,de:84:a7:5f:e0:36
01:58:55,DE,zehn.html,Asia/Baku,Wetzlar,-113.896572,72.5984645,Wolof,2005-10-29,Plath Hering GmbH & Co. KGaA,Usbekistan,1973-05-23T15:39:59,5d:a0:a8:5e:4a:6e
07:43:00,DE,vier.avi,America/Bogota,Groß-Gerau,153.146142,19.1724495,Javanese,1993-05-27,Jüttner Patberg AG & Co. KGaA,Polen,1970-03-25T03:37:15,8c:0e:85:eb:fb:20
21:56:24,DE,fiel.mp3,Europe/Zagreb,Rudolstadt,-140.308270,80.5840495,Afrikaans,1999-07-20,Müller,Tonga,2022-04-17T12:49:52,9d:04:a1:ca:a6:35
05:45:05,DE,gefährlich.png,Africa/Bujumbura,Diepholz,91.240270,-46.938498,Bihari languages,1993-04-21,Weihmann Söding AG & Co. OHG,Eritrea,1978-11-03T21:57:30,d3:60:78:73:80:c5
15:27:39,DE,ihm.pdf,Africa/Windhoek,Rockenhausen,17.873306,68.968624,Church Slavic,2020-10-08,Drewes GmbH,Guernsey,1972-03-06T23:53:07,c4:cf:bb:f2:cd:29
10:03:52,DE,glauben.avi,Europe/Bratislava,Sankt Goarshausen,23.281377,-43.1194535,Northern Sami,1985-11-20,Bauer,Sierra Leone,1983-10-07T09:41:13,b1:0d:a7:d1:0b:85
10:35:21,DE,heraus.avi,Africa/Harare,Wolmirstedt,-179.262561,-23.0004565,Chuvash,1992-02-02,Rudolph KG,Pakistan,2007-08-31T05:55:03,90:57:e8:b7:8a:13
15:40:54,DE,rufen.jpeg,Africa/Tripoli,Freital,83.622225,40.7189295,Oriya,1978-01-04,Schuster Dussen van GmbH,Chile,1976-12-02T18:44:36,2d:84:a2:72:43:04
23:45:24,DE,darauf.csv,America/Managua,Nürtingen,99.947234,-64.0830515,Javanese,1974-11-09,Hornig Krause OHG mbH,Lesotho,1974-07-28T08:00:02,23:bf:23:91:b1:d6
18:08:44,DE,anfangen.xls,Asia/Riyadh,Heinsberg,48.641291,-24.7427775,Malay,1971-01-25,Tlustek Schottin GbR,Amerikanisch-Ozeanien,1986-05-29T02:37:04,a7:26:3d:56:c7:54
12:03:51,DE,treffen.avi,Europe/Malta,Demmin,-147.239330,82.942931,Catalan,2008-02-15,Rädel Lübs Stiftung & Co. KGaA,St. Kitts und Nevis,1992-08-27T05:56:57,a3:60:62:5d:64:d1
10:46:36,DE,nicht.flac,Africa/Porto-Novo,Ebermannstadt,-158.382003,74.833885,Icelandic,2001-11-19,Steckel KG,St. Helena,1974-02-19T03:59:20,32:5c:59:7c:cf:c0
11:01:58,DE,weg.avi,Pacific/Chatham,Flöha,174.928106,-4.5951165,Cree,2000-03-06,Trub GmbH,Vanuatu,1974-04-24T09:06:29,de:f2:ae:c5:f2:c0
21:23:43,DE,halbe.png,Asia/Ashgabat,Gunzenhausen,37.220547,76.926101,Latvian,2021-08-05,Harloff GmbH,Finnland,1981-06-29T10:48:41,9c:e0:e6:1a:f4:a3
10:49:31,DE,Fenster.bmp,Europe/Prague,Döbeln,-177.728550,-2.6410155,Kongo,2021-01-02,Killer AG & Co. KGaA,Belize,2007-01-23T20:30:51,8c:65:fe:2a:9f:65
15:20:16,DE,grün.docx,America/Grenada,Augsburg,15.860913,32.4723445,Bislama,2001-10-29,Heidrich Stiftung & Co. KG,Peru,1998-05-19T08:26:55,14:6c:ce:cf:2a:0c
11:18:38,DE,nie.json,Africa/Khartoum,Schweinfurt,-132.477731,-23.7275645,Hiri Motu,1978-12-24,Hövel AG & Co. KG,Slowenien,2005-09-24T07:58:49,3c:9d:a1:93:18:60
21:51:27,DE,mich.csv,Africa/Douala,Fallingbostel,-6.243075,-5.963578,Bosnian,2022-08-31,Tschentscher AG,Äthiopien,2012-02-03T20:21:40,f4:00:e3:1f:b1:97
12:02:22,DE,bis.mp3,Africa/Ouagadougou,Weimar,142.801696,-15.8299455,Kirghiz,2003-08-11,Rust,Burkina Faso,1976-12-23T13:09:52,69:84:6d:e8:71:32
14:02:31,DE,heraus.pages,America/Guatemala,Husum,-83.040212,16.6843345,Sinhala,1996-12-15,Hecker GmbH & Co. OHG,Türkei,1982-09-20T20:47:01,70:7c:c7:5d:02:e1
15:31:17,DE,trinken.gif,Europe/Ljubljana,Sigmaringen,79.482053,29.7101865,Marathi,2019-04-30,Loos Henck Stiftung & Co. KGaA,Chile,1985-12-04T15:26:52,9f:3e:f6:31:b2:f4
00:07:43,DE,verstehen.css,Europe/Paris,Helmstedt,-95.934674,-55.558962,South Ndebele,1997-10-28,Adolph Weitzel KG,Angola,2006-06-29T09:17:09,c6:85:7b:84:3b:fe
07:12:28,DE,kurz.png,Africa/Abidjan,Stade,136.667722,-13.935507,Ganda,2007-03-08,Finke,Ägypten,1985-08-28T10:15:33,f5:aa:b5:8a:0a:73
11:54:52,DE,darin.flac,Africa/Asmera,Eisenberg,101.301816,-23.3366485,Tahitian,1985-12-30,Klingelhöfer,Isle of Man,1970-10-29T08:08:19,07:78:ad:b0:1e:73
