mac_address,longitude,iso8601,hostname,time,bank_country,pricetag,language_code,file_name
b8:04:b0:7e:3b:a2,156.676530,2015-04-23T05:23:36,desktop-71.scott.net,05:07:41,GB,$98.35,ja,repudiandae.csv
94:e5:0b:86:d2:8b,-147.662776,1980-12-31T13:42:34,web-09.smith.com,15:00:56,GB,"$75,069.60",ur,animi.mp4
3a:3c:39:b1:fa:86,6.334556,1987-07-05T05:04:44,email-50.ahmed-lee.com,13:02:51,GB,"$14,566.53",he,a.mp3
20:1e:af:2a:58:2c,82.319904,2002-12-27T03:19:43,srv-71.riley-gould.org,15:39:16,GB,"$9,374.32",lv,mollitia.pdf
f5:00:79:45:6c:91,12.757378,1985-05-25T22:26:15,laptop-10.thomas-burns.net,01:07:34,GB,$24.20,am,minus.jpg
ab:73:56:e4:4b:2d,149.074830,1976-03-03T22:19:20,email-80.kent-walters.com,17:32:43,GB,$31.84,an,voluptates.mp3
2b:b4:06:e4:91:cd,18.607256,1981-11-23T23:53:18,web-14.stokes.com,15:27:04,GB,"$1,400.23",fa,earum.wav
10:77:9c:1f:9b:25,67.526600,2000-06-09T14:35:47,srv-46.potter.info,10:23:00,GB,$94.49,ja,pariatur.mp3
27:b7:a2:6e:1c:91,60.705730,2021-12-21T07:55:38,laptop-66.evans.co.uk,17:24:37,GB,"$18,981.93",li,molestiae.json
90:cf:0d:ea:07:28,84.392614,1999-11-13T16:13:24,email-61.wright-andrews.com,18:07:04,GB,$425.57,brx,dicta.mov
e2:66:20:ba:93:33,10.883001,1980-08-07T21:56:35,email-19.allen.co.uk,03:41:22,GB,"$5,204.70",byn,doloremque.tiff
c3:46:41:16:2e:c3,-68.970350,1979-03-01T14:25:16,lt-50.cunningham-smith.org,03:50:44,GB,$424.86,gd,odit.doc
98:f9:34:d0:f1:4d,19.989109,1996-11-21T20:33:01,srv-67.smith.co.uk,18:05:04,GB,"$27,857.69",sat,nemo.mp4
d2:23:7d:33:cb:93,-5.724583,2002-06-26T07:15:10,desktop-19.page.co.uk,11:02:57,GB,$65.13,en,earum.jpeg
34:99:56:d5:18:bc,-116.698536,2005-06-03T12:02:05,desktop-42.baldwin-robinson.net,08:03:20,GB,$57.13,ko,nam.png
c8:90:c4:39:60:65,-146.289289,1982-08-18T21:47:58,laptop-75.grant-barnett.org,11:38:05,GB,$442.82,he,rerum.mp3
9a:ce:6b:3a:84:ad,151.880089,1970-06-15T14:49:29,web-86.riley.co.uk,03:04:29,GB,"$4,971.94",the,deleniti.wav
58:f6:11:de:b2:71,-88.275736,1978-12-02T15:56:04,db-61.daniels.org,09:39:38,GB,$573.48,yue,explicabo.html
a4:be:a8:3e:d8:d0,-43.950575,1995-05-25T00:30:52,db-68.morris.com,02:24:34,GB,$4.54,nso,debitis.odt
7e:16:9d:e1:f1:5d,79.703760,2005-11-27T08:00:08,desktop-73.dawson-watts.com,04:11:26,GB,"$21,533.60",rw,ut.avi
91:85:7b:ea:ad:01,172.959183,1991-06-17T04:07:13,laptop-75.smith.com,10:15:56,GB,$51.49,szl,numquam.wav
bd:30:0b:77:55:22,155.562530,2007-10-22T14:25:35,desktop-17.harris.com,03:35:30,GB,$5.20,aa,harum.mov
41:77:79:5d:b0:e2,10.860483,2000-08-16T14:27:24,lt-55.wright.com,17:40:46,GB,$2.40,wa,provident.wav
f5:b9:05:92:25:0a,-109.578385,1995-12-19T18:00:52,db-26.ahmed.biz,14:01:29,GB,$507.26,sd,blanditiis.pptx
30:9d:74:57:d2:f4,150.568655,1998-11-12T23:21:51,laptop-26.burns.com,15:13:47,GB,"$1,775.59",tig,id.html
f2:8d:2d:b7:fb:39,28.713201,1987-12-13T22:14:14,web-53.wade.co.uk,07:31:28,GB,"$8,119.85",so,aperiam.pdf
69:4a:fd:c1:34:e5,-112.225133,1993-11-30T17:19:03,laptop-42.horton-walker.biz,00:26:12,GB,$64.91,ca,magnam.odp
29:e9:51:2c:3c:ba,160.487005,1977-09-14T06:35:39,desktop-91.williams-webb.com,11:48:59,GB,"$77,756.41",te,reiciendis.css
c3:1c:aa:b3:15:b8,-38.570067,2018-07-24T13:15:27,lt-59.butler.com,10:54:27,GB,$721.09,fy,asperiores.gif
9c:e5:df:eb:86:dd,144.482160,1976-01-09T07:06:17,desktop-67.taylor-randall.com,20:56:43,GB,$868.63,ber,corrupti.webm
ce:16:a4:dc:51:f9,37.098710,2006-07-27T17:00:24,email-02.edwards.com,20:49:22,GB,$7.51,rw,deserunt.tiff
6e:d2:09:05:bc:2d,163.360304,1995-10-02T19:08:58,laptop-62.wells-price.org,04:05:55,GB,"$1,734.94",lij,ratione.html
34:65:35:83:b1:55,85.441653,2008-07-07T11:31:16,email-69.nixon.com,00:00:54,GB,$9.42,ps,odit.avi
27:84:42:9c:b5:47,-3.602588,2003-10-01T02:20:25,db-45.wong.com,20:18:58,GB,$603.25,ha,maiores.ods
3a:de:b4:9d:82:11,-84.302794,2003-06-10T00:48:00,db-26.day.biz,16:24:52,GB,$7.42,bho,ab.mp4
6f:3c:68:18:81:9b,45.995348,1998-02-19T01:16:33,laptop-12.wilson-griffiths.com,07:00:02,GB,"$99,003.43",hak,nihil.bmp
16:8a:ed:f4:5a:5d,-32.481677,2007-05-07T23:41:10,laptop-47.thornton.com,18:11:18,GB,$3.03,ug,voluptas.mov
94:e1:a2:3a:fe:20,36.392852,1979-09-15T18:43:48,lt-95.reeves.com,05:40:18,GB,"$2,770.16",sr,ad.tiff
b1:5f:48:e4:b0:b2,141.209011,2016-07-11T01:35:55,db-61.lewis.biz,01:09:36,GB,$569.39,ayc,dolore.gif
58:3b:2e:69:c0:57,-130.788967,1984-11-25T15:05:41,lt-57.matthews.biz,19:23:54,GB,$11.38,ff,blanditiis.docx
c6:fa:57:ee:17:44,134.841280,1987-02-24T07:49:18,email-07.clark-brown.com,20:51:43,GB,"$86,627.65",bem,sequi.js
54:59:76:d2:cc:99,45.242352,2019-01-20T07:14:30,email-79.nixon.com,15:49:53,GB,$593.03,my,eum.webm
9d:df:61:cb:c2:4a,-38.982562,1991-02-05T21:51:31,laptop-11.rees-hunt.com,11:24:24,GB,"$1,553.65",eu,assumenda.mov
41:7a:1e:c5:86:1a,91.666320,2001-09-13T18:15:36,db-56.butcher.com,09:12:41,GB,$4.78,gu,quis.png
3f:0d:d8:06:4c:5a,160.214237,2010-03-26T09:40:11,db-12.wilkinson.com,19:49:13,GB,$43.29,sv,delectus.txt
31:02:df:e6:5e:71,99.328443,2021-02-01T12:58:31,srv-91.jones.com,10:48:52,GB,$637.20,nb,minus.ppt
bb:de:61:79:cf:b3,36.349875,1976-11-24T21:17:06,desktop-15.gill-thomas.co.uk,19:09:26,GB,"$2,185.21",mai,delectus.mp3
a7:01:c0:7f:89:82,-177.266147,1984-09-29T14:53:16,email-29.turner.com,14:28:26,GB,"$9,954.62",nr,nam.avi
30:8e:1d:aa:5b:13,124.167460,2004-12-21T20:43:04,web-62.moore.biz,07:16:50,GB,$586.84,sv,fuga.mp3
58:f9:3b:b3:81:95,6.993023,1993-04-12T16:41:15,web-01.dixon.info,06:03:35,GB,"$7,853.66",cs,placeat.mp3
90:2d:3e:36:dd:7f,-23.113938,1981-10-27T15:08:07,db-70.howarth-davies.com,07:40:10,GB,$53.38,uz,et.css
7f:14:e1:8d:5f:39,-155.797815,2019-09-01T06:57:49,web-41.palmer.biz,23:20:08,GB,$379.02,zu,doloribus.webm
fd:28:c2:6b:50:c9,-32.031912,2011-08-03T05:53:08,db-35.jackson-howarth.com,20:58:58,GB,"$21,819.93",gv,aut.pptx
e9:aa:5d:df:1a:bb,-81.464875,2008-10-29T10:14:50,email-63.naylor.org,20:40:39,GB,"$85,872.13",crh,porro.html
9e:0c:88:b0:b1:89,-123.018291,1994-05-22T20:43:20,srv-99.roberts-porter.org,16:58:42,GB,$9.72,nl,maiores.mov
80:8f:19:b7:9f:6e,-18.261525,2012-03-28T02:55:36,db-80.newman-slater.com,00:07:41,GB,$5.33,dv,ipsum.mp4
5c:ff:89:13:e9:d0,-36.269752,2019-09-17T06:26:01,lt-65.howard.org,23:25:06,GB,$24.61,id,voluptatem.xlsx
f2:4d:e7:a1:5d:c1,3.220715,1988-07-16T03:09:30,db-39.pratt.co.uk,16:05:30,GB,"$9,374.54",tig,ab.txt
7d:2e:24:d5:f9:f3,69.968348,1988-05-29T22:48:10,email-74.robinson.biz,02:33:16,GB,$176.32,oc,quasi.gif
78:51:82:4c:ce:04,121.485358,1989-06-01T11:12:04,web-20.hall.com,21:20:04,GB,$4.98,eu,aperiam.doc
d0:94:f0:22:95:f8,-137.332801,2013-10-24T19:42:35,email-33.patel.com,22:10:22,GB,"$14,148.34",ayc,aperiam.json
16:59:8b:4c:53:4d,-40.581085,2011-08-09T00:00:28,laptop-76.hussain.com,09:16:10,GB,$3.21,zh,dolorum.xls
57:6b:fe:43:c0:e6,44.044191,1975-09-30T11:01:06,lt-26.clayton.net,23:41:25,GB,$34.54,lt,dicta.ppt
8c:b6:da:da:78:cd,35.747669,1993-05-29T16:51:48,email-34.rhodes-humphries.biz,19:43:26,GB,$23.97,es,neque.doc
84:d6:c7:36:91:c6,121.262907,1983-10-16T05:04:19,lt-05.bell.co.uk,15:23:16,GB,$873.57,yue,quia.xls
e7:60:0e:ef:2b:d0,-146.724283,1971-08-24T18:31:24,db-00.knight-saunders.com,07:50:59,GB,$309.30,cv,maiores.pptx
42:7f:a3:e3:1e:ee,8.825796,2001-07-14T08:17:26,lt-04.bibi.com,14:01:21,GB,"$67,635.27",ta,perspiciatis.mp4
e8:2d:30:ed:7d:57,-173.174551,1985-11-03T21:25:18,lt-04.bell.com,06:09:16,GB,"$59,051.20",lzh,maiores.tiff
c5:69:ea:9d:d1:aa,55.803106,1982-01-31T20:59:12,email-35.doyle.net,19:25:33,GB,$54.46,kl,est.flac
4c:66:fb:f2:1e:a1,53.510844,2008-11-14T15:17:25,desktop-77.taylor-murray.co.uk,05:42:29,GB,$4.40,bg,magnam.mp3
3c:41:01:bf:98:19,-67.170030,2022-10-11T16:18:43,laptop-17.price-miller.com,10:25:54,GB,$8.39,hu,nihil.wav
d6:dc:e2:4e:97:2e,117.959772,2010-09-25T05:01:29,lt-12.jarvis.biz,02:13:04,GB,"$33,075.01",cs,in.txt
a4:fa:c6:90:24:b9,2.550180,2004-02-16T00:59:34,desktop-67.white.com,18:28:53,GB,$66.66,ti,iusto.mp3
42:a2:4c:2b:b2:a0,11.922551,1974-09-01T03:49:52,srv-36.smith-edwards.com,05:44:32,GB,$4.56,af,magni.webm
43:60:aa:a2:a4:f5,-79.852896,2005-02-18T09:00:53,web-17.evans.info,03:25:30,GB,$208.25,zu,quia.mp3
d4:7b:46:1c:93:48,-20.020306,2001-07-23T04:34:35,email-20.pritchard.com,17:55:55,GB,$0.65,my,sint.flac
de:65:13:7e:38:06,-86.093229,1975-06-06T20:12:33,laptop-48.lynch-thomas.biz,06:51:40,GB,"$9,775.48",iw,eligendi.css
0c:c4:6f:56:bb:c5,-125.289201,2016-07-10T18:57:59,lt-64.collins-saunders.net,01:54:05,GB,"$72,149.66",raj,ex.mp3
63:1b:2b:22:f2:98,-46.684058,1988-06-09T08:30:33,srv-03.cole.biz,04:07:26,GB,$375.94,oc,facere.ppt
e0:1c:a4:d9:9a:22,78.672996,2020-04-04T05:55:19,desktop-51.moss-jones.com,14:05:04,GB,"$95,618.19",aa,voluptatem.wav
fb:30:92:88:9f:ea,-68.582152,2015-09-04T11:14:30,db-53.harper.co.uk,19:33:53,GB,"$23,170.97",om,explicabo.docx
1e:6d:0b:4e:79:4b,-79.668674,2003-06-06T23:41:10,lt-30.gardiner-sutton.com,00:25:16,GB,"$72,253.28",cmn,nesciunt.css
fe:87:b0:90:f8:25,120.574185,2013-11-11T08:40:46,srv-35.brown-matthews.com,18:42:56,GB,$9.01,bho,optio.jpg
15:ed:5c:24:1c:ca,171.308471,1984-11-09T01:18:12,desktop-22.mahmood.info,00:21:19,GB,$73.14,ca,sint.flac
d8:9e:84:3b:ab:bc,101.689495,1980-07-23T12:05:29,lt-53.lee-wilson.co.uk,13:21:06,GB,$5.34,br,consequuntur.gif
b0:24:9c:b4:02:b0,-110.884084,1974-12-11T14:59:57,desktop-90.higgins-adams.org,20:27:38,GB,"$3,826.30",ayc,qui.ppt
e9:21:cf:8d:28:f4,-75.341615,1979-12-12T19:11:30,email-30.sims.co.uk,10:59:57,GB,"$60,188.76",ar,hic.png
14:ac:19:49:00:73,150.705541,1983-05-03T22:29:19,email-46.fry.info,17:25:16,GB,"$32,025.95",da,sapiente.mp3
65:ef:f5:0a:0b:6a,-49.795136,2023-07-13T16:16:36,desktop-28.nixon.com,09:52:32,GB,"$1,563.49",am,deserunt.mov
e0:f2:33:95:ff:09,174.703162,2015-01-09T00:59:47,email-11.leonard.net,10:13:31,GB,$0.04,ayc,impedit.mov
0b:50:fe:43:20:23,100.661017,1975-03-19T11:57:21,desktop-08.kerr.co.uk,03:37:21,GB,$5.43,mhr,sit.flac
e2:66:bb:46:be:97,134.979943,1986-08-08T09:26:03,srv-27.davies.info,01:53:54,GB,"$88,501.73",ia,velit.css
0f:6b:35:a0:9d:9a,-51.278148,1976-02-03T06:08:08,desktop-63.brady-blackburn.com,14:29:53,GB,"$3,813.79",li,expedita.wav
96:1c:ac:2c:47:41,-37.349852,1997-10-27T06:12:40,web-81.lawrence.com,19:00:12,GB,$479.53,hr,repudiandae.mp3
ce:b7:8d:9a:40:b0,118.285399,1984-07-01T03:51:51,desktop-02.wong-wade.com,04:53:16,GB,$92.22,nr,maiores.pages
8a:60:2b:68:97:b3,-85.665983,1985-11-17T17:52:51,web-81.payne.biz,11:49:55,GB,"$64,519.10",ak,occaecati.webm
b4:a8:23:70:bb:21,157.278704,2005-06-14T21:32:49,srv-21.smith.com,03:25:07,GB,$3.29,kk,quae.gif
7d:41:99:38:91:6f,-16.350610,2002-09-03T19:44:45,laptop-10.baldwin.info,09:27:42,GB,$460.25,wa,aliquam.png
79:83:06:45:7b:c2,-165.238032,1994-12-25T02:43:42,lt-63.barker.com,13:05:40,GB,$229.74,mk,sunt.ods
74:30:31:a0:e1:da,-148.416731,2006-06-21T18:21:43,srv-26.wilson.com,14:28:20,GB,$9.67,ur,recusandae.flac
6a:9e:84:01:a3:d8,-84.954319,2022-07-03T00:42:47,email-96.coleman-lowe.com,00:53:36,GB,"$81,434.53",da,voluptatum.mp3
c3:cf:fd:b5:20:f2,22.506892,2019-03-03T02:53:20,srv-66.robinson.biz,17:40:55,GB,$201.78,mt,voluptates.jpg
e9:f2:5a:7e:fb:83,56.773188,1971-08-01T05:50:35,laptop-35.lane.com,17:06:57,GB,$376.17,ts,aperiam.avi
a9:c5:d2:0b:3b:77,69.489241,2002-12-10T01:25:58,laptop-28.ryan.com,23:26:36,GB,"$51,948.58",si,ducimus.webm
9e:94:0a:1b:fb:66,-55.376582,2019-01-07T18:31:07,web-47.bartlett.co.uk,16:34:07,GB,"$74,356.78",sr,beatae.csv
0c:12:9b:70:6d:16,-97.682347,1977-01-08T17:04:48,desktop-53.thompson.biz,10:47:33,GB,$7.78,pt,repudiandae.flac
68:92:ed:8d:f2:da,-17.310069,1974-09-22T15:18:15,web-90.cox-freeman.com,17:57:34,GB,"$43,409.74",dz,repudiandae.avi
94:65:15:2f:8d:ac,-15.798476,2011-02-14T14:05:28,lt-51.marsden.com,04:24:01,GB,"$8,238.49",tcy,doloremque.pdf
7d:89:ed:2c:a1:bc,27.411122,1978-11-19T20:28:43,web-97.davies.org,14:28:24,GB,$3.84,hsb,libero.avi
dc:76:39:f8:d8:07,-97.919741,2011-11-07T17:40:33,laptop-01.wilson.com,10:49:25,GB,"$88,725.91",mni,consequuntur.webm
0f:90:42:8b:af:24,-160.966267,2021-04-10T08:04:56,lt-97.bailey.com,03:13:03,GB,$76.47,lt,magni.jpg
a7:42:22:9e:f5:8d,-25.377263,1987-11-12T02:03:39,lt-07.dixon.info,05:52:13,GB,"$3,731.09",vi,pariatur.csv
61:f6:89:57:1f:f7,158.095625,2007-01-29T05:58:24,web-84.berry.com,07:39:32,GB,$9.89,is,distinctio.js
ae:01:a1:07:b0:fc,-38.110714,1989-09-06T11:22:37,db-78.thomas-webb.com,09:15:13,GB,$26.20,ka,repellendus.avi
b8:36:33:01:9f:bc,-49.512356,2007-12-10T10:47:52,web-29.roberts.com,18:57:16,GB,$49.01,dv,et.flac
26:dd:cf:03:a3:7a,26.936650,2012-03-11T12:31:57,web-58.storey.info,13:01:29,GB,$724.66,nan,distinctio.tiff
cc:8f:5e:36:b3:96,-120.131408,2019-01-17T16:37:32,laptop-17.wilson-thomas.com,22:54:01,GB,$564.88,doi,eum.flac
b7:84:af:d1:d6:bb,121.432247,1980-11-12T19:08:04,desktop-99.collins-austin.com,16:17:11,GB,$96.69,dv,voluptatibus.webm
40:8f:7f:53:bb:d1,-176.199700,2005-11-21T17:05:59,db-50.harrison-davidson.co.uk,03:12:15,GB,$4.06,ha,quas.pages
c5:3f:a3:a6:a4:43,2.322491,1970-06-17T22:24:45,email-66.bailey-murphy.net,03:09:29,GB,"$44,545.86",mi,voluptatem.wav
4c:f3:5d:7e:ea:b0,92.935779,1990-08-04T02:41:32,desktop-73.burton.org,02:30:54,GB,$425.75,ku,fugiat.gif
70:f9:49:82:df:f6,91.702574,1975-10-05T13:37:24,web-01.howarth.com,21:14:44,GB,$34.75,niu,error.mp3
2d:1b:1c:68:b2:40,65.112836,1978-12-05T21:33:37,desktop-72.khan.com,03:03:55,GB,$609.77,ms,fugiat.wav
eb:4c:d2:a6:11:b7,104.945469,2022-07-03T10:39:11,desktop-87.taylor.co.uk,22:05:46,GB,$517.26,pa,sequi.mov
f3:d1:77:3e:a4:4c,-138.499898,2015-05-18T10:22:19,laptop-17.carr-mills.org,05:36:39,GB,$64.15,crh,impedit.odt
c0:b5:09:54:54:df,107.793139,2010-06-27T22:08:48,desktop-80.khan.co.uk,16:21:34,GB,$51.48,sid,repellendus.avi
dc:6f:ba:7a:8c:ba,-159.249646,2023-06-14T16:12:28,email-51.kennedy.co.uk,13:42:20,GB,$19.79,es,doloribus.tiff
c8:e5:7d:ed:d9:92,-122.108737,1992-06-07T00:23:29,db-81.hill.co.uk,10:46:48,GB,$323.33,eu,distinctio.mov
c5:82:2d:ef:c9:65,19.984740,2021-12-08T08:39:35,lt-00.jordan.com,16:22:52,GB,$835.22,mt,voluptate.ods
77:d5:35:62:e3:87,6.136288,1971-03-30T17:12:40,srv-30.knight.com,09:03:26,GB,$4.63,niu,animi.flac
e7:99:2d:c4:b1:c5,16.208910,2004-05-06T11:26:46,db-37.davies-barker.com,11:58:51,GB,$26.00,wal,enim.pptx
0f:ec:50:df:62:83,-3.274139,2011-03-29T08:37:22,lt-20.newton-collier.com,11:44:01,GB,"$4,105.11",szl,neque.pages
55:99:21:b3:86:a3,-79.533483,2012-02-17T13:38:21,email-99.grant.co.uk,19:14:39,GB,$3.01,ast,quia.gif
2a:f4:f2:0c:a7:68,-52.603359,1992-02-29T02:26:53,email-79.horton.com,19:59:50,GB,"$22,166.67",mni,alias.xlsx
f6:1e:35:fa:a6:6a,59.432916,1999-05-29T08:00:25,laptop-18.patel.biz,13:52:20,GB,"$26,634.01",wal,tempora.mov
05:e3:55:b3:6a:3e,-2.838493,2009-01-25T14:22:23,email-70.connor.com,09:17:01,GB,"$13,554.97",ber,corrupti.csv
f9:6c:9e:1a:0e:8d,-110.788846,1980-06-05T23:48:48,desktop-23.richardson.biz,08:45:36,GB,$679.03,nb,quia.mp4
48:4b:9f:b2:6c:0d,67.122857,2011-04-05T07:37:00,db-54.smith-dean.co.uk,10:45:11,GB,"$11,670.00",iu,quaerat.html
ca:b1:e9:e9:6f:c8,-56.849751,2011-04-26T09:17:33,db-49.miles.com,05:17:25,GB,"$33,917.31",vi,exercitationem.doc
c8:85:9d:61:97:2b,168.107365,2019-12-28T10:27:52,desktop-51.hart.com,04:31:58,GB,"$84,067.70",ve,amet.xls
45:a2:88:f7:4c:e3,-107.320209,1977-12-22T14:05:25,desktop-20.archer-brown.com,07:52:03,GB,$34.71,mai,aperiam.gif
4d:0e:04:af:c9:64,143.336198,2008-11-29T23:27:32,desktop-26.rowe-davies.co.uk,04:27:32,GB,$32.94,uz,nostrum.mov
94:0c:4d:30:30:ac,-162.803301,1988-07-01T19:27:21,web-08.hill.co.uk,23:42:00,GB,$811.28,vi,quod.bmp
3d:8c:65:84:9d:75,-18.589085,1982-02-14T07:50:58,email-23.peters.net,03:28:15,GB,"$7,598.18",ak,et.mov
d2:7e:28:20:60:66,-33.408461,1982-10-26T15:24:13,web-25.goddard-lewis.com,14:26:51,GB,"$1,442.72",om,unde.webm
44:fe:60:a3:83:bd,3.949868,2001-06-30T08:18:55,db-60.brown-green.com,13:25:10,GB,$6.45,fa,autem.csv
b9:a0:65:1c:ed:11,58.612857,1990-08-09T20:53:42,web-54.barker-turner.co.uk,17:15:10,GB,$135.89,my,inventore.tiff
6c:22:82:30:fe:cb,-58.887443,1970-06-23T15:04:46,laptop-51.roberts-king.com,19:21:11,GB,"$7,750.40",te,consequatur.flac
56:ac:cd:d0:1d:21,126.629828,1970-11-10T11:57:12,laptop-12.coleman.com,07:09:06,GB,$48.16,ve,deserunt.gif
d9:5d:72:86:69:45,77.709443,2006-09-23T17:43:11,lt-42.daniels-skinner.com,20:58:50,GB,"$8,472.26",nan,fugit.gif
3a:c0:5c:7a:62:35,15.330332,1970-12-31T18:33:44,srv-00.townsend.com,03:28:14,GB,$1.94,lt,perferendis.pages
25:05:c4:d3:32:33,-169.081806,2022-05-01T08:48:52,desktop-29.riley.com,13:24:09,GB,$9.97,the,possimus.jpg
2e:76:5a:33:6a:3c,179.116496,1974-09-11T01:04:21,srv-88.day.com,18:51:44,GB,"$25,473.04",lt,placeat.webm
67:ca:8c:d4:d3:4f,-89.170937,2005-06-29T18:23:43,lt-81.peacock.com,21:29:43,GB,$883.92,ne,labore.xls
d1:8e:4c:0a:d2:94,42.342584,2018-02-25T11:38:10,srv-77.young.com,20:31:59,GB,"$6,144.31",cs,autem.bmp
6b:46:2c:d1:b9:ea,-8.351924,1986-10-10T13:35:06,db-43.griffiths-griffiths.org,10:28:55,GB,$6.60,raj,id.pdf
6f:59:ae:a4:c4:4a,-134.824011,2007-09-23T14:32:26,db-88.allen.com,23:17:28,GB,$3.09,niu,velit.mp3
a1:f1:5d:d0:09:65,-110.323090,1990-07-03T03:39:38,lt-60.watkins.com,07:21:11,GB,"$2,718.56",os,facere.jpg
e7:64:bc:7d:07:34,-145.515009,2003-06-13T04:09:54,lt-62.davies-roberts.biz,01:39:55,GB,"$37,945.13",sid,est.tiff
2d:ad:67:9d:73:99,-77.897970,1987-10-21T03:38:35,desktop-37.harris.com,19:11:32,GB,$2.87,lo,veritatis.tiff
a6:7e:59:e4:7b:68,88.613005,1983-11-17T08:01:49,lt-18.jackson.net,05:41:56,GB,$635.83,lg,soluta.xlsx
2d:af:df:5d:41:3b,30.033781,1985-02-04T03:40:51,web-21.howell-bishop.org,00:38:34,GB,$87.02,fy,molestiae.html
7c:7c:91:8d:10:b4,-90.996072,2003-04-04T08:01:59,lt-85.davies-gray.com,17:34:53,GB,$654.40,the,dolores.avi
63:af:0b:04:ec:23,116.493305,1994-06-09T23:39:27,desktop-06.davies.com,16:13:58,GB,$7.64,ca,dignissimos.mp3
7a:4c:30:a0:32:08,107.275207,1990-12-09T16:54:06,laptop-10.barnes.biz,18:37:25,GB,$8.99,nso,corrupti.avi
25:13:52:2c:7d:10,3.255562,1995-02-22T22:47:22,laptop-32.chambers-griffiths.info,03:41:29,GB,$8.29,ckb,itaque.avi
9b:08:cd:6e:22:88,-87.753076,2007-10-30T23:47:08,lt-40.hussain.co.uk,18:32:38,GB,"$84,322.43",yi,deserunt.odt
09:c7:2e:3b:7a:b4,151.240679,2016-04-10T14:21:56,lt-48.lee.net,20:53:03,GB,"$41,879.71",tn,pariatur.mov
a8:43:24:5c:20:9a,-130.332581,1981-07-21T12:53:18,srv-11.doyle.co.uk,01:02:46,GB,"$77,372.35",bg,veniam.jpg
7c:f0:65:0b:0c:dd,39.789131,1973-03-16T14:58:17,lt-95.john.com,21:06:51,GB,$96.64,id,illum.ppt
1a:b8:9e:21:cc:f4,155.855851,1976-07-26T07:08:34,db-29.bennett-perkins.net,13:52:31,GB,$232.86,li,dolores.pdf
cb:3b:45:8f:a9:7c,-3.288531,2023-08-21T17:25:55,db-69.bell-bell.com,06:29:08,GB,"$4,621.66",mai,accusantium.wav
7c:d1:85:cf:53:8c,73.368988,1995-02-13T19:10:34,desktop-98.taylor.com,00:54:14,GB,$523.76,pt,alias.odp
17:cf:f4:57:8a:12,-95.701620,1999-11-05T13:27:06,web-87.taylor.org,21:09:45,GB,$5.04,fr,similique.mp4
a1:8f:12:27:81:fc,41.979586,1976-04-15T07:30:03,srv-46.fisher.com,12:02:42,GB,$40.67,fil,quod.jpeg
61:46:70:63:b1:3d,-21.563799,2008-05-22T07:00:19,db-16.allen-johnson.com,22:50:55,GB,$128.50,ak,exercitationem.pdf
b9:c3:94:cc:1b:17,61.713398,2007-10-05T16:06:48,desktop-60.hunter.org,08:40:45,GB,"$52,547.05",pap,blanditiis.png
d7:48:99:ed:02:6a,-23.898263,2022-05-13T20:48:03,desktop-48.kaur-hardy.co.uk,21:32:22,GB,$4.04,gl,consectetur.flac
52:ad:21:1d:7b:7a,170.695670,1989-10-17T20:22:17,email-12.edwards.biz,04:33:21,GB,$87.00,fil,adipisci.xls
b6:26:26:bd:9f:c6,-145.750317,2002-06-19T08:37:35,srv-61.woodward.com,09:27:01,GB,"$5,536.96",eo,sed.webm
65:d3:92:62:76:0f,-116.913730,1974-01-18T02:56:19,db-48.byrne-smith.org,13:59:46,GB,"$74,951.38",am,tempora.ods
6a:1c:b4:44:c3:6d,59.799530,2009-06-29T10:42:35,laptop-90.rogers.com,12:00:05,GB,"$60,479.51",szl,debitis.odt
82:ac:4c:c5:d5:33,130.342500,1972-01-24T03:45:35,email-83.smith.com,12:56:25,GB,$756.23,hi,laudantium.webm
bb:bf:cc:e9:9d:79,-14.901647,1981-04-13T06:38:41,web-80.foster.com,20:14:58,GB,$1.69,nl,iusto.txt
d3:3d:bb:d2:ff:a8,51.897618,1991-04-11T21:11:17,lt-49.singh-wyatt.com,13:33:42,GB,"$27,709.57",km,explicabo.ods
4b:29:1d:f5:88:5d,46.270880,1997-02-28T20:13:40,lt-98.cooper-walker.com,06:31:09,GB,"$53,092.94",oc,totam.mp3
af:ce:61:09:68:35,43.767148,2011-06-11T09:45:39,srv-32.carr.com,00:40:38,GB,"$7,239.44",sd,sapiente.odp
81:83:f8:31:7b:6a,139.436175,1996-12-21T14:55:35,db-30.brown.com,06:39:38,GB,$88.31,gu,rerum.pages
54:8c:0a:c2:dd:26,139.560798,2007-07-11T07:12:52,email-75.read.com,16:44:15,GB,$6.32,hr,debitis.bmp
5c:70:f6:84:23:2a,30.864149,2005-02-11T10:19:17,email-78.sharpe-farrell.net,20:56:54,GB,$48.44,nhn,rem.csv
0a:2b:f4:24:82:ef,108.661220,2008-04-04T09:22:52,email-72.cook-mitchell.com,23:00:10,GB,$14.69,bho,temporibus.wav
b5:5c:56:20:8d:8b,50.724241,2002-02-04T17:30:48,db-18.wheeler-morris.com,09:39:19,GB,$9.86,hsb,voluptatum.csv
ae:fa:4d:db:1d:97,80.468124,1990-09-10T19:43:36,db-07.cole.com,11:46:09,GB,"$39,003.47",ti,nostrum.flac
b3:7f:6a:d0:c7:0e,165.387923,1970-05-14T17:26:31,srv-70.anderson-dawson.org,09:26:24,GB,$33.01,mt,quos.flac
