mac_address,hostname,file_name,latitude,city,date,pricetag,timezone
94:f1:e0:c0:dd:d7,laptop-35.hethur.com,Glück.xls,-73.1927755,Sebnitz,1994-05-15,"6.528,23 €",Africa/Malabo
27:23:c8:4d:2a:22,laptop-05.haering.net,Licht.wav,-68.823678,Karlsruhe,1974-01-15,"151,93 €",Africa/Bujumbura
0c:70:53:61:84:82,laptop-44.kranz.com,Maus.pptx,-10.353234,Beeskow,2007-09-29,"52.389,33 €",Asia/Singapore
e5:1a:15:41:87:be,srv-91.hering.org,Sohn.avi,-89.3474875,Nordhausen,2023-03-01,"22.863,36 €",Europe/Bratislava
66:3c:58:97:ab:69,desktop-13.drewes.de,dich.wav,81.0164375,Helmstedt,1999-08-05,"7.571,43 €",America/Havana
39:17:59:6c:64:b9,srv-73.kostolzin.net,fröhlich.wav,88.751896,Wolgast,1983-04-08,"617,85 €",Africa/Bamako
9d:39:09:ac:13:14,email-91.mude.de,Ende.mp3,72.1069145,Eisenberg,1974-11-27,"20.649,10 €",Asia/Damascus
87:7c:a1:45:01:f2,desktop-47.roehrdanz.com,genau.css,-15.960262,Celle,1989-02-28,"224,11 €",Asia/Tbilisi
2b:28:dd:67:95:f8,web-83.liebelt.de,Wissen.avi,-28.808365,Burglengenfeld,2004-05-13,"0,72 €",Asia/Brunei
1e:18:c5:f1:65:e3,srv-50.kreusel.com,rufen.json,64.5404175,Mühlhausen,2007-08-27,"52.254,30 €",Pacific/Guadalcanal
44:ac:0c:16:da:ef,email-22.hartmann.com,daran.pptx,63.2104575,Ahaus,1994-03-28,"0,46 €",Africa/Asmera
48:91:0f:a0:5c:0c,email-70.hahn.de,fünf.jpg,47.985585,Düren,1975-04-04,"24,16 €",America/Los_Angeles
8f:27:bd:d1:56:9d,desktop-47.staude.net,drei.gif,46.843227,Hechingen,2012-11-23,"89.136,63 €",Europe/Sarajevo
8a:5e:1b:14:82:1c,web-88.junk.com,Weihnachten.pages,-88.9480415,Schlüchtern,2001-06-18,"15,37 €",Africa/Lome
e8:7f:70:f9:7e:bd,web-47.sager.de,etwas.html,8.4054805,Badoberan,1983-04-05,"8,17 €",Europe/Athens
99:c9:cf:85:5f:22,web-44.trupp.net,ins.ppt,-70.615219,Griesbach Rottal,2022-03-27,"39.815,78 €",Europe/Amsterdam
b2:98:42:ca:a1:bd,web-97.mielcarek.com,was.txt,24.232823,Dresden,1971-03-02,"673,68 €",Africa/Kampala
94:30:46:46:ea:91,srv-59.gerlach.com,andere.css,25.758953,Jüterbog,1981-04-03,"40.427,54 €",America/Havana
ab:7e:c4:92:24:48,srv-53.scheibe.org,kennen.bmp,-84.584775,Leipziger Land,2023-01-18,"4.637,04 €",Asia/Dili
4c:6c:e4:fe:33:39,web-95.budig.org,Opa.mp3,42.0121515,Artern,2010-03-21,"23,80 €",Asia/Damascus
82:fd:07:30:1e:e6,srv-94.freudenberger.de,scheinen.html,58.860101,Vechta,1996-03-01,"13,37 €",Africa/Harare
3b:27:52:60:ce:1a,email-41.zirme.net,kennen.bmp,65.9686575,Gadebusch,2004-08-30,"80,66 €",Europe/Sarajevo
52:6d:44:0c:7f:f0,srv-84.schoenland.com,grün.mp3,57.730229,Neuss,2002-10-12,"88,53 €",America/Paramaribo
89:cd:2e:09:a2:5d,srv-68.mangold.com,erst.mp3,11.421477,Bergzabern,1986-10-15,"1.073,44 €",Indian/Comoro
71:47:57:18:62:93,db-85.aumann.net,neu.avi,-89.8927165,Gardelegen,2017-10-15,"381,34 €",Asia/Ashgabat
43:3d:71:c3:dd:94,db-25.saeuberlich.com,haben.css,-64.3945995,Holzminden,1996-03-09,"1,60 €",Europe/Rome
02:0e:49:e0:58:1f,srv-37.fiebig.net,einige.html,16.744311,Plauen,2011-03-08,"2.295,43 €",Asia/Manila
c0:a2:8c:76:58:08,lt-93.bauer.de,Brot.html,-44.9323215,Düren,1995-05-11,"485,81 €",Africa/Nairobi
00:80:56:43:36:1d,web-71.wagner.de,alt.flac,48.7710235,Hettstedt,1982-09-19,"88,91 €",America/Montevideo
19:b0:aa:01:19:17,lt-88.junken.de,Finger.pptx,-5.659942,Niesky,2022-07-05,"92.598,71 €",America/St_Vincent
4c:dd:48:b5:42:2e,desktop-05.giess.com,Oma.jpg,-61.7818965,Cloppenburg,1999-07-05,"2.969,33 €",Europe/Warsaw
95:57:68:78:2d:d7,laptop-62.scheel.de,alle.mp3,18.390423,Wolfratshausen,2011-07-15,"1,35 €",America/Bahia
f8:90:a6:31:33:c4,db-63.ring.com,langsam.wav,39.160061,Amberg,2018-07-13,"0,36 €",Africa/Tripoli
bd:e9:1d:90:76:9a,email-49.otto.de,als.webm,-51.089834,Potsdam,1980-01-28,"3,71 €",Asia/Damascus
5e:60:b7:93:c1:eb,lt-68.oestrovsky.de,sein.avi,-39.386694,Forst,2006-12-29,"46,15 €",Asia/Calcutta
4b:30:7f:16:a8:4f,laptop-72.bauer.de,früher.csv,10.9459925,Nürtingen,2001-07-04,"20,02 €",Africa/Djibouti
d9:65:52:08:b5:2d,lt-84.gehringer.de,Mann.tiff,-43.5617855,Staßfurt,1987-10-21,"2.323,13 €",Europe/Luxembourg
f9:29:4a:ca:05:c8,db-53.schwital.org,beide.avi,-48.641851,Hildesheim,1972-06-15,"1,65 €",America/Argentina/Jujuy
39:40:8f:23:53:9d,srv-86.beer.net,gegen.csv,-53.416248,Bad Liebenwerda,1980-05-24,"615,34 €",Asia/Dhaka
8d:31:ce:bb:44:1e,laptop-61.schulz.com,darin.flac,-87.469836,Bernburg,2000-09-29,"65.773,63 €",Europe/Vatican
8f:94:26:f0:b0:ac,lt-98.ruppert.org,die.csv,-57.369651,Sebnitz,2002-03-13,"2,37 €",Asia/Nicosia
b9:dc:9d:6f:1b:1b,lt-31.nohlmans.de,weiter.xls,89.3730285,Ansbach,1995-06-24,"4,62 €",Africa/Nouakchott
e4:2c:16:05:2d:b8,desktop-50.seidel.de,den.mp3,-69.6706625,Amberg,2021-10-21,"12.754,11 €",Asia/Riyadh
1e:00:24:b7:e2:ea,db-96.lange.com,nein.png,-61.2206645,Weimar,1992-01-26,"47.947,28 €",Pacific/Guadalcanal
0a:90:78:e5:81:be,lt-94.scholz.de,haben.json,-33.128091,Gransee,2023-08-22,"4,11 €",Europe/Skopje
9b:ce:a3:23:55:2b,desktop-37.carsten.de,Stein.doc,-61.759166,Bad Brückenau,2020-07-19,"1.731,32 €",America/Boa_Vista
a9:ba:5e:b5:fa:c6,db-59.metz.com,Opa.json,-24.200907,Schwäbisch Gmünd,1978-07-17,"273,67 €",Africa/Dar_es_Salaam
96:71:4a:0b:8a:89,lt-51.margraf.de,seit.wav,-64.2300165,Kehl,2005-10-14,"80,11 €",Pacific/Apia
96:40:79:c9:bc:33,laptop-14.gnatz.de,Herz.gif,-47.616340,Seelow,1975-12-19,"4,65 €",Africa/Luanda
f8:68:ea:81:9d:cd,laptop-48.wilms.com,Schluss.mp4,89.7895085,Oranienburg,1971-01-20,"21,09 €",America/Merida
57:6e:ff:98:51:7d,web-39.jungfer.de,Essen.flac,-63.0453185,Stendal,2012-05-01,"1.392,28 €",America/Yellowknife
15:de:81:da:69:39,db-61.oestrovsky.net,lernen.js,-50.804025,Greiz,1984-06-02,"29.191,95 €",Europe/Istanbul
ff:e7:5e:93:43:e7,laptop-36.scheel.de,Freude.flac,-12.163915,Ueckermünde,1989-06-12,"718,41 €",Asia/Rangoon
1f:21:ff:95:9c:73,srv-02.dowerg.com,blau.avi,-30.154987,Rochlitz,2009-10-26,"24.463,09 €",Atlantic/Cape_Verde
1e:04:b4:f0:0f:8c,laptop-40.vogt.com,dort.mp4,32.8894665,Sigmaringen,1979-10-26,"2.169,55 €",Europe/Chisinau
dc:b4:90:60:9e:4a,db-15.juncken.com,kann.avi,-36.977818,Altötting,2013-11-10,"8.793,59 €",Africa/Brazzaville
22:11:04:c1:2e:6e,laptop-23.stey.de,erklären.docx,76.6498875,Neu-Ulm,1980-02-06,"844,36 €",America/Antigua
38:13:0f:79:af:cd,laptop-60.schottin.com,vor.flac,8.600998,Calau,2022-03-11,"26.431,78 €",Pacific/Galapagos
18:6c:78:70:26:47,desktop-78.fechner.com,Ding.gif,-30.7803535,Hannoversch Münden,1996-03-29,"6.155,96 €",Asia/Dushanbe
b2:c6:29:c1:49:22,web-11.patberg.com,schon.gif,18.660781,Bruchsal,2008-08-11,"59,05 €",America/Santo_Domingo
f8:3a:0d:fb:1e:b9,srv-84.holt.com,nein.flac,-73.2596725,Warendorf,2018-05-25,"27.096,29 €",Europe/Bucharest
27:75:fc:68:7b:a5,desktop-06.zimmer.org,das.png,-21.371244,Gunzenhausen,2019-02-12,"4,70 €",America/Jamaica
b5:07:47:18:f8:42,email-63.klapp.com,Glück.html,-25.024254,Lippstadt,1993-08-14,"0,63 €",Asia/Amman
1e:ec:77:cb:1a:dd,web-28.kobelt.de,daran.xls,15.5775105,Guben,1974-02-25,"50,67 €",Europe/Bucharest
63:bc:21:61:42:54,db-36.rudolph.com,Erde.png,52.266351,Haldensleben,1991-09-06,"767,17 €",Africa/Mogadishu
fc:0d:d1:7c:da:c2,email-43.muehle.com,helfen.mp4,-72.8502705,Schongau,1989-10-02,"5.485,45 €",Europe/Lisbon
b4:e5:13:0c:e2:31,lt-85.stey.net,Winter.jpg,57.943657,Lichtenfels,1975-11-22,"7,03 €",America/Belize
1c:74:c5:01:04:bb,email-92.heinrich.de,Gott.css,48.7704105,Osterode am Harz,2007-08-25,"45,31 €",America/Guatemala
43:09:a7:59:62:57,srv-19.renner.de,davon.gif,-51.076276,Main-Höchst,1990-11-20,"45.513,99 €",Asia/Bahrain
a0:4c:0a:80:13:94,laptop-48.scheuermann.org,durch.webm,-65.820709,Gadebusch,1994-10-22,"97,42 €",Africa/Banjul
01:f3:f5:11:3b:77,laptop-29.rudolph.net,neben.jpeg,-34.348682,Wetzlar,1977-12-17,"12,49 €",Europe/London
db:fd:68:36:d1:e7,srv-88.stahr.net,mal.doc,-0.4869005,Freising,1979-08-14,"257,96 €",Asia/Aden
5e:ad:52:7d:c0:46,laptop-15.barth.de,leise.tiff,19.215063,Greifswald,1989-12-23,"721,25 €",Africa/Algiers
20:85:c5:2b:dd:9c,web-97.kramer.net,sein.xls,25.7033465,Wolgast,1999-09-22,"5,98 €",Europe/Dublin
0b:4c:a7:5e:6a:59,db-05.weller.org,Berg.docx,-13.559816,Konstanz,1996-01-15,"69,41 €",Asia/Baghdad
f2:82:f8:da:64:b1,email-59.luebs.com,immer.html,-28.9042885,Lippstadt,1981-12-24,"101,62 €",America/Managua
28:bb:5d:c4:71:73,lt-01.heidrich.de,hoch.jpg,38.5123725,Bad Kissingen,1998-09-04,"88.847,75 €",Asia/Taipei
43:3c:52:62:7d:1d,laptop-78.boucsein.com,sprechen.jpeg,-6.672929,Finsterwalde,2001-05-27,"13,38 €",Europe/Rome
1d:c7:d4:d6:7c:c0,email-77.hendriks.de,kalt.wav,-59.9070075,Vilsbiburg,1989-05-24,"61,17 €",Asia/Vientiane
0e:c5:b5:4b:03:a4,email-99.wilmsen.com,Seite.jpg,-78.164689,Main-Höchst,1978-12-12,"2.207,39 €",Europe/Tallinn
a5:ae:fc:cb:7d:55,web-49.warmer.com,bei.gif,64.648243,Luckenwalde,1992-08-21,"6.843,57 €",Europe/Vienna
7a:8e:63:21:6c:f3,db-53.berger.org,möglich.numbers,4.649493,Northeim,1976-08-02,"43.655,91 €",America/Hermosillo
a8:eb:80:56:e7:3f,srv-04.schlosser.de,wer.mp3,9.0088175,Aue,1986-11-25,"41.419,52 €",Indian/Maldives
e6:50:af:9b:e4:8d,email-12.schacht.com,fiel.avi,62.2644795,Wittenberg,1980-01-25,"11,45 €",Africa/Douala
3d:cf:d4:e9:52:13,db-49.hertrampf.com,spielen.gif,-22.258995,Hersbruck,2013-09-15,"4,58 €",America/Guatemala
35:84:ec:8a:7a:77,lt-18.harloff.de,Erde.ppt,38.6597515,Jena,1971-02-20,"32.290,56 €",Indian/Mahe
8c:d9:fe:d5:ae:db,email-20.baehr.de,schlagen.html,-77.0370095,Sangerhausen,2008-11-12,"579,78 €",Africa/Tunis
46:64:5f:85:2a:b4,db-57.hoefig.de,Stadt.html,-5.5439865,Hechingen,1980-08-03,"94,16 €",Asia/Muscat
31:23:c7:cf:03:a5,lt-16.scholtz.de,unter.css,24.3566305,Mettmann,2006-12-19,"97.294,49 €",Asia/Calcutta
fe:0d:5f:5d:2f:df,db-48.mangold.de,einigen.pages,-85.581767,Grimmen,2007-05-23,"865,08 €",America/Dominica
15:68:76:b1:91:c2,db-99.koch.de,wo.mov,61.808414,Uffenheim,1973-01-11,"2.155,45 €",Indian/Mauritius
ed:19:1c:48:ac:06,db-22.baum.net,Onkel.pdf,-66.7146035,Pößneck,2020-12-12,"786,87 €",Asia/Pyongyang
13:cd:c5:bf:c8:b6,email-08.fechner.com,sonst.png,-15.353404,Pfaffenhofen an der Ilm,1986-02-20,"0,31 €",America/Cancun
b8:90:20:5a:87:b4,laptop-49.bachmann.com,Dorf.mov,44.1458785,Einbeck,1989-06-18,"94.784,24 €",America/Santo_Domingo
5b:b6:c2:81:d1:56,srv-71.jockel.de,schwarz.odt,-81.830268,Germersheim,2007-01-03,"617,83 €",Europe/Sofia
f9:c9:f3:cc:07:b9,srv-29.hande.com,liegen.flac,18.527561,Neubrandenburg,1986-03-14,"5.884,70 €",Africa/Kampala
83:f7:fd:d2:7e:25,srv-43.nohlmans.de,wo.csv,-34.8818685,Helmstedt,1983-01-04,"7,72 €",Africa/Mbabane
1a:12:84:e4:7d:32,desktop-05.hermighausen.de,dumm.txt,62.7826235,Lübz,2008-09-06,"345,53 €",Europe/Vatican
a2:e9:23:77:5d:f4,lt-42.peukert.de,Leute.js,-4.740828,Grevenbroich,2019-04-05,"69.747,51 €",Indian/Antananarivo
f5:6c:91:13:d2:99,desktop-86.bender.de,rund.wav,-27.221765,Beeskow,1983-05-24,"42.339,46 €",Asia/Riyadh
62:45:d2:01:fa:62,laptop-17.trupp.net,Kind.webm,-1.522213,Wismar,2016-01-20,"8.983,19 €",Pacific/Nauru
b8:e9:5b:29:31:33,desktop-12.ditschlerin.de,vorbei.mov,-56.3316415,Altötting,1974-02-11,"2,66 €",America/Nassau
9b:70:9e:a2:0f:68,laptop-85.hermighausen.de,oben.json,35.4126695,Apolda,2013-08-16,"5.975,09 €",America/Antigua
a4:8d:c4:38:b6:f7,srv-65.hoevel.com,Polizei.gif,29.229782,Böblingen,1971-07-18,"22.876,18 €",America/Nassau
93:c6:79:ae:3e:08,web-13.budig.com,los.xlsx,51.4891415,Sankt Goarshausen,1986-09-11,"75,64 €",America/Regina
4e:2f:6b:23:8f:85,desktop-32.ackermann.de,Platz.json,0.6558245,Kronach,1983-08-30,"24.815,26 €",Pacific/Fiji
65:18:2c:2f:4e:14,desktop-59.bluemel.de,weinen.txt,88.761859,Weimar,1972-03-07,"163,42 €",Asia/Qatar
e3:aa:a1:20:8d:c6,laptop-90.zaenker.org,Vater.js,6.895211,Rehau,2010-01-22,"4,31 €",Pacific/Easter
0d:d0:da:cb:ec:1b,db-32.wilms.net,nein.flac,39.6437475,Karlsruhe,2020-10-18,"38,71 €",Africa/Freetown
78:23:78:7b:fe:dd,email-74.stiffel.com,früh.wav,57.9466875,Güstrow,1985-11-12,"52,43 €",Europe/Chisinau
8a:92:f4:3c:0c:6e,db-60.schleich.de,an.html,45.4409765,Ravensburg,2000-02-29,"18,15 €",Pacific/Fiji
46:f7:c7:61:11:79,web-53.geisel.de,Teller.jpg,13.7701655,Ribnitz-Damgarten,1979-11-23,"478,35 €",Africa/Cairo
3b:67:4f:b4:8d:0e,email-90.schmiedt.de,fünf.mov,52.627130,Soest,2015-06-30,"658,07 €",Asia/Ashgabat
b2:ed:40:af:3a:4e,srv-64.wulf.com,an.html,-74.345112,Auerbach,2003-02-27,"7,65 €",America/Tegucigalpa
5d:73:d9:60:26:00,email-57.bolnbach.org,reiten.xls,9.9903175,Lobenstein,2023-08-30,"3.137,59 €",Africa/Tripoli
8e:44:0a:83:00:36,db-24.oestrovsky.net,ein.doc,-58.417505,Uffenheim,2010-10-12,"49,78 €",Africa/Porto-Novo
51:27:83:43:d2:68,web-69.margraf.net,bringen.csv,73.8987825,Vilsbiburg,2019-12-31,"2.245,16 €",Africa/Porto-Novo
2c:21:c2:36:a9:d4,web-34.scholl.org,Auto.mp3,49.7895075,Lichtenfels,2010-03-10,"74,57 €",Pacific/Kiritimati
96:59:2a:35:1e:4b,desktop-69.mohaupt.com,der.bmp,-36.7348435,Saarbrücken,2001-12-19,"1.543,34 €",Asia/Baghdad
f5:fd:9c:30:80:e7,desktop-95.knappe.com,wie.doc,48.8633085,Lippstadt,2006-11-15,"698,31 €",Africa/Gaborone
91:88:35:68:0d:51,laptop-08.sager.de,schnell.tiff,-16.845262,Waldmünchen,1994-05-23,"8,21 €",Asia/Kuching
15:e8:4c:9d:3b:9b,srv-60.ernst.com,zum.csv,51.520519,Kyritz,1994-10-02,"5,37 €",Asia/Samarkand
4c:58:41:31:7c:e3,laptop-50.loewer.net,gerade.avi,-40.271777,Bautzen,2018-02-16,"57,48 €",Pacific/Fiji
42:ce:be:58:bb:81,laptop-80.kitzmann.org,traurig.xlsx,-0.3063045,Stollberg,1989-11-05,"22,52 €",Africa/Kinshasa
f8:85:5d:6d:ab:18,lt-45.ortmann.net,voll.webm,-83.380073,Fürstenwalde,1980-09-10,"187,14 €",America/Costa_Rica
06:e3:96:04:d6:23,desktop-13.hellwig.net,Affe.mp3,-59.903182,Schwäbisch Gmünd,1981-09-29,"75.281,18 €",Asia/Katmandu
21:1b:8d:25:fb:0b,db-64.heser.de,leicht.avi,30.7011775,Parchim,2007-05-31,"28.435,96 €",Asia/Rangoon
c6:2d:15:65:d8:bc,email-90.loewer.net,davon.jpg,4.8160625,Kusel,2010-03-11,"5.492,90 €",Europe/Paris
dd:c3:9c:c2:e2:0a,email-48.scholl.com,merken.txt,23.8047445,Neubrandenburg,2008-08-20,"50,60 €",Europe/Brussels
13:82:94:30:84:8f,desktop-62.spiess.com,mich.gif,36.463532,Grimma,1993-01-01,"965,40 €",Pacific/Efate
05:3f:2d:0a:f6:31,db-31.boerner.com,Sonntag.odp,27.6376415,Gifhorn,1985-10-13,"6.409,80 €",Pacific/Kosrae
ed:59:cb:1f:e0:c4,laptop-59.schuchhardt.net,ohne.bmp,-82.836911,Paderborn,1985-01-08,"137,75 €",Pacific/Palau
7a:3c:00:68:05:f8,lt-55.fliegner.com,danach.wav,-0.865785,Parchim,2018-03-20,"17,13 €",Europe/Zagreb
f9:15:53:21:22:67,email-32.hecker.de,schlagen.flac,42.545901,Neuruppin,2011-04-26,"79,97 €",Asia/Taipei
a3:8f:1f:53:4b:57,srv-56.thanel.org,wo.key,7.4190425,Malchin,2007-05-18,"321,00 €",America/Port_of_Spain
77:e0:23:35:b5:3f,web-49.hornich.de,davon.json,-52.836554,Grimma,2010-02-14,"121,51 €",America/Managua
8e:53:e4:c7:26:4c,email-25.troest.com,kurz.mp4,89.439931,Bernburg,2010-07-01,"58,73 €",Africa/Lome
4a:5b:21:49:4c:e0,web-25.stahr.com,weiter.docx,-46.486572,Fallingbostel,2000-05-23,"74,72 €",Asia/Baku
f0:58:df:bd:2f:6c,srv-50.junitz.com,brauchen.mp3,71.663167,Klötze,1983-05-16,"595,95 €",Africa/Asmera
57:dc:ff:d2:dc:01,laptop-43.conradi.com,plötzlich.wav,-24.820735,Backnang,1980-03-30,"82.728,16 €",Australia/Brisbane
a4:e7:23:8b:6c:a9,laptop-32.schaaf.net,Zimmer.webm,49.706458,Hechingen,1998-03-11,"60,78 €",Africa/Porto-Novo
69:3b:2a:47:b7:c8,web-94.wirth.de,Leute.jpeg,14.0486065,Norden,1972-10-24,"34,77 €",Asia/Gaza
4c:48:64:51:a1:60,laptop-48.binner.de,in.js,-84.970376,Günzburg,2012-08-08,"91.358,55 €",Australia/Adelaide
d5:f3:5b:cc:d8:c9,web-21.klingelhoefer.com,leise.gif,-24.1775705,Querfurt,2002-03-31,"2.027,90 €",Africa/Sao_Tome
ce:55:10:67:bb:68,lt-30.gunpf.de,rot.wav,-68.5320695,Grafenau,1973-07-14,"7,90 €",America/Belize
ab:d4:3e:0b:73:e3,lt-80.gorlitz.de,weg.js,38.6775505,Rathenow,1993-09-28,"2.799,39 €",Atlantic/Reykjavik
03:c3:5b:d6:2a:30,laptop-29.becker.net,Leben.pptx,21.4947725,Ebersberg,2010-06-24,"3.632,54 €",Africa/Algiers
6a:68:11:ae:77:40,email-44.kobelt.de,will.mov,49.1609315,Kemnath,1972-04-02,"9.555,47 €",Atlantic/Cape_Verde
9e:a0:67:f5:15:28,db-46.kuehnert.org,kein.webm,-80.586220,Wetzlar,2019-02-09,"7,16 €",Africa/Windhoek
e9:e1:da:86:a8:ad,db-03.stey.org,lassen.xls,-2.374960,Hohenmölsen,1979-01-14,"81.467,39 €",Africa/Harare
9f:c2:22:2a:13:e2,email-26.wiek.de,bekommen.html,-48.0417645,Rochlitz,1972-05-26,"26,23 €",Indian/Antananarivo
0a:af:7a:54:73:f7,laptop-27.lachmann.de,damit.wav,66.874691,Regen,1974-03-27,"472,67 €",Europe/Minsk
50:b3:4d:bf:7e:ac,lt-49.seifert.de,traurig.html,-47.853823,Sonneberg,1994-07-28,"112,75 €",America/St_Vincent
6f:ce:5c:8a:eb:60,srv-73.scheel.de,bauen.png,37.6703365,Nordhausen,2004-03-12,"57,82 €",Asia/Colombo
2a:67:cc:83:f8:19,lt-89.troest.net,war.wav,85.153850,Wanzleben,1986-07-01,"644,00 €",Asia/Taipei
5d:e4:73:5c:08:33,db-54.hamann.de,Wald.mp3,-81.5718755,Koblenz,2012-06-30,"82.018,92 €",Africa/Algiers
53:c5:94:62:f4:5b,srv-36.geissler.com,zurück.gif,31.915771,Rathenow,1997-09-29,"66,33 €",Asia/Seoul
71:5c:84:22:a4:2c,laptop-49.holt.de,los.json,-9.0254085,Forst,2014-06-08,"40,76 €",Africa/Conakry
78:b4:d8:66:a9:a7,lt-83.vollbrecht.com,wissen.csv,16.353752,Badibling,1975-03-04,"8.218,01 €",Indian/Antananarivo
9a:fb:a5:b7:e9:c8,laptop-24.wulff.org,natürlich.tiff,-19.141135,Eisenhüttenstadt,1991-09-03,"50.900,21 €",Asia/Kuwait
b1:6c:46:0c:20:ca,email-81.ruppert.com,vor.tiff,-19.598634,Mallersdorf,1993-02-11,"7.978,76 €",Asia/Rangoon
37:d2:d2:de:e9:45,db-96.hellwig.de,kann.mp3,-33.1274735,Gießen,1987-09-08,"97,08 €",Africa/Lubumbashi
8c:1a:75:5a:1e:bb,db-17.boerner.de,groß.jpeg,-8.352340,Soest,1970-09-27,"3.235,41 €",America/Belize
59:a3:47:ca:32:db,srv-83.franke.com,finden.tiff,-57.087780,Aurich,2010-09-11,"484,15 €",Africa/Mbabane
f3:d1:d0:7d:cd:62,db-59.fischer.de,springen.wav,-25.4304545,Flöha,1971-08-05,"1,62 €",Europe/Zagreb
64:3f:68:bd:67:67,lt-39.heinz.net,ist.odt,-89.6372935,Roth,2003-06-27,"44,88 €",America/La_Paz
aa:b9:22:84:89:6b,web-28.kuhl.net,Fahrrad.xlsx,-50.296309,Finsterwalde,1985-04-18,"5.123,74 €",Europe/Zurich
7e:4e:a3:f7:cc:fe,email-04.huhn.com,gegen.bmp,84.2206865,Hannoversch Münden,2001-10-02,"8.979,46 €",Asia/Calcutta
4a:4c:04:14:8d:e2,srv-67.otto.de,turnen.gif,-16.539600,Iserlohn,2009-12-12,"30,48 €",Indian/Maldives
8e:ed:f9:93:62:60,web-36.eigenwillig.de,lassen.xls,-16.5659285,Mühldorf am Inn,1999-10-19,"76.155,07 €",Asia/Kuwait
7a:97:ac:72:c9:76,lt-57.geisler.net,spät.mp4,45.192034,Konstanz,1975-06-28,"369,71 €",Asia/Gaza
65:fd:08:ef:9d:0f,web-71.herrmann.de,sein.gif,56.037966,Rothenburg ob der Tauber,1984-08-20,"38,89 €",Africa/Cairo
a4:4f:9f:bb:cc:6b,desktop-09.ruppersberger.de,wird.ppt,59.323485,Stadtroda,1986-01-25,"42,02 €",Asia/Singapore
49:d8:fa:62:c7:10,db-65.wende.de,hören.pages,53.753525,Nauen,1999-02-23,"2.892,38 €",Europe/Athens
b1:a1:a4:43:68:95,srv-18.ullrich.com,Tisch.wav,-76.7500905,Dessau,1995-04-20,"1,23 €",America/Tegucigalpa
c5:19:2a:b2:4c:db,email-24.wirth.com,plötzlich.ppt,2.5400975,Stade,2017-03-20,"5,15 €",Africa/Kampala
e6:ef:4b:5c:f2:db,web-29.patberg.com,Stück.avi,16.0416285,Schwabmünchen,2022-03-26,"9,88 €",Asia/Kuala_Lumpur
36:5b:cd:f7:c7:38,lt-40.scholz.de,Stück.csv,78.610443,Lübben,2002-11-15,"175,44 €",Pacific/Fiji
67:1a:fa:95:52:89,desktop-78.doerschner.de,zum.avi,-23.4624605,Uffenheim,1984-07-10,"1.201,24 €",Africa/Douala
5a:a0:8e:a0:17:b1,email-83.rose.de,bei.webm,20.132278,Hildburghausen,1996-04-19,"9.113,41 €",Africa/Mogadishu
3c:af:a4:8d:95:66,srv-73.cichorius.com,letzte.wav,30.5971905,Hildesheim,2010-06-18,"2,44 €",Europe/Belgrade
51:8d:7d:ef:9a:d1,desktop-03.loos.com,verstehen.txt,47.6252815,Konstanz,1985-01-10,"75.165,88 €",Indian/Maldives
7f:64:3b:2f:18:25,srv-83.gorlitz.de,Zug.pages,-57.752827,Gräfenhainichen,2002-05-04,"5,04 €",Asia/Seoul
99:5a:68:35:a9:e5,srv-02.mosemann.com,kam.js,17.3392435,Amberg,2023-04-12,"487,05 €",Europe/Skopje
67:01:7a:f3:cb:e5,lt-15.stiffel.de,zehn.avi,-20.7723025,Lemgo,1987-07-16,"2,70 €",Asia/Ashgabat
7d:6b:d3:80:df:70,web-05.bloch.de,als.flac,10.9098725,Fallingbostel,1996-07-31,"6.853,45 €",Asia/Almaty
25:70:85:5c:38:bb,desktop-62.preiss.org,Zeitung.html,-16.604621,Gütersloh,1986-05-19,"8.389,11 €",Africa/Porto-Novo
40:1f:c8:80:0f:13,lt-01.huhn.net,sofort.csv,-64.1651875,Stadtroda,1989-11-14,"1,63 €",Asia/Gaza
b1:77:a3:b7:21:21,laptop-88.binner.de,heißen.jpeg,8.7733695,Lübben,2016-01-01,"35.728,35 €",Asia/Brunei
46:04:0f:68:3d:3b,db-00.birnbaum.de,warm.flac,31.2278125,Strausberg,1982-03-23,"0,97 €",Australia/Darwin
52:50:c8:62:f5:5c,lt-21.scholz.com,schön.docx,73.4601905,Euskirchen,2012-03-11,"521,46 €",Europe/Oslo
f8:52:ff:1f:f0:97,desktop-04.jacobi.com,jeder.wav,40.1334845,Lübeck,2000-11-13,"856,97 €",Asia/Colombo
b4:fb:d7:4a:14:68,srv-08.kitzmann.net,eigentlich.flac,-17.2290565,Oberviechtach,1987-11-05,"98,72 €",Pacific/Port_Moresby
80:2b:36:cf:f7:21,web-03.aumann.com,dumm.avi,49.8804665,Burglengenfeld,1982-01-27,"9,02 €",Asia/Qatar
fd:05:81:b2:f7:9b,srv-62.haering.org,wo.odp,-43.4124025,Aachen,2015-10-05,"4.416,82 €",Africa/Lusaka
0c:ca:bc:84:c4:b6,laptop-14.hoffmann.de,ziehen.flac,48.645574,Hünfeld,2007-12-19,"51,43 €",Africa/Bissau
0c:ae:b8:1a:ce:06,web-12.dehmel.com,weiß.flac,-53.036486,Artern,2005-03-20,"7,25 €",Africa/Maseru
72:d3:07:d6:ed:51,srv-38.wagner.com,Eltern.mp4,10.192901,Rastatt,2020-11-08,"65,91 €",Pacific/Fiji
