iso8601,random_number,latitude,language_name,language_code,time,date_time,bank_country,hostname,file_name,city,company,longitude,country
2006-11-16T03:08:16,0,-2.4105135,Guarani,iw,04:15:42,1971-05-31 20:43:11,CH,laptop-08.felder-ritter.com,fugiat.webm,Crans-Montana,Baur and Sons,-47.858643,Republic of the Congo
1982-08-29T08:58:13,84555,37.5841685,Chuvash,el,18:25:12,1991-08-31 04:52:49,CH,email-13.gfeller.biz,necessitatibus.gif,Zollikofen,Frey Inc,-156.570278,Chad
2016-10-08T05:50:06,4438,-47.319126,Komi,sid,21:29:01,1999-01-24 02:49:46,CH,laptop-21.hartmann-betschart.info,deleniti.webm,Martigny,Bachmann Group,-74.444721,Suriname
2003-06-21T18:46:30,2079,-13.3103985,Ossetian,or,05:38:13,2001-03-02 14:28:29,CH,db-16.mettler-egli.com,molestias.html,Flawil,"Meyer, Hofmann and Bär",144.590730,Denmark
1999-04-30T21:26:02,42,-8.073599,Norwegian,mg,11:37:28,1977-07-17 19:08:16,CH,web-97.stauffer-buhlmann.info,delectus.html,Davos,Felber Group,40.683055,Norway
1987-11-13T14:10:26,17758,-8.862352,Assamese,so,21:12:01,1973-01-29 02:06:21,CH,web-28.schneider.com,perferendis.tiff,Zürich,"Frei, Stauffer and Schuler",-168.698954,Singapore
1971-12-03T12:13:19,98,5.342594,Slovak,zu,15:07:46,1981-06-17 02:20:51,CH,desktop-87.probst.com,illum.mov,Herisau,"Egger, Kägi and Meyer",153.672745,Slovakia
2022-01-13T17:38:11,6608846,59.785634,Luxembourgish,so,11:05:36,1981-04-24 00:38:23,CH,laptop-18.fuchs-leu.net,non.txt,Spreitenbach,Meyer PLC,-29.526070,Dominica
1994-12-25T16:33:05,60546301,-88.792595,Ewe,xh,02:43:34,2009-07-04 06:46:40,CH,email-85.forster-battig.biz,expedita.pages,Chur,"Zbinden, Staub and Schaub",-30.820804,Vatican City
2003-12-25T16:44:55,9757,-72.3049265,Kalaallisut,csb,16:06:46,2016-04-19 08:05:00,CH,db-90.muller-eichenberger.com,distinctio.avi,Olten,Schwarz-Bieri,91.299805,Liberia
1990-08-06T00:07:33,68778,16.0417345,Kalaallisut,sq,08:12:56,2006-01-12 15:20:10,CH,web-36.schweizer.org,iure.xls,Zollikon,Schmid PLC,125.420592,Liechtenstein
2003-04-01T15:48:53,17371,11.7474945,Malayalam,am,13:17:44,2000-02-26 11:37:42,CH,desktop-38.geiger-gross.org,occaecati.png,Ostermundigen,Rüegg-Berger,137.845754,Namibia
2012-07-20T04:15:37,0,49.183298,Bosnian,ug,00:59:50,2012-08-05 20:41:28,CH,web-82.stocker.com,enim.xls,Ittigen,"Merz, Frei and Burri",-129.123823,Rwanda
1986-08-10T07:14:45,726854,-38.2061445,Lithuanian,my,06:48:05,1971-10-11 22:04:32,CH,db-75.bachmann.com,saepe.doc,Chur,"Meyer, Weibel and Stucki",149.321395,Georgia
2008-12-21T04:22:13,76,-32.278098,Luba-Katanga,eu,22:01:43,2010-12-11 01:15:47,CH,lt-57.wyss-sporri.org,fugiat.js,Morges,Schumacher-Kohler,-36.732182,Grenada
2018-02-07T15:59:32,99588,-30.5296295,Xhosa,cmn,21:52:11,2021-11-29 21:31:48,CH,lt-00.giger.biz,labore.odt,Herisau,Wirz Inc,80.857596,Federated States of Micronesia
1986-03-05T05:51:22,178,58.3858465,Afrikaans,ug,03:48:37,2013-05-06 11:37:56,CH,lt-53.kessler-furrer.org,ab.pdf,Sitten,"Meili, Lüthi and Burri",-127.333585,Libya
2012-03-27T00:07:45,96,72.1146245,Avaric,ayc,18:59:22,1992-01-31 19:55:47,CH,lt-72.ammann-luscher.com,ducimus.png,Lancy,Frey-Walder,-169.975046,Estonia
2003-01-26T06:00:26,3,-76.8647555,Kurdish,doi,01:48:42,1975-07-05 01:02:54,CH,web-34.schwab.org,sequi.flac,Muri,Walter-Egli,119.449368,Tunisia
1977-07-27T05:40:34,4704,-82.801989,Zhuang,ayc,15:10:36,1984-09-29 08:38:00,CH,laptop-97.stutz.com,ducimus.mov,Dübendorf,Burri-Schuler,165.344113,Republic of Ireland
2021-12-29T17:33:04,64023220,43.040988,English,crh,05:06:51,1984-09-27 19:56:53,CH,email-15.schenk.net,ea.mp3,Reinach,Schaller-Küng,139.326299,Niger
1993-01-12T18:04:06,4234323,33.409567,Guarani,kn,20:57:22,1989-06-22 12:50:16,CH,lt-05.felder.com,deserunt.webm,Neuhausen,Wyss-Zollinger,103.700435,Switzerland
1990-06-08T01:36:52,7078,9.227841,Zulu,ar,12:08:13,2002-07-17 00:41:34,CH,desktop-18.burri.com,rem.tiff,Worb,Friedli LLC,-30.449761,Central African Republic
1998-10-25T12:14:27,831104,-47.1659455,Kanuri,dz,08:30:55,2010-06-14 23:43:43,CH,db-82.hotz.org,aspernatur.key,Frauenfeld,Bättig-Wyss,-152.874036,Seychelles
1971-07-03T15:29:39,0,80.6655245,Tahitian,bg,20:45:22,1975-07-08 05:27:32,CH,desktop-52.steffen-koch.com,a.jpg,Pfäffikon,Fehr-Stettler,-156.262825,Comoros
1999-07-01T09:02:05,39076,-74.479001,Western Frisian,en,01:47:13,2016-06-08 05:20:49,CH,srv-45.giger.org,assumenda.wav,Martigny,Burri-Geiger,171.980007,Uganda
1991-06-05T10:07:35,93287,18.132732,Kanuri,the,19:30:09,1996-03-27 19:57:07,CH,srv-98.egli.biz,ducimus.gif,Muri,Weibel-Merz,44.989677,Estonia
1972-12-07T06:45:36,637461,-20.764389,Lingala,sk,02:56:48,1983-06-02 02:39:02,CH,laptop-79.gerber-kung.com,iusto.bmp,Crans-Montana,Mäder Group,35.438209,Comoros
1981-02-14T14:11:14,625596064,-71.017491,Uzbek,bhb,00:04:41,1987-05-04 00:01:16,CH,db-03.eichenberger-schenk.org,tempore.webm,Altstätten,Meili PLC,162.665932,Peru
1988-02-21T06:17:27,467,-54.088691,Swati,ha,23:11:54,2012-02-27 22:41:30,CH,lt-55.wagner.info,inventore.mp3,Ebikon,Stöckli-Hofstetter,-88.588866,Pakistan
2003-05-20T04:24:14,6,-4.2138075,Hindi,lij,16:27:45,1996-10-21 12:38:25,CH,lt-88.hess.net,nostrum.docx,Kloten,Walder-Imhof,174.257900,Tuvalu
2013-12-28T07:20:45,757318,22.6911115,Slovenian,pl,04:20:21,2001-06-09 04:34:01,CH,db-37.hess.com,qui.mov,Payerne,Benz Group,-132.036674,Portugal
1972-11-11T05:14:14,278,37.309442,Sichuan Yi,si,00:28:56,2013-04-25 13:40:07,CH,desktop-13.staub-hafner.biz,nam.xlsx,Uzwil,Christen Inc,98.124412,Pakistan
1987-02-07T07:04:21,928499100,30.486746,Corsican,ik,00:46:38,1970-07-19 05:38:08,CH,laptop-44.baur.net,eius.jpg,Altstätten,"Lüthi, Kaiser and Brunner",162.294251,Mongolia
2014-11-24T14:39:51,212320349,-58.4201535,Fijian,fy,15:06:54,2000-08-15 23:56:38,CH,lt-59.schoch-beck.com,magnam.pdf,Regensdorf,Brun-Schlatter,170.617799,Singapore
1988-05-11T17:09:44,717993531,89.987238,Tswana,br,09:57:55,2006-04-01 08:42:43,CH,srv-71.mader-schwab.com,sit.ppt,Binningen,"Felber, Schneider and Bachmann",49.374397,Sri Lanka
1976-01-29T16:42:47,963624123,-56.6591965,Pushto,pt,09:06:32,1981-12-29 14:02:49,CH,db-88.albrecht-lang.com,sed.gif,Arbon,Ackermann-Hofstetter,127.992000,Azerbaijan
1996-08-18T09:20:11,3,-21.4022245,Indonesian,pap,23:53:46,1982-09-25 16:33:54,CH,email-72.sigrist-michel.org,totam.js,Urdorf,Felder LLC,-57.096004,East Timor
1975-02-27T01:20:34,81,-62.2109855,Interlingua,mni,23:35:26,2015-04-04 15:26:16,CH,srv-45.berger.com,dolore.pages,Biel/Bienne,"Bolliger, Favre and Bolliger",-15.753808,Sri Lanka
2012-09-10T20:30:17,27,-47.971124,Herero,en,19:25:02,2000-07-17 11:45:53,CH,desktop-05.fischer-egger.com,eligendi.css,Val-de-Ruz,"Kaufmann, Lüscher and Meier",-160.598898,Cameroon
2006-12-19T20:24:41,90404969,-77.710405,Limburgan,cs,12:38:31,2008-03-11 02:16:20,CH,db-22.hofstetter.net,repellendus.avi,Kloten,"Zehnder, Lüthi and Wehrli",26.885610,Denmark
1994-05-23T07:39:46,67894902,32.8591755,Icelandic,lij,07:42:14,1979-08-01 18:23:04,CH,db-66.stadelmann.com,quasi.mp3,Arbon,Zbinden Group,-22.402517,Tanzania
1983-01-07T12:42:04,86417464,82.667701,"Sotho, Southern",mag,04:17:07,1987-03-24 17:39:03,CH,web-86.felder.com,enim.mp4,Maur,Christen-Ammann,106.260948,South Africa
1971-08-14T20:41:09,436631,46.566497,Sichuan Yi,sat,14:04:22,2011-02-02 18:30:20,CH,db-20.wolf.com,omnis.txt,Volketswil,Bauer PLC,-134.513161,Madagascar
1983-03-18T09:58:48,109817,-12.455756,Fulah,ug,11:21:46,2012-08-05 05:40:52,CH,email-91.fluckiger.com,neque.pdf,Ebikon,"Ferrari, Mettler and Kaiser",-96.457587,Indonesia
1989-02-24T01:04:02,70,-66.9999765,Central Khmer,ak,05:16:03,1992-12-19 17:21:43,CH,email-33.muller.com,omnis.docx,Cham,Amrein PLC,92.118390,Tuvalu
1988-04-14T18:16:06,270,38.8827215,Aragonese,sl,21:45:40,1984-06-23 04:21:41,CH,desktop-95.kaser-schlatter.info,distinctio.js,Thalwil,Herzog PLC,104.185849,Mauritius
1970-02-20T11:20:14,99700311,-54.0802805,Pali,tk,00:21:19,1980-03-09 21:09:53,CH,laptop-96.felder.com,atque.jpeg,Solothurn,Furrer LLC,-166.508046,Lebanon
2015-05-13T18:58:38,0,51.052020,Indonesian,nr,11:25:53,2005-04-22 08:05:53,CH,desktop-41.bucher-weibel.com,ut.wav,Biel/Bienne,Tobler-Egli,11.079906,Bahrain
1989-06-10T15:11:44,2,-11.9764985,Ossetian,vi,13:15:16,2017-03-31 23:37:59,CH,email-51.bolliger.net,quos.css,Horgen,Schweizer and Sons,-33.229838,Grenada
2014-01-31T06:03:09,750955,12.120721,Afar,ku,19:38:42,1982-07-15 07:46:03,CH,lt-79.sporri-schmid.com,esse.wav,Biel/Bienne,Schumacher PLC,-63.552937,Guyana
1976-09-28T11:49:45,1798,-3.5379465,Basque,szl,03:47:15,2011-06-17 22:08:12,CH,srv-95.wirz-hofer.biz,atque.mov,Langenthal,Schneider Group,26.814088,CÃ´te d'Ivoire
2006-09-24T05:17:18,4,-12.416638,Tamil,ts,12:37:32,1976-03-23 00:37:51,CH,laptop-24.kaiser.org,quae.flac,Sitten,Geiger PLC,91.802199,Singapore
1973-03-06T00:59:05,3,45.4125445,Tibetan,hne,11:50:48,1985-01-19 15:09:12,CH,db-01.friedli-pfister.com,deleniti.ppt,Plan-les-Ouates,Lutz and Sons,-149.750352,Georgia
2000-03-22T03:20:50,85,45.694223,Portuguese,ta,17:19:45,1981-04-28 00:45:07,CH,lt-12.schurch.com,fugiat.key,Altstätten,"Moser, Roth and Geiger",-39.708922,Tonga
1990-01-05T04:57:57,519,-21.1095605,Gaelic,lij,14:02:56,1995-02-24 10:10:21,CH,desktop-70.felber.com,magnam.gif,Baar,Gross-Hess,-75.652884,Guyana
1990-09-27T21:30:28,38,-59.603026,Belarusian,gd,09:08:17,1970-10-11 16:36:32,CH,lt-85.keller.com,omnis.pdf,Küssnacht,Christen PLC,-47.412220,Bahrain
2013-04-21T07:36:33,301653,-72.0460955,Sanskrit,ht,15:23:22,2021-09-04 21:40:26,CH,desktop-83.roos.info,explicabo.csv,Versoix,Schmidt PLC,133.396408,Mali
1978-06-05T11:22:47,303052301,4.663741,Tahitian,fa,02:52:54,2007-10-30 17:27:26,CH,srv-98.ernst-fluckiger.org,voluptatibus.tiff,Thalwil,Ott-Isler,-146.829966,Togo
1995-02-14T03:54:59,7,-67.8116705,Fulah,nl,03:47:09,1988-09-17 06:39:02,CH,lt-31.hartmann.com,nobis.mov,Männedorf,Maurer-Hofstetter,161.582762,Laos
1980-04-12T13:12:34,5605662,24.966034,Chinese,sd,19:59:11,1985-08-01 07:09:11,CH,web-04.jost-gasser.info,itaque.ods,Versoix,Frey-Meier,151.302198,Estonia
1979-10-19T19:25:22,6640,76.0686045,Telugu,si,01:35:47,1985-04-13 23:16:16,CH,web-91.battig.com,voluptatibus.css,Wädenswil,Egger-Schumacher,66.902501,Lebanon
2014-06-13T00:04:40,43392,84.3710155,Somali,ia,11:55:33,1970-05-29 13:27:12,CH,laptop-79.walter-weber.biz,nostrum.pages,Wettingen,"Scheidegger, Roth and Bosshard",102.952706,Sri Lanka
1984-08-26T07:16:35,3750948,-8.8930635,North Ndebele,apn,15:06:41,1992-07-02 14:37:17,CH,lt-07.aebi.com,beatae.txt,Luzern,Hasler-Martin,113.752405,Switzerland
1986-10-13T23:21:12,67,34.7289925,Sardinian,mg,21:18:18,2014-10-13 16:31:19,CH,db-31.fehr.net,fugit.html,Freiburg,Pfister Ltd,60.835391,Luxembourg
2014-02-05T17:12:19,1,24.5889095,Gujarati,as,07:33:56,2004-05-14 20:45:53,CH,email-89.schurch-probst.com,assumenda.gif,Muri,"Schär, Peter and Schaub",-58.998273,Samoa
1999-10-19T02:31:08,68,76.592527,Bengali,ak,19:50:38,1984-12-21 23:03:00,CH,lt-51.ferrari-baumgartner.info,sapiente.tiff,Köniz,"Fuchs, Wettstein and Eugster",176.736398,Syria
2012-04-28T20:58:26,273507426,-27.9531805,Interlingua,yue,05:22:33,1997-11-26 03:56:32,CH,db-48.schnyder-meyer.com,eum.csv,Richterswil,Studer-Gross,-124.232742,Dominica
1994-03-15T06:49:34,7302,32.4580735,Basque,nso,23:51:21,1973-09-23 22:01:52,CH,desktop-91.suter.com,maiores.flac,Wetzikon,Maier-Ott,-64.742906,Syria
2005-08-14T21:28:35,4,-73.6571355,Ojibwa,an,20:27:47,2023-02-22 03:38:34,CH,laptop-67.braun-meier.com,tempora.mp4,Burgdorf,"Amrein, Steinmann and Kessler",-147.186333,Mauritius
1981-11-18T00:43:51,5,65.976300,Uzbek,nl,12:37:05,1971-11-15 15:34:15,CH,srv-73.furrer.info,eius.mp3,Mendrisio,Flückiger Ltd,-60.404350,Russia
1973-04-06T15:55:21,3,27.952573,Maori,sd,17:44:57,2021-11-20 17:15:29,CH,lt-69.lanz.com,sit.flac,Montreux,Friedli LLC,-70.346471,Antigua and Barbuda
1988-05-02T22:12:52,7499,45.730726,Spanish,kok,23:04:27,2023-08-14 14:00:43,CH,lt-35.egger.info,laboriosam.ods,Münsingen,"Bianchi, Schaller and Wehrli",-26.044073,Germany
1999-05-16T08:18:49,9022043,-59.1206155,Sundanese,fur,08:13:21,2004-12-31 23:47:03,CH,web-27.michel.com,nostrum.mov,Altstätten,Frei and Sons,-49.137616,Suriname
1975-06-01T01:28:07,33561,-10.9791555,Marathi,wa,22:35:17,1999-02-20 03:56:53,CH,desktop-96.hermann.com,excepturi.css,Pratteln,"Zbinden, Betschart and Winkler",-83.530273,Senegal
1988-05-10T10:40:40,24,45.3662005,Tigrinya,he,18:42:43,1992-01-06 00:37:11,CH,srv-41.schweizer.info,enim.avi,Neuhausen,Zimmermann Inc,80.408667,Colombia
2023-03-01T02:07:12,20210764,14.329004,Yiddish,ss,01:20:27,2011-01-17 02:28:57,CH,laptop-46.hoffmann-luthi.net,optio.wav,Val-de-Travers,Schuler Ltd,-18.988076,Libya
2006-10-13T00:54:47,8857,-20.783893,Tamil,szl,01:48:49,2020-08-30 02:21:01,CH,laptop-00.braun.info,praesentium.mp4,Luzern,Stocker Group,62.437232,Poland
2023-05-01T03:32:42,7986718,-26.822906,Inupiaq,cy,01:00:42,1970-10-31 09:37:21,CH,srv-04.wehrli.info,voluptate.wav,Lugano,Egli Ltd,130.753552,Saudi Arabia
2016-10-27T09:20:17,72489,-49.685037,Assamese,ts,04:11:55,2023-02-10 08:47:25,CH,db-20.buhler-beck.biz,facilis.json,Emmen,Merz-Schaller,44.624242,Jamaica
1984-02-18T03:37:02,27766293,-45.345959,Maori,or,21:12:02,1982-07-15 05:04:09,CH,db-99.roth.com,deleniti.gif,Renens,Forster and Sons,-159.720265,Lebanon
2000-10-02T22:09:02,95841142,-7.0081515,Tamil,ca,22:48:13,1992-02-19 22:06:05,CH,srv-37.bolliger.biz,dolorem.jpeg,Bern,"Schwab, Sigrist and Weibel",106.222101,Belize
1990-11-07T05:12:50,3732,58.8719175,Croatian,ta,18:41:50,2012-01-27 09:21:19,CH,email-55.kern.biz,necessitatibus.wav,Pfäffikon,Knecht Ltd,65.619122,Myanmar
1986-10-26T05:39:21,837,-69.999094,Samoan,dz,16:46:11,2001-06-14 03:22:06,CH,srv-20.fuchs-schumacher.org,sint.docx,Binningen,"Winkler, Marti and Kuhn",13.256049,Bahamas
2001-04-25T04:14:54,339192,-39.152064,Tatar,si,18:14:44,1971-01-02 08:22:09,CH,laptop-77.sporri.biz,tempora.js,Davos,Winkler-Forster,-29.851218,Ukraine
1979-06-13T11:28:14,3,36.204957,Tswana,ga,04:25:14,1988-01-28 05:44:08,CH,web-12.egger.net,voluptate.css,Pully,Betschart-Stauffer,55.901071,Tanzania
2005-02-22T08:38:00,890,81.0444565,Hebrew,wa,15:58:59,1992-03-22 13:35:35,CH,desktop-33.gasser.com,voluptatibus.flac,Payerne,Ammann PLC,28.159442,Barbados
1987-05-20T18:13:58,217358,15.515557,Venda,lg,03:45:21,2010-01-03 20:09:56,CH,db-04.moser-kaufmann.com,necessitatibus.flac,Küssnacht,Häfliger-Roth,126.561880,Liberia
1980-01-31T22:39:24,955788,-59.191113,English,ln,17:13:16,1998-06-03 05:34:43,CH,srv-14.imhof.com,voluptatibus.mp3,Dietikon,"Hoffmann, Kägi and Stocker",-85.805570,Kyrgyzstan
2021-11-23T11:01:43,99849066,-71.0755435,Greek,fa,14:54:15,2014-11-02 02:03:11,CH,web-96.hoffmann-winkler.com,corporis.png,Basel,"Häfliger, Isler and Hasler",10.075708,Armenia
1975-08-07T05:31:03,203739967,-38.510552,Avestan,sq,16:00:01,2022-10-09 16:45:18,CH,desktop-01.hotz.com,corporis.csv,Arth,Schmidt Ltd,-109.345537,Pakistan
1993-08-23T09:38:44,68776,38.2625965,Inupiaq,ayc,05:18:35,1999-01-10 21:25:50,CH,email-05.seiler.com,consectetur.tiff,Lutry,Sidler-Kaufmann,-26.034781,Grenada
2002-04-28T01:09:16,67020353,-13.7521345,Bengali,vi,16:57:11,2019-10-08 02:47:32,CH,srv-41.erni.com,distinctio.png,Adliswil,"Felder, Burri and Betschart",104.542994,Kenya
2013-03-21T11:03:05,2,-83.211718,Lithuanian,eo,09:48:23,2011-06-07 23:30:05,CH,srv-57.tanner.com,exercitationem.docx,Wettingen,"Albrecht, Grob and Suter",98.830527,Croatia
2006-12-20T07:43:31,25,62.8952185,Persian,oc,10:59:20,1977-07-13 14:30:46,CH,srv-27.forster.org,velit.docx,Buchs,"Hirt, Brun and Meyer",4.200297,Georgia
1998-04-17T05:13:23,3,-41.056564,Afrikaans,doi,14:34:27,2002-08-24 06:54:14,CH,desktop-55.hoffmann-blaser.com,corrupti.key,Winterthur,Stadelmann-Vogt,136.413146,Andorra
2022-09-22T19:29:02,10,25.367225,Swedish,kk,11:43:02,1974-02-07 12:41:58,CH,srv-63.fankhauser-felder.com,inventore.mp4,Maur,Moser Inc,161.602062,Belgium
1989-10-20T00:36:42,105,63.067371,Zulu,ig,18:07:35,1988-06-26 09:39:47,CH,web-05.roos.com,nam.gif,Steinhausen,"Stettler, Hartmann and Zimmermann",-148.538191,Austria
2018-02-23T17:32:13,4,-12.2434885,Latin,es,22:15:27,1980-06-16 21:15:37,CH,laptop-97.christen.com,ullam.flac,Bernex,Spörri-Studer,-42.608535,Bhutan
1977-11-30T15:10:19,51120510,59.8891575,Inuktitut,st,02:10:27,1994-06-20 03:28:53,CH,srv-90.frick.com,incidunt.flac,Zofingen,Eichenberger LLC,-11.407437,Uzbekistan
2010-11-02T18:12:49,621,-51.6295375,Sanskrit,ha,21:44:26,1975-07-18 11:19:11,CH,web-07.leunberger-widmer.info,expedita.avi,Rapperswil-Jona,Lanz and Sons,-137.260804,Rwanda
2017-01-19T01:56:29,1,70.306836,Marathi,ka,17:37:28,1983-04-02 17:10:20,CH,srv-65.rey-wehrli.org,inventore.mp4,Basel,"Meili, Stucki and Hirt",0.714636,Andorra
1982-12-14T19:46:51,922,-70.7378525,Kannada,ik,11:34:45,2000-05-12 23:36:33,CH,lt-60.maier.biz,corporis.json,Pully,Steffen and Sons,-140.730762,Namibia
1998-07-26T10:19:41,40744,-41.478399,Urdu,eu,14:52:13,1991-08-05 08:07:16,CH,email-74.stockli-knecht.net,reprehenderit.doc,Affoltern,Schlatter Inc,11.728181,Dominica
1984-06-07T06:14:44,35088889,65.386756,Spanish,nr,21:51:35,2015-03-03 13:23:12,CH,srv-23.portmann.com,laudantium.css,Zollikon,Blaser Inc,174.622234,Mexico
1974-01-09T05:32:34,9399,3.494309,Afar,cy,09:25:05,2005-07-22 00:49:41,CH,lt-46.schnyder.net,consectetur.mp4,Le Grand-Saconnex,"Blum, Weibel and Näf",-149.814126,Botswana
1991-08-20T13:03:52,7417978,-49.8365875,Bulgarian,kk,03:47:00,1998-12-17 11:01:26,CH,web-77.arnold-wirz.net,earum.wav,Zofingen,Herzog-Schürch,-86.658444,Ethiopia
2015-10-29T23:37:26,232,-61.0176145,Bihari languages,iw,14:19:19,1989-05-06 20:25:12,CH,lt-15.hoffmann.com,suscipit.flac,Zug,"Knecht, Stutz and Stucki",-155.224248,Romania
1984-08-16T16:31:09,267272,61.328801,Uzbek,hne,01:36:12,1992-05-15 16:54:11,CH,laptop-09.wolf.com,deleniti.webm,Wallisellen,Baumgartner Group,-76.142355,Solomon Islands
2001-03-07T11:41:55,41032,42.5224115,Assamese,mr,02:24:00,1981-10-12 01:21:48,CH,db-03.stucki.net,sunt.mov,Belp,Martin LLC,134.848634,Moldova
2011-01-26T17:58:55,111,-63.582054,Portuguese,vi,07:05:17,1974-02-28 01:38:51,CH,desktop-05.arnold.com,voluptates.csv,Solothurn,Graf Ltd,35.307032,Bulgaria
2010-05-13T06:34:37,3800607,-41.1198455,Ewe,si,12:59:46,2019-09-18 17:17:02,CH,db-67.kaufmann.net,labore.wav,Frauenfeld,"Fischer, Zimmermann and Bauer",-31.769902,Maldives
2005-05-08T20:03:52,3,-55.8320175,Italian,nl,22:50:20,1995-07-02 00:47:14,CH,laptop-78.egger-hafner.com,qui.pptx,Münsingen,Herzog Ltd,-96.852295,Cameroon
1987-12-30T19:17:34,585310,-43.513258,Sichuan Yi,niu,02:53:26,1975-01-19 14:27:04,CH,laptop-13.ammann.com,fugit.pdf,Morges,Rüegg-Bolliger,155.898981,Estonia
2011-12-04T04:46:43,302722,89.4293145,Ganda,hne,03:49:05,2020-03-10 09:26:44,CH,lt-31.gut.net,velit.mp3,Meilen,Probst-Gut,-40.700841,Poland
1998-11-08T19:41:15,28,-19.792865,Mongolian,fa,17:16:36,2018-11-02 05:46:53,CH,web-71.vogel.biz,repudiandae.gif,Spiez,Mäder-Hofmann,-55.883544,Spain
2022-09-18T10:29:00,62,0.925221,Tatar,the,22:31:04,1994-10-18 17:58:44,CH,web-73.kaufmann.com,soluta.js,Ostermundigen,Bauer Ltd,-15.724572,Zimbabwe
2013-11-17T20:37:12,12479121,-6.921691,Norwegian Nynorsk,ff,16:29:01,1970-07-04 05:11:23,CH,email-75.baumgartner.com,nisi.numbers,Hinwil,Sutter LLC,120.202216,South Africa
2008-12-12T21:00:30,9,34.7996615,Esperanto,tig,11:25:54,1977-06-10 21:49:52,CH,laptop-94.schaller.com,assumenda.json,Langenthal,"Schumacher, Ernst and Schoch",-110.202423,Jamaica
1985-07-09T11:52:21,37,-28.7425175,Abkhazian,ks,08:59:08,1983-05-03 16:44:40,CH,lt-43.hurlimann.com,reprehenderit.webm,Schaffhausen,"Stauffer, Grob and Bader",-129.506859,Colombia
2015-10-07T07:09:25,203,57.890005,Javanese,crh,03:30:02,2012-07-11 23:00:58,CH,desktop-24.naf-hofstetter.org,alias.mov,Ostermundigen,"Benz, Ernst and Bolliger",18.254615,Poland
1995-02-20T07:40:40,51558862,88.524288,Arabic,cs,07:44:50,1990-08-07 19:21:19,CH,lt-09.brun-bader.com,corrupti.json,Ostermundigen,"Suter, Stöckli and Steffen",161.326785,Albania
1984-06-04T12:43:50,377674,-35.159990,Sinhala,mg,11:12:23,1989-02-04 08:29:32,CH,desktop-25.lanz-tanner.com,quisquam.bmp,Spiez,Schaller-Schär,79.668329,Serbia
2011-02-15T10:08:49,41,46.1850855,Tsonga,the,02:10:22,2007-08-01 13:33:38,CH,desktop-46.stadelmann.com,voluptates.jpeg,Sarnen,Zingg LLC,-53.135499,Guinea
1996-09-14T15:27:15,48,-67.2382155,Oromo,hsb,16:23:26,1994-11-04 09:30:02,CH,desktop-71.hodel.com,molestiae.webm,Gossau,Küng-Spörri,-17.740588,Malta
1995-08-31T08:06:47,620,-37.880566,Latvian,szl,01:17:44,1980-04-09 23:47:45,CH,email-64.senn.net,fuga.flac,Bellinzona,Betschart-Zürcher,-64.579492,Taiwan
2000-09-12T14:28:03,465995000,-32.661091,Javanese,ml,06:05:57,1973-09-09 14:38:54,CH,lt-46.steiner-steiner.info,in.ods,Zofingen,Käser-Keller,140.315013,Myanmar
1993-06-29T14:41:32,5107,-61.1052045,Turkmen,cmn,23:24:03,2013-02-15 03:32:20,CH,laptop-90.favre.com,exercitationem.flac,Bernex,"Schmidt, Bühler and Schneider",173.226905,Slovenia
2003-09-13T00:44:05,2224613,-85.090530,Aymara,or,08:59:22,1978-01-04 09:10:24,CH,db-74.hafner.com,qui.html,Lyss,"Schlatter, Schäfer and Stutz",-64.334969,Paraguay
2017-10-23T20:14:14,656,-85.1848725,Norwegian,xh,13:08:19,2021-08-03 13:00:21,CH,srv-10.isler.com,neque.csv,Bassersdorf,"Bosshard, Wyss and Wehrli",72.091164,Ghana
1984-02-25T06:54:14,7250,11.5433425,Breton,bn,22:44:52,1985-03-15 05:35:29,CH,email-65.meister-schar.com,accusamus.css,Sarnen,"Kuhn, Gut and Schmid",83.740102,Croatia
2020-04-07T04:34:14,415059,26.9533365,Fulah,sid,14:39:53,2014-05-01 11:31:31,CH,email-23.felber-buhlmann.com,autem.wav,Gossau,Gloor PLC,116.668333,Montenegro
1995-05-23T06:43:38,4995717,-89.635811,Kannada,rw,01:18:54,2020-07-13 07:28:37,CH,desktop-63.koch-walter.com,vitae.flac,Freiburg,Zimmermann PLC,-30.465562,Peru
2010-07-25T09:20:07,229790,-86.0173085,Twi,dv,03:22:31,1986-04-26 09:22:06,CH,db-80.ferrari.info,autem.pptx,Adliswil,"Ritter, Christen and Bernasconi",-48.995203,The Gambia
2011-02-25T23:49:58,975,15.8964275,Sichuan Yi,the,18:14:46,2012-03-18 14:23:58,CH,email-71.sidler.com,hic.json,Maur,Stucki Group,70.378359,San Marino
2012-09-10T04:59:01,409802291,-77.644580,Italian,hne,15:51:32,1974-09-25 22:35:18,CH,web-71.walter.org,magni.html,Bassersdorf,Gut LLC,164.535706,Jordan
1975-08-12T11:24:43,992344,69.919676,Persian,ne,16:37:45,2009-10-09 00:21:52,CH,lt-94.stocker-studer.net,explicabo.css,Nyon,Studer-Martin,-21.202217,Montenegro
1990-06-11T11:39:43,44439,6.373441,Swati,tg,08:45:49,2015-08-11 00:01:48,CH,web-53.wagner.com,molestiae.html,Rüti,Lüscher Group,134.798652,Greece
2021-04-19T09:05:53,598,12.967730,Twi,sr,10:11:20,1978-05-17 18:08:42,CH,srv-62.luscher-bieri.info,expedita.mp3,Gossau,Bianchi and Sons,-144.339505,Kyrgyzstan
