longitude,country,time,iso8601,date_time,pricetag,language_name
90.973699,Martinique,23:04:07,2012-09-28T15:37:50,1975-10-11 20:17:51,"39,72 €",Spanish
-55.479635,Kiribati,07:26:57,1974-10-17T06:40:06,2014-05-26 16:30:21,"808,88 €",Bosnian
-75.061848,Dschibuti,14:47:37,1978-02-05T04:55:19,1999-07-02 20:16:19,"68,57 €",Shona
-99.844951,Guyana,09:15:59,2021-05-29T18:22:07,1972-05-04 16:56:04,"143,66 €",Ewe
-30.639790,Serbien und Montenegro,17:42:37,1976-08-10T04:54:52,2006-07-18 08:43:50,"86.299,80 €",Slovak
79.535424,Indonesien,07:31:17,1975-05-19T05:34:44,1989-03-20 16:31:55,"6.200,69 €",Bislama
-134.741795,El Salvador,12:39:22,1991-10-04T23:17:00,2001-05-29 15:29:15,"53,41 €",Quechua
13.514513,Nauru,00:57:48,2007-01-16T17:44:31,1979-02-20 16:05:41,"5,62 €",Bashkir
-89.602423,Belarus,07:01:30,1995-10-01T06:07:06,2015-06-03 10:18:32,"1,74 €",Javanese
22.236461,Falklandinseln,06:29:18,2001-12-12T16:20:40,2023-03-20 17:53:04,"18,98 €",Marshallese
-115.558849,Brunei Darussalam,15:08:50,1981-03-10T06:56:31,1981-01-09 04:55:48,"20,17 €",Irish
-153.373170,Äußeres Ozeanien,02:18:02,1975-10-30T18:35:45,2001-06-01 06:27:34,"0,47 €",English
-85.839339,Marshallinseln,13:59:11,1984-11-10T22:52:34,1996-01-30 14:31:29,"192,45 €",Samoan
93.361268,Philippinen,10:22:21,2014-03-17T04:27:49,1996-05-11 11:03:50,"64,60 €","Sotho, Southern"
130.791446,Nauru,06:44:45,1981-04-06T06:14:53,2020-03-30 10:31:31,"7,03 €",Rundi
147.718241,Lettland,08:05:46,2008-01-05T21:40:22,1988-11-17 12:03:43,"23,12 €",Chichewa
-92.562400,Bermuda,06:07:15,2003-08-09T05:12:23,1972-09-16 16:13:34,"4,87 €",Oromo
-101.688355,Republik Korea,02:32:10,1986-04-02T05:30:59,1978-02-13 19:43:29,"705,74 €",Turkmen
138.323924,St. Helena,06:54:07,2003-01-25T12:51:55,2001-06-15 10:01:08,"25.120,96 €",Interlingue
97.768582,Philippinen,01:43:25,2019-04-11T21:23:15,1985-05-22 20:07:19,"654,27 €",Gaelic
135.182907,Philippinen,09:40:57,1993-01-09T04:59:45,1994-01-11 02:56:13,"62,39 €",Samoan
57.015211,Malawi,21:02:45,1980-08-18T11:07:10,1997-06-09 23:44:58,"2,22 €",Kashmiri
169.570983,Venezuela,11:27:31,2011-09-17T22:42:36,1986-12-10 16:45:29,"5,63 €",Icelandic
-135.010869,Sambia,00:18:04,1986-05-04T08:12:07,1983-01-06 14:28:42,"9.337,83 €",Lingala
14.211395,Argentinien,06:27:14,1995-03-11T09:50:23,2011-09-23 00:31:48,"71.581,17 €",Lao
111.447489,Albanien,15:18:27,1990-03-29T15:28:52,1970-08-11 19:45:34,"7.245,41 €",Breton
125.648751,Republik Moldau,04:49:59,2013-08-03T04:48:01,1975-04-24 11:38:45,"8,32 €",Zhuang
115.469898,Costa Rica,00:33:26,1994-04-21T12:55:51,1986-05-21 03:20:48,"71,86 €",North Ndebele
-161.898106,Estland,01:05:21,1993-10-27T04:55:25,2020-01-08 16:26:53,"7.727,70 €",Romanian
38.260445,Türkei,12:19:43,1986-02-09T23:39:24,2023-08-01 19:48:27,"0,40 €",Corsican
-140.070284,Malawi,11:01:49,2000-02-19T21:01:50,2014-06-13 21:40:23,"26,61 €",Walloon
-79.283055,Demokratische Republik Kongo,17:00:12,2013-09-28T15:35:16,2002-05-21 10:29:24,"669,59 €",Haitian
-172.772116,Burkina Faso,08:51:48,1986-12-11T16:54:13,1988-11-21 13:46:25,"980,71 €",Ido
-63.505372,Tansania,04:26:43,2006-10-24T15:46:31,2005-10-19 03:32:20,"28,31 €",Sindhi
99.540332,Finnland,08:38:21,1970-10-13T06:06:37,1998-08-22 12:57:29,"54,27 €",Bashkir
32.917978,Peru,03:50:54,1990-02-07T12:53:10,2017-04-26 17:04:40,"7.072,06 €",Amharic
-142.340706,Brasilien,16:24:20,1996-01-11T02:30:46,1990-10-01 17:55:08,"9,83 €",Basque
15.201812,Brasilien,01:41:44,1978-10-27T01:06:34,1990-02-24 01:30:46,"5.374,93 €",Nauru
80.336656,Philippinen,02:20:00,2003-05-08T02:14:24,2020-07-24 19:42:43,"83,86 €",Inupiaq
-138.729473,Anguilla,12:04:47,1994-01-23T03:54:43,1994-01-09 14:44:26,"9.149,87 €",Tagalog
168.722117,Montenegro,02:04:27,2021-12-19T20:29:36,2008-05-08 20:31:40,"5,87 €",Ido
53.139403,Bahamas,14:19:37,2019-12-15T17:15:16,1975-06-08 14:52:28,"11,95 €",Bengali
119.502263,Kiribati,20:46:03,2005-07-26T04:13:26,1979-10-13 17:08:40,"91,93 €",Romanian
-113.962825,Chile,09:27:38,2013-04-02T02:01:54,2007-03-24 17:47:36,"3,51 €",Kazakh
62.165447,Uganda,22:14:10,2016-06-14T07:00:21,1976-02-24 10:04:02,"4.356,18 €",German
78.100765,Swasiland,03:37:03,2013-04-02T20:47:48,2016-02-12 16:59:19,"20.228,68 €",Aragonese
25.114258,Jersey,19:47:24,2015-05-11T08:33:18,2004-11-07 20:21:10,"58,11 €",Finnish
101.691769,Mongolei,16:54:34,2012-08-23T07:22:27,1975-10-31 09:10:09,"31,90 €",Dzongkha
-151.025071,Isle of Man,09:51:59,1974-03-05T12:00:19,1974-02-25 17:13:18,"6.115,19 €",Gujarati
-116.065196,Brunei Darussalam,04:04:40,1999-01-07T19:40:59,1975-11-26 12:37:04,"5.952,54 €",Latvian
-77.761020,Irland,23:01:16,2006-11-17T17:37:16,1987-06-18 15:30:54,"9.348,22 €",Central Khmer
43.468958,Falklandinseln,02:36:17,2023-04-20T17:22:41,1997-04-22 03:21:34,"4.924,38 €",Bislama
109.139331,Vatikanstadt,06:44:07,1998-06-26T12:33:34,2002-07-02 08:55:26,"5,64 €",Thai
-148.475843,Serbien,20:45:01,1993-10-27T00:17:50,2008-04-23 12:05:59,"55.030,60 €",Telugu
145.066134,Heard- und McDonald-Inseln,21:19:23,2005-09-12T22:16:25,1988-04-13 00:39:32,"0,43 €",Welsh
-133.446014,Sri Lanka,14:39:15,2013-04-19T18:07:56,2002-07-30 13:29:28,"15,90 €",Kuanyama
82.219343,Israel,22:46:42,1977-11-20T09:24:04,1991-09-14 22:24:26,"5,34 €",Hindi
-39.643322,Südgeorgien und die Südlichen Sandwichinseln,18:36:47,2006-07-24T14:52:03,1991-08-30 00:40:50,"7,53 €",Russian
-157.986379,Brunei Darussalam,09:06:30,1976-01-20T06:40:20,1999-01-26 16:19:49,"724,03 €",French
8.806798,Singapur,12:50:03,1996-04-08T20:14:21,2021-12-09 16:39:36,"1.994,88 €",Hiri Motu
-31.309305,St. Lucia,20:13:37,2011-04-08T00:40:21,1987-02-13 19:07:23,"64.830,32 €",Chuvash
-65.745636,Neukaledonien,10:04:55,1984-12-14T01:28:36,1972-12-03 14:15:03,"629,30 €",Aymara
171.549199,Nördliche Marianen,16:13:19,2006-02-16T16:15:14,2015-11-07 14:19:34,"3.439,76 €",Latvian
130.733618,Kasachstan,07:03:38,2019-12-04T09:15:31,2021-09-06 02:29:19,"13,00 €",Swedish
4.201946,Sudan,00:16:21,1992-10-26T18:03:38,1986-05-02 09:17:46,"3.166,84 €",South Ndebele
-39.423148,Pitcairn,03:31:18,2018-11-16T12:33:00,1998-05-12 10:18:22,"62,03 €",Mongolian
167.280076,Kroatien,12:28:50,2022-03-08T23:19:25,1994-05-18 18:17:57,"778,06 €",Swahili
80.830443,Norwegen,03:39:55,1982-07-06T08:48:52,2000-08-13 19:47:39,"8.423,38 €",Northern Sami
49.746175,Palau,16:06:26,1998-03-05T23:06:46,2012-07-21 23:46:34,"4,87 €",Herero
175.130136,Philippinen,22:44:37,2009-08-23T04:41:49,1972-08-31 19:08:03,"387,07 €",Nepali
124.779274,Amerikanisch-Ozeanien,20:41:45,1994-11-27T13:21:41,1982-09-05 00:24:11,"4,76 €",Malagasy
-49.383918,Réunion,22:47:42,1986-05-25T20:42:40,2021-04-11 14:07:20,"16,44 €",Inupiaq
-99.324233,Luxemburg,15:42:22,1994-06-06T00:06:17,1972-03-07 20:38:11,"1.938,01 €",Serbian
168.404950,Guinea-Bissau,22:05:31,2000-04-15T11:49:59,1971-11-25 10:38:01,"449,73 €",Maori
94.666636,Tonga,03:45:57,2001-08-22T17:16:47,2003-10-27 20:31:03,"414,36 €",Swedish
-163.580398,Gibraltar,01:47:50,2000-05-23T06:26:57,1988-03-28 07:45:02,"1,74 €",Corsican
112.154338,Tadschikistan,04:27:33,1993-02-01T10:20:21,2002-11-07 08:11:44,"928,95 €",Komi
179.803402,Burkina Faso,11:15:23,2006-06-28T22:19:59,1984-08-21 13:19:31,"72,35 €",Telugu
-51.259780,Luxemburg,08:12:21,2003-05-19T03:26:10,1980-12-15 09:01:28,"43.173,42 €",Czech
12.017920,Cookinseln,16:15:05,2023-04-26T15:02:48,2007-08-01 03:45:51,"5.429,48 €",Irish
-125.584272,Panama,12:44:14,2005-06-12T13:07:44,2020-12-31 03:02:33,"22.956,73 €",Nepali
-139.892017,Guam,09:51:50,1996-10-24T20:46:55,2002-11-02 13:55:02,"63,02 €",Akan
-160.141656,Serbien und Montenegro,03:55:34,1993-01-01T04:18:48,1996-02-16 02:28:22,"74.141,24 €",Norwegian
-94.202956,Myanmar,19:21:20,1973-10-19T03:00:55,1988-03-05 21:06:12,"4.500,27 €",Chamorro
-13.084901,Jamaika,20:14:49,1970-09-18T13:25:47,2006-07-08 03:46:40,"919,37 €",Korean
69.113472,Montenegro,13:28:26,1979-10-04T10:03:26,1990-11-25 23:31:48,"3.760,09 €",Bulgarian
-19.744349,Niue,08:19:30,1972-07-10T21:09:20,2000-02-04 00:15:17,"3,46 €",Kirghiz
-167.006413,Bahrain,06:45:03,1977-08-02T02:40:40,2015-12-22 06:12:12,"39.415,48 €",Bambara
-143.511332,Kap Verde,12:59:07,2009-01-14T19:39:21,1983-09-30 03:10:43,"72,57 €",Telugu
52.842415,Fidschi,15:11:44,1979-03-28T01:52:44,1999-09-28 23:47:12,"7.316,13 €",Bengali
77.977018,Bolivien,07:23:05,1979-09-13T23:01:20,2014-01-14 20:52:50,"4.156,20 €",Sanskrit
-14.612005,Anguilla,12:44:52,2018-10-13T23:10:49,2019-04-07 14:00:12,"190,77 €",Hausa
-77.228142,Palau,04:50:50,1999-10-21T19:35:28,1976-12-04 09:59:21,"8.567,42 €",Breton
179.507967,Réunion,21:42:28,1975-02-28T04:45:16,1985-01-07 09:12:59,"1.650,17 €",Marshallese
28.947412,Dschibuti,12:53:30,1982-07-31T19:58:34,1972-12-26 12:32:20,"374,21 €",Tswana
90.473793,St. Helena,15:12:40,1971-05-19T20:43:07,2003-10-31 05:22:14,"9,86 €",Kuanyama
110.736348,Senegal,22:22:15,1972-09-30T10:58:23,2023-08-08 02:21:36,"7.410,38 €",Divehi
139.004316,Usbekistan,22:46:02,2011-12-07T00:53:40,1982-03-08 16:13:15,"547,20 €",Javanese
-89.126643,Dominikanische Republik,12:08:44,2022-08-19T16:39:59,2001-04-19 09:27:19,"3.508,89 €",Maltese
-50.395622,Uruguay,08:33:31,1993-06-19T14:24:22,2011-05-09 08:34:12,"1,87 €",Esperanto
38.157527,Togo,03:05:33,2019-02-28T21:15:31,2005-02-09 03:04:04,"145,84 €",Indonesian
59.952796,Neuseeland,23:39:57,2014-06-15T08:02:10,2018-04-07 12:04:51,"508,70 €",Sinhala
-18.322049,Frankreich,07:11:39,2011-11-26T14:40:29,2012-12-21 18:54:40,"6.866,79 €",Tsonga
-23.690418,Rumänien,18:29:46,2013-02-06T19:24:32,1978-07-20 23:04:08,"202,27 €",Albanian
175.030583,Kroatien,17:37:15,1980-09-15T13:40:32,1980-05-12 06:12:35,"64,13 €",Croatian
70.590315,Osttimor,19:45:20,1981-02-05T03:14:34,2016-10-18 17:01:53,"477,62 €",Hindi
-170.524109,Libanon,08:17:26,2018-03-30T10:03:01,1997-09-04 01:34:49,"1.588,99 €",Afrikaans
163.412006,Malta,12:15:33,2020-09-21T17:38:32,1994-03-13 05:17:47,"7.220,45 €",Javanese
46.969809,Neukaledonien,18:52:24,1984-12-04T05:18:03,1973-08-10 20:40:33,"975,64 €",Portuguese
-117.300789,Benin,14:10:21,1996-08-19T15:06:20,1986-07-24 16:27:29,"1.360,17 €",Hungarian
-178.891241,Andorra,07:20:22,1998-05-01T10:50:19,1988-06-26 17:53:13,"4.803,53 €",Cornish
-155.047330,Samoa,01:35:48,1980-05-14T04:26:33,2015-05-03 22:16:59,"6.031,33 €",Northern Sami
91.355922,St. Lucia,16:18:00,1988-01-02T22:23:31,2019-12-15 22:03:31,"6.441,85 €",Kinyarwanda
102.769787,Guam,18:56:21,1995-10-16T15:29:58,2021-08-25 11:43:55,"857,77 €",Kurdish
1.682635,Katar,08:31:26,1986-10-12T19:53:26,1976-02-14 19:50:37,"16.094,72 €",Cree
39.307993,Bouvetinsel,20:53:47,1981-05-05T18:00:46,2017-04-14 03:28:42,"9.126,07 €",Quechua
171.977844,Ghana,12:21:43,2017-11-22T23:41:23,1979-10-18 06:17:08,"37.277,73 €",Belarusian
84.061389,Bolivien,10:53:53,1978-04-22T11:26:48,2016-04-21 19:57:40,"409,51 €",Gujarati
-41.303797,Äthiopien,18:25:18,1970-05-06T11:39:02,2015-07-04 20:38:28,"74,20 €",Icelandic
1.457566,Turkmenistan,20:49:40,1987-07-20T16:14:26,1976-10-11 21:24:52,"13,37 €",Amharic
143.691461,Malediven,05:01:18,2021-02-01T23:59:33,2020-06-17 10:02:19,"261,61 €",Pali
129.014386,Burkina Faso,01:04:15,1999-06-07T03:51:51,2023-05-16 05:22:47,"8,64 €",Ndonga
-42.413685,Norwegen,12:15:33,1997-01-20T23:13:42,1995-08-11 10:08:32,"6,16 €",Cree
-155.775437,Zypern,06:25:33,1989-10-05T23:15:15,1975-03-20 23:46:10,"763,54 €",Georgian
-64.225515,Tansania,00:24:19,2018-07-20T06:44:38,2000-04-14 13:07:00,"9,47 €",Rundi
151.194172,Bhutan,21:34:50,2000-11-26T16:00:58,2016-05-11 23:16:30,"540,54 €",Occitan
66.407355,Montserrat,01:24:27,1985-03-26T02:05:51,2009-12-17 18:49:32,"3,24 €",Fijian
-96.965098,Slowakei,16:56:19,2017-10-01T14:19:26,2018-07-09 21:27:07,"77.200,20 €",Tamil
-9.890746,Malaysia,19:55:31,1995-04-11T01:09:15,1982-01-03 19:19:38,"3.167,29 €",Navajo
-65.083017,Kirgisistan,12:45:11,2021-01-28T17:15:17,1997-05-03 19:17:53,"5,29 €",Galician
-20.006384,Sierra Leone,12:32:21,2023-04-05T17:33:01,1980-11-06 03:57:06,"1.180,57 €",Swati
-166.544326,Iran,01:54:08,1995-01-26T01:04:38,2008-11-20 09:04:27,"380,09 €",Fulah
-140.588838,St. Barthélemy,20:51:38,2005-03-01T01:01:26,1995-11-25 06:12:13,"5.476,69 €",Mongolian
133.394422,Andorra,01:02:21,2019-01-04T07:05:12,2012-07-31 08:13:49,"3.297,60 €",Ido
-86.561831,Westsahara,21:30:03,2014-04-05T10:37:01,1987-10-26 22:19:05,"10.142,12 €",Rundi
158.979148,Haiti,21:09:37,2009-08-05T09:05:10,1999-11-04 08:20:17,"543,46 €",Cree
-84.997714,Saudi-Arabien,06:17:27,1974-03-01T02:25:44,1990-06-24 09:13:45,"21,15 €",Bihari languages
-66.062705,Republik Moldau,18:37:20,1981-05-14T05:08:20,2009-12-31 12:09:54,"6.407,16 €",Amharic
-20.295961,Sonderverwaltungszone Macao,11:44:19,1998-05-18T01:09:04,1993-01-27 17:42:54,"133,99 €",Chechen
-123.883451,Aserbaidschan,13:46:14,1996-04-02T03:53:52,2023-08-18 03:44:23,"15.228,68 €",Tonga
141.575591,Kanada,19:14:54,1970-02-21T20:12:02,2008-06-01 09:51:08,"15.301,21 €",Norwegian Nynorsk
-89.925795,Guinea-Bissau,03:19:25,1989-11-10T12:02:29,1974-05-09 03:18:04,"84.925,38 €",Tibetan
32.553344,Turks- und Caicosinseln,04:29:12,2004-03-13T23:32:26,1985-10-20 10:54:00,"3.674,93 €",Venda
143.696676,Thailand,06:14:30,1998-02-17T21:55:25,2000-06-12 19:37:44,"8.411,29 €",Georgian
50.166779,Afghanistan,14:42:17,2005-01-20T15:12:09,2003-02-04 09:31:37,"6,12 €",Divehi
78.025671,Heard- und McDonald-Inseln,19:37:09,2002-10-23T14:06:38,1984-01-14 14:22:35,"8.405,89 €",Catalan
-156.518851,Weihnachtsinsel,02:22:38,1990-10-28T16:54:41,1973-12-24 22:12:15,"97.232,78 €",Nepali
106.576955,Brasilien,13:25:24,2018-04-26T12:19:54,2020-08-03 16:11:26,"146,86 €",Sango
103.872739,Philippinen,01:30:32,1981-12-26T16:36:24,2007-09-09 10:48:03,"8,90 €",Ojibwa
9.692095,Burkina Faso,04:38:12,1973-12-03T16:39:52,2018-07-26 14:14:59,"45,36 €",Ndonga
-99.906502,Griechenland,03:07:45,2012-12-05T22:56:55,1973-11-29 09:43:49,"87,95 €",Luxembourgish
-150.780162,Guadeloupe,20:15:39,2000-04-30T07:50:22,1988-02-19 04:43:48,"34,47 €",Lingala
45.041505,China,12:00:09,2015-03-12T05:44:55,2003-11-04 08:18:44,"25.289,70 €",Bengali
124.078306,Kiribati,04:28:27,2020-11-16T23:02:31,1976-08-15 00:00:30,"48,04 €",Thai
-135.120828,Fidschi,04:00:45,1980-03-05T14:08:11,1974-02-24 09:04:54,"12.191,42 €",Urdu
-161.201713,Südafrika,07:37:22,2008-05-11T08:58:43,1995-04-19 02:19:33,"94.862,70 €",Norwegian
-158.499149,Österreich,13:16:03,1994-12-18T03:27:39,1973-02-02 01:42:57,"8,46 €",Danish
-64.752552,Andorra,06:32:46,1995-03-10T18:27:00,2012-05-02 18:54:50,"5.695,42 €",South Ndebele
-1.467670,Salomonen,14:21:20,2009-05-09T02:57:55,2006-05-13 01:43:44,"2,23 €",Hindi
-141.113299,Palästinensische Gebiete,17:49:08,1972-04-23T19:48:26,1977-11-29 00:19:37,"2,05 €",Haitian
105.175673,Paraguay,17:33:39,1974-09-02T19:23:28,2006-09-12 22:14:01,"64,30 €",Kurdish
-53.478931,Costa Rica,13:46:18,1987-11-15T13:12:48,2010-10-30 07:00:20,"39.377,75 €",Indonesian
119.340555,Antarktis,23:45:35,1980-03-11T11:55:17,1974-03-29 23:58:10,"9.748,71 €",Estonian
-48.213439,Simbabwe,19:07:56,2002-03-06T15:06:19,2011-06-02 10:48:08,"2,61 €",Slovak
2.253336,Demokratische Volksrepublik Korea,06:36:22,2000-06-27T16:15:16,2007-11-22 03:28:30,"4.119,44 €",South Ndebele
67.742052,Burundi,09:19:26,1980-10-28T00:49:36,1970-01-14 17:05:29,"79.960,16 €",Kirghiz
145.102086,Dänemark,04:23:49,1990-03-27T06:55:47,2008-04-29 01:02:58,"53.469,29 €",Serbian
73.552103,Wallis und Futuna,15:32:47,1974-04-27T20:13:15,1992-10-07 15:59:13,"62,21 €",Inuktitut
-79.409724,Paraguay,00:57:24,1978-12-19T03:43:35,1996-05-25 15:18:52,"87.546,33 €",Malayalam
-129.739985,Falklandinseln,01:40:41,1992-03-15T15:21:12,1984-05-03 06:49:03,"4,04 €",Croatian
46.564277,Afghanistan,12:59:18,2003-04-24T10:10:27,1992-11-13 22:47:41,"9.463,57 €",Tswana
44.759196,Kiribati,01:07:58,1996-10-11T11:41:55,2010-08-10 20:25:39,"44,23 €",Latin
107.345109,Grönland,17:20:51,1977-03-04T13:29:36,1978-03-07 22:25:02,"340,15 €",Tonga
-159.149744,Palau,06:23:23,2016-04-19T18:17:07,2019-12-14 11:35:45,"5.027,01 €",Uzbek
-97.232071,Sambia,00:43:56,2009-03-30T09:00:10,2004-02-03 20:18:55,"19.099,13 €",Tamil
128.683141,Togo,19:19:48,2013-12-09T07:56:28,2001-12-06 09:29:04,"690,52 €",Church Slavic
7.339169,Ungarn,00:59:36,1997-08-30T20:31:38,1992-06-04 14:02:46,"256,63 €",Japanese
-74.163793,Guam,17:24:40,2001-05-17T03:55:38,1985-01-03 13:40:40,"97.241,95 €",Ojibwa
37.552213,Kambodscha,10:31:41,2006-09-08T13:53:19,1979-06-21 01:42:16,"7,66 €",Chamorro
-155.936367,Senegal,23:36:41,2009-10-29T15:45:31,1986-09-05 12:50:36,"498,80 €",Chuvash
-59.619237,Wallis und Futuna,23:37:05,2002-05-29T10:40:43,1975-12-03 07:23:04,"531,85 €",Finnish
71.560127,Vereinigte Arabische Emirate,04:46:51,1974-01-20T19:24:41,2009-08-03 11:02:25,"1.910,57 €",Lingala
15.435874,Antarktis,15:06:42,1974-05-03T11:46:50,2017-09-22 01:46:18,"8.876,48 €",Swahili
102.591288,Französisch-Polynesien,08:49:23,1974-04-19T12:47:34,2009-04-07 05:49:04,"939,61 €",Akan
-45.393130,Thailand,09:58:46,1971-09-25T02:08:06,1976-12-21 15:39:24,"150,09 €",Welsh
76.266042,Amerikanisch-Ozeanien,10:47:12,2007-02-24T23:24:01,1999-05-22 16:41:45,"1.992,71 €",Albanian
30.131407,Amerikanisch-Samoa,23:00:09,1982-08-09T17:25:52,2021-05-31 01:47:53,"323,34 €",Irish
11.751339,Grenada,23:38:05,1984-06-11T06:07:47,1970-01-23 22:41:40,"11.324,50 €",Greek
62.959709,Marshallinseln,01:42:21,2012-08-17T13:33:38,1979-11-17 20:21:34,"3.689,36 €",Wolof
-28.718860,Tschad,13:20:37,1998-10-30T09:34:04,1989-04-26 09:35:25,"8.347,17 €",Interlingue
152.042940,Jordanien,23:16:09,2015-05-06T16:06:16,2009-03-14 19:56:31,"0,18 €",Sichuan Yi
-4.794154,Britische Jungferninseln,00:22:01,1986-06-15T22:24:42,1993-05-31 06:02:48,"11.426,58 €",Tigrinya
154.668248,St. Pierre und Miquelon,18:14:27,1986-09-14T18:24:52,2007-02-17 12:41:00,"4,13 €",Sichuan Yi
-83.765577,Turks- und Caicosinseln,19:28:13,2022-10-11T17:23:30,1998-07-25 19:33:26,"5.023,74 €",Indonesian
15.232992,Libyen,05:41:05,2012-10-24T09:34:35,2011-07-20 04:47:01,"8.018,20 €",Corsican
90.208649,Brasilien,09:20:46,2020-10-23T03:21:52,2020-08-16 18:52:35,"378,53 €",Avestan
156.841519,St. Lucia,22:12:37,2018-04-01T21:53:30,1991-08-21 12:09:00,"5.331,22 €",Quechua
-5.694100,St. Lucia,17:20:39,1971-05-28T21:02:28,2008-08-23 10:25:11,"85.418,15 €",Abkhazian
23.103566,Republik Moldau,02:30:30,2012-11-29T02:35:37,2010-01-28 16:16:51,"233,38 €",Turkmen
158.993488,Haiti,02:39:18,1999-02-10T23:28:15,2003-03-03 00:14:21,"2,28 €",Western Frisian
73.824829,Kiribati,11:12:30,1993-12-10T08:35:07,2011-09-20 19:35:33,"468,86 €",Korean
167.856397,Montenegro,00:49:46,2017-04-21T05:41:01,1983-10-23 18:27:55,"269,98 €",Venda
104.389714,St. Barthélemy,07:34:33,1991-08-16T08:10:38,1984-05-18 11:40:03,"485,88 €",Malay
-140.783746,Tschad,16:51:57,1983-12-20T00:51:28,1975-03-24 10:34:24,"15,53 €",Tswana
130.957897,Guatemala,12:36:50,1994-01-20T14:46:46,1985-05-30 14:24:49,"7.526,15 €",Tsonga
19.461417,Isle of Man,06:18:51,1989-08-26T12:10:17,2014-06-02 07:58:01,"3,74 €",Cornish
-99.485211,Guatemala,14:46:21,2018-10-14T16:44:53,1978-12-19 14:27:34,"6.776,92 €",Turkmen
89.708168,Falklandinseln,20:53:41,2011-04-26T09:26:21,2021-11-24 15:15:42,"98.119,29 €",Occitan
-96.711463,Vereinigte Staaten,12:30:05,2007-03-08T00:14:01,1993-12-13 13:18:47,"36,89 €",Ido
157.477216,Tonga,22:41:38,2011-10-11T13:37:43,2004-12-09 22:16:14,"93.690,20 €",Luba-Katanga
65.608978,Griechenland,23:22:33,2000-02-27T06:01:16,2021-04-02 16:08:56,"811,49 €",Norwegian
74.563126,Libyen,23:54:01,1996-05-11T14:24:49,1983-11-21 20:58:53,"72,98 €",Polish
63.757811,Tansania,07:40:51,1971-01-23T06:33:22,1992-05-30 07:52:53,"9.542,80 €",Finnish
159.124335,Guinea-Bissau,00:55:29,2008-06-30T12:18:52,2013-03-12 18:27:45,"57,87 €",Lingala
79.594936,Niederlande,14:31:28,2008-12-18T17:58:46,1979-11-10 15:38:51,"250,78 €",Swati
178.039593,Belarus,19:02:27,1987-08-21T02:50:03,1994-12-28 04:58:12,"9.645,75 €",Serbian
-49.111106,Neuseeland,17:09:03,1983-06-07T01:51:42,2000-06-12 22:22:35,"74,39 €",Albanian
-87.286459,Grenada,01:40:48,2003-03-27T22:33:46,2009-06-04 00:45:36,"536,49 €",Lao
-33.675293,Ungarn,04:29:22,2009-10-18T22:05:41,2001-12-01 10:06:32,"1.012,60 €",Fijian
74.871978,Philippinen,09:23:14,1972-06-23T09:37:27,1971-07-16 15:26:15,"5.495,22 €",Tagalog
-169.236212,Sudan,19:58:51,2015-05-26T11:22:34,1998-12-29 08:44:06,"94.505,25 €",Yoruba
8.873567,Amerikanische Jungferninseln,01:43:37,1975-03-23T15:54:07,1971-08-29 02:41:38,"252,92 €",Icelandic
10.524619,Côte d’Ivoire,09:57:40,1977-07-27T14:38:37,2022-04-17 11:04:50,"4,72 €",Avestan
3.085897,Litauen,16:17:00,1983-03-21T19:47:55,2016-01-10 05:36:54,"9.333,74 €",Afar
-38.880099,Guyana,03:57:23,2013-11-06T03:14:43,2012-03-04 08:13:18,"5.902,00 €",Italian
-139.571880,Gabun,03:48:09,2010-08-29T15:03:16,1970-03-13 05:16:36,"77.612,43 €",Xhosa
69.006397,Französisch-Polynesien,00:28:49,1997-09-10T21:58:09,2012-02-22 05:44:20,"40,14 €",Turkmen
112.223137,Neuseeland,08:54:15,2001-08-08T15:20:02,2020-12-10 23:26:48,"7.179,42 €",Ndonga
-18.659158,Marshallinseln,03:20:50,1979-07-12T13:24:30,1990-01-17 04:56:55,"75.380,24 €",Tsonga
-135.713909,Serbien und Montenegro,17:10:21,2017-07-11T10:59:51,2012-05-24 13:01:36,"2,19 €",Manx
-125.477250,Ukraine,19:18:44,1983-08-05T13:14:28,1970-01-08 12:27:58,"22.438,47 €",Swedish
-163.302233,Singapur,16:05:54,1993-06-03T12:51:15,2001-06-29 21:14:40,"3.169,39 €",Kirghiz
162.963796,Philippinen,08:32:13,1984-04-05T05:01:32,1998-04-21 05:37:48,"117,16 €",Basque
8.770661,Anguilla,05:59:53,2014-08-16T05:34:55,2007-09-24 08:46:06,"50,02 €",Catalan
-149.282105,Guyana,12:52:25,2008-10-27T11:36:13,2001-09-27 01:59:16,"489,83 €",Bulgarian
86.874840,Seychellen,12:59:47,2023-04-15T03:02:19,2008-09-04 07:20:00,"4,79 €",Sango
-111.366908,Libyen,10:09:21,1973-10-22T11:30:42,1975-06-07 12:52:40,"6.561,10 €",Luba-Katanga
172.933253,Albanien,20:11:26,1995-03-03T21:09:35,1988-09-16 17:16:00,"9,64 €",Danish
58.807863,Weihnachtsinsel,13:52:17,1971-07-23T17:33:57,1970-03-26 19:10:48,"935,00 €",Icelandic
51.810068,Palau,06:58:37,2007-08-12T04:14:36,2000-02-04 19:38:50,"5.973,27 €",Portuguese
113.231276,Äquatorialguinea,00:49:53,1975-08-19T04:24:31,2009-07-21 06:45:48,"94,24 €",Sardinian
-179.767218,Turkmenistan,03:21:36,1984-05-12T15:12:21,1997-02-09 23:33:48,"18,42 €",Japanese
