date_time,bank_country,language_name,mac_address,date,language_code,country,city,longitude,latitude,random_number,company,timezone,iso8601
2009-12-29 05:04:15,CH,Swati,d9:7d:5f:bf:50:2d,2010-06-15,mk,Comoros,Luzern,-122.758920,-85.8091675,881313,Bolliger LLC,Europe/Podgorica,2000-01-14T23:20:30
1996-11-19 05:27:16,CH,Herero,95:41:34:84:76:b6,2005-03-27,ne,Sweden,Martigny,-7.181092,-34.941630,508419,Zbinden Inc,Africa/Bissau,2016-10-20T05:03:25
1978-08-29 10:01:02,CH,Uighur,19:a9:c0:a6:78:9b,2006-11-19,nhn,Mozambique,Siders,-86.476932,9.3665185,2506,"Arnold, Zbinden and Meister",Africa/Malabo,2020-07-09T08:57:49
2002-04-20 01:13:37,CH,Burmese,ac:54:82:44:67:f5,2020-04-05,en,Serbia,Einsiedeln,-120.016163,61.829287,4,"Grob, Probst and Brunner",Africa/Conakry,2022-12-25T02:45:25
2001-12-09 04:54:37,CH,Venda,f8:16:c5:9b:7a:f5,1970-05-08,eu,Mali,Brugg,-135.290036,-26.222149,32100467,"Roos, Stalder and Schnyder",Atlantic/Reykjavik,1990-11-05T22:20:24
2023-01-26 16:16:48,CH,Walloon,50:45:0d:1c:1b:0f,2003-05-09,sc,Eritrea,Locarno,16.991681,-61.7461265,838,Kägi-Vogt,America/Barbados,1984-06-28T07:58:21
2010-10-30 21:46:58,CH,Turkmen,17:1f:8a:7f:b5:aa,2003-06-04,iu,Seychelles,Horw,-56.936933,53.8671665,4078613,Kägi-Jäggi,Atlantic/Reykjavik,2014-09-13T17:45:17
1995-10-03 01:35:22,CH,Ojibwa,b2:24:b2:a3:6b:51,2018-01-19,wo,Democratic Republic of the Congo,Rheinfelden,-9.476157,3.6773035,5640,"Rüegg, Lüscher and Pfister",Africa/Accra,2006-09-09T04:20:55
1989-09-18 12:46:58,CH,Sinhala,0e:3f:4f:5a:6f:d9,2011-10-10,tcy,The Gambia,Aigle,4.452225,26.470538,43438,"Lehmann, Hartmann and Zimmermann",Africa/Bissau,2012-01-21T13:09:33
1996-11-03 05:19:40,CH,Kanuri,d0:87:02:e1:6a:59,1975-10-31,st,Syria,Arbon,176.949588,-36.0552225,83655,"Felber, Mayer and Hug",Africa/Niamey,1989-04-12T11:17:57
2015-02-18 10:35:41,CH,Finnish,b8:e4:f0:56:0a:fd,2001-07-09,mai,East Timor,Davos,6.670855,68.3427135,355213,"Ferrari, Arnold and Zimmermann",Asia/Calcutta,1975-11-18T04:57:19
1974-03-09 11:40:04,CH,Chuvash,c0:0f:94:ce:81:91,2010-01-03,ss,Estonia,Emmen,-133.345559,88.1661045,9,Beck-Schär,Africa/Dar_es_Salaam,1971-11-14T13:03:49
1983-01-04 07:19:10,CH,Swedish,5b:77:f7:75:cc:73,2003-05-20,ayc,Rwanda,Risch,176.367471,58.231662,66,Lehmann-Stucki,Asia/Aden,2012-06-02T05:50:05
1982-06-16 07:17:17,CH,Aragonese,4f:fd:5c:52:82:20,2018-05-28,os,Nauru,Veyrier,113.693466,-32.8641415,2531,Leunberger Inc,Africa/Monrovia,1975-03-09T17:13:45
2021-05-18 22:46:06,CH,German,bb:96:25:87:fe:29,2002-08-24,id,Mexico,Gland,-131.205872,29.8510415,49,Bachmann LLC,Africa/Bangui,1978-09-13T13:59:16
1973-01-12 22:49:35,CH,Czech,85:72:bd:fd:e8:da,1988-01-19,sq,Togo,Gossau,-177.735630,84.167256,8411,"Meier, Näf and Ackermann",Pacific/Truk,1977-12-17T07:02:35
1999-10-27 06:32:30,CH,Esperanto,b7:75:b5:5b:eb:9d,1997-08-30,apn,Slovakia,Maur,-166.855235,-71.7516915,9149,Kohler Inc,Asia/Baghdad,1976-04-21T04:45:19
2004-07-27 16:28:53,CH,Ewe,10:7b:14:41:9f:f3,1985-07-27,ta,France,Herisau,-33.527345,78.879354,9,"Schumacher, Bianchi and Stauffer",Europe/Vilnius,1981-03-11T07:28:45
2022-04-27 17:24:46,CH,Norwegian,3e:a1:92:93:2b:fb,2003-08-19,sw,Benin,Ecublens,99.518318,-48.4532285,67628797,Bader-Leunberger,Africa/Bangui,2009-11-09T19:32:15
1995-01-29 20:29:46,CH,Icelandic,fc:4a:d2:45:ee:7b,2006-08-02,ms,United Kingdom,Steinhausen,90.658512,-42.4392465,864,"Jäggi, Studer and Aebi",Pacific/Kwajalein,1997-06-15T17:54:55
1973-01-24 21:06:39,CH,Somali,4b:db:6e:6e:0c:f0,1975-02-13,ve,Antigua and Barbuda,Crans-Montana,112.192255,-74.2364195,419584,Stucki and Sons,Europe/Lisbon,2014-09-30T14:18:04
1997-10-15 19:28:36,CH,Bihari languages,8a:68:19:b4:80:94,1999-11-08,the,Tonga,Solothurn,166.422019,16.0589545,13,Berger-Hermann,Africa/Tripoli,1984-03-11T04:48:05
2009-10-04 02:34:58,CH,Panjabi,2f:5b:53:d7:da:63,1995-04-22,crh,Iran,Richterswil,46.073832,18.3476325,5780394,"Egli, Leunberger and Frei",Asia/Kabul,1988-12-19T06:53:59
1973-12-12 15:23:51,CH,Navajo,bd:e7:8a:9a:a0:50,1985-02-08,hak,Latvia,Burgdorf,176.673760,36.1343675,6,Scheidegger-Sigrist,Europe/Luxembourg,1983-07-06T06:33:30
1974-09-27 03:46:43,CH,Kirghiz,42:17:1e:e0:98:2f,2011-09-12,ht,Republic of Ireland,Aarau,114.379355,-83.785209,75235193,Peter Ltd,America/Guatemala,1970-03-18T00:38:19
2005-12-09 03:56:51,CH,Faroese,62:01:04:b6:89:78,1972-10-25,fur,Angola,Neuhausen,40.229630,-81.2448535,46708,"Hauser, Meili and Pfister",Asia/Katmandu,2022-05-24T09:22:09
2014-08-31 22:46:45,CH,Tibetan,56:d8:1d:1a:b0:5c,1981-02-24,or,Lesotho,Meyrin,3.481771,-41.217252,403770618,Giger-Imhof,America/Grenada,1992-06-04T07:11:54
2020-01-16 14:23:45,CH,Tsonga,8d:5a:b8:7b:4a:29,2020-06-04,mni,Solomon Islands,Sitten,2.597014,27.933885,550,Lustenberger PLC,America/Tegucigalpa,1991-08-11T06:40:26
1984-11-25 08:18:24,CH,Slovenian,4f:65:5d:74:19:64,2006-11-13,xh,Mexico,Naters,56.208369,-52.546263,118587344,Erni-Stutz,Pacific/Fiji,1978-06-30T18:02:34
2013-04-28 19:39:54,CH,Chinese,c6:45:c8:73:d2:18,1998-06-27,fr,Monaco,Amriswil,135.780358,82.0229815,68,"Imhof, Hermann and Erni",Europe/Monaco,1989-11-18T00:49:24
1974-05-15 17:33:49,CH,Russian,3d:2b:c8:03:d8:b9,1996-09-26,nn,Vanuatu,Val-de-Travers,45.145898,29.4202905,247396,Hofstetter-Blaser,Africa/Nouakchott,2014-08-03T17:57:12
2015-07-02 09:19:54,CH,Assamese,09:04:4c:d8:4e:b3,1970-10-29,ru,Guinea,Solothurn,-89.973301,62.245557,9,"Weber, Eichenberger and Gerber",America/Managua,1996-10-09T03:48:36
2010-11-04 16:11:08,CH,Bengali,35:aa:90:61:41:49,2002-01-14,uk,Solomon Islands,Bern,-64.486220,47.372167,970880025,"Leu, Winkler and Bühlmann",America/Barbados,2003-08-30T03:54:07
1991-03-30 22:17:52,CH,Pali,8b:ad:eb:7b:6e:ac,1993-05-15,shs,Pakistan,Affoltern,58.966340,26.146560,4700813,Hunziker-Stadelmann,Africa/Lubumbashi,1985-08-04T17:08:27
2015-12-04 10:42:48,CH,Japanese,03:4e:1e:30:c7:ee,2012-05-28,ce,Uganda,Meyrin,83.413929,42.433089,6649224,Martin LLC,Asia/Kuwait,1983-06-26T08:21:52
2013-09-21 03:21:09,CH,Avestan,af:2a:41:b4:12:cc,1989-06-18,nds,Kyrgyzstan,Männedorf,150.908376,-69.9413315,167481638,Steiner-Häfliger,Pacific/Fiji,1973-04-08T01:07:56
2006-09-27 15:12:14,CH,Telugu,9a:4d:ec:f6:6a:45,1989-08-07,pt,Haiti,Arbon,168.276705,35.205122,6343259,Bühlmann Group,Africa/Cairo,2009-07-20T14:08:22
1996-01-24 00:29:50,CH,Wolof,fa:51:2e:3c:15:1f,1971-11-20,crh,Morocco,Val-de-Ruz,-27.336467,-88.8856075,159,Grob-Schnyder,America/Guatemala,2007-09-15T01:36:25
2004-07-04 14:15:10,CH,Latin,cc:e8:82:6b:77:1e,1981-10-29,bho,Andorra,Brugg,18.468694,-20.763058,27,Hofmann Inc,Europe/Luxembourg,1999-03-24T07:05:14
1986-01-28 12:31:50,CH,German,ef:ac:aa:eb:d9:fd,1981-11-29,gd,France,Dübendorf,154.460524,7.377156,6535038,"Furrer, Steiger and Thommen",America/Bogota,1973-10-25T13:28:24
2007-11-23 19:17:20,CH,Bashkir,2c:df:6d:c3:25:4f,2018-08-04,nan,France,Richterswil,108.493761,57.635819,5609,Burri-Bader,Asia/Dubai,2010-08-02T08:21:39
1990-08-19 19:53:57,CH,Kurdish,6f:07:10:74:e1:9b,2023-01-06,ckb,Trinidad and Tobago,Lancy,-78.922429,49.5077655,2379814,Wyss LLC,Asia/Kuwait,1971-07-15T07:33:20
1993-05-27 20:10:37,CH,Tamil,14:26:e8:8d:f6:67,2018-10-02,mag,Spain,Illnau-Effretikon,98.993710,-56.3845605,57,"Wirz, Schenk and Schwab",Pacific/Tarawa,1978-05-23T03:32:35
1980-12-13 18:36:33,CH,"Sotho, Southern",b9:00:7e:63:ec:bd,1998-07-17,be,Liechtenstein,Wettingen,19.299046,-40.7754085,968,"Hess, Lutz and Weibel",America/Havana,2004-07-07T03:48:17
1992-03-01 11:49:47,CH,Portuguese,8a:b6:c8:f1:ee:10,1975-08-12,raj,France,Arbon,-12.533426,-78.9895265,9,Arnold-Gasser,America/Jamaica,1976-12-05T13:50:06
2011-08-04 02:00:11,CH,Afrikaans,16:78:4e:be:48:24,1976-01-09,fo,CÃ´te d'Ivoire,Winterthur,-75.213879,-1.630754,628562600,"Stucki, Herzog and Mettler",Africa/Luanda,2020-10-21T06:59:17
2018-11-01 21:47:26,CH,Telugu,f4:8f:b6:53:77:b7,1992-12-14,wo,Turkey,Zollikon,50.807274,12.238785,81874961,Graf Ltd,Asia/Tbilisi,1985-12-27T05:07:46
1999-11-23 13:27:56,CH,Romansh,ce:17:a1:b1:ba:bf,2008-07-27,fur,Uzbekistan,Langenthal,-71.868356,-28.169001,4549675,"Ritter, Favre and Probst",Asia/Dushanbe,1972-02-08T20:18:23
2016-07-31 20:41:42,CH,Sango,51:76:eb:b4:22:af,1997-01-05,gd,Monaco,Ebikon,48.463945,-43.4582845,681,Käser-Gasser,Pacific/Kwajalein,2022-02-24T21:00:50
1994-05-25 16:08:51,CH,Nepali,0f:01:03:b4:16:3d,1972-01-27,ks,Turkey,Oftringen,146.048807,9.754062,588562,Bader PLC,Africa/Addis_Ababa,2005-06-14T23:17:33
1974-08-28 05:03:59,CH,Chamorro,f8:c6:5f:36:92:76,1996-10-11,or,Kiribati,Oberwil,-52.846013,33.854770,50059,Rey-Lüthi,Europe/Vienna,1978-07-16T11:50:35
1993-12-19 01:40:59,CH,Czech,c4:cb:da:69:3e:b2,2014-08-21,bo,Maldives,Pratteln,-174.467702,-69.041988,2366,Stucki PLC,Asia/Singapore,1976-02-07T05:40:37
2007-08-01 17:39:24,CH,Corsican,d7:b1:56:3a:fa:99,1982-04-10,sl,Botswana,Frauenfeld,69.419842,35.2302125,290165,Lang-Schärer,Europe/Belgrade,1978-04-25T12:30:36
2019-01-06 12:35:49,CH,Albanian,f6:ee:bc:06:33:70,1999-02-22,lt,Eritrea,Reinach,-29.070128,64.372690,1,Bauer LLC,Europe/Istanbul,1993-08-03T02:24:42
1973-07-07 00:58:21,CH,Vietnamese,a3:55:79:72:b8:bd,2013-09-13,bg,Japan,Gossau,-178.380318,-79.7654805,6,Gloor-Spörri,Asia/Baku,2002-11-08T21:41:38
1988-10-24 23:19:56,CH,Malay,a8:6d:80:b7:69:11,2001-05-01,tcy,Belgium,Ittigen,-20.759404,50.8899575,34,Fischer LLC,America/Tegucigalpa,2015-08-07T14:19:06
2016-06-26 21:06:58,CH,Akan,15:16:ce:74:a5:a3,1997-07-10,ur,Iraq,Rüti,-103.791354,-64.7786765,306,Iten and Sons,Asia/Gaza,2000-03-21T06:24:31
2007-04-20 20:01:50,CH,Marathi,97:29:e0:f5:38:40,2004-07-06,ne,Indonesia,Versoix,-107.754052,1.5221495,9461,Spörri-Wüthrich,Europe/Monaco,2004-10-31T21:32:25
1988-02-02 03:05:47,CH,Slovenian,ac:ca:99:d5:21:d2,1988-09-24,ik,Angola,Grenchen,-30.819700,23.3885005,344872543,"Gasser, Zehnder and Schweizer",Europe/Vatican,1977-01-12T15:47:18
2006-12-26 17:02:24,CH,Bosnian,50:39:c4:72:13:76,2018-01-08,csb,Colombia,Uster,53.540189,39.868805,4,"Hartmann, Roos and Weber",Pacific/Guadalcanal,1991-10-29T13:29:39
1994-05-12 11:54:37,CH,Oriya,97:2a:1a:c8:75:31,2023-01-19,mi,Lebanon,Yverdon-les-Bains,158.830489,48.5813005,66876,Zimmermann Group,Africa/Dar_es_Salaam,2023-06-21T20:53:35
2022-01-15 17:56:03,CH,Slovenian,c8:d1:98:8d:55:18,1970-04-29,he,Samoa,Illnau-Effretikon,20.996452,80.2895435,25210532,Bühler-Meili,Africa/Ouagadougou,1994-12-27T05:41:54
1984-03-12 04:36:02,CH,Luxembourgish,9c:0c:ba:66:d6:0c,1998-07-08,en,Gabon,Lutry,-1.322938,87.003655,53366,Grob-Zollinger,America/Lima,2008-03-16T17:18:55
2014-10-09 02:39:23,CH,Maltese,77:97:84:a0:7b:b8,2006-09-15,ts,Guyana,Steinhausen,-179.770141,-8.1911055,970,Staub and Sons,Africa/Douala,1972-11-09T08:02:17
1998-11-04 21:33:55,CH,Kanuri,f2:f2:f2:c7:f0:c9,1991-01-05,hsb,Cameroon,Bülach,-43.517151,8.856894,6401,"Wettstein, Roth and Vogt",Europe/Ljubljana,1998-12-14T11:06:02
1981-05-18 01:03:24,CH,Cree,50:1a:82:fc:36:76,2013-03-13,os,Lithuania,Zug,-92.686879,-67.762395,80,Schwab PLC,Pacific/Palau,1983-10-12T13:38:06
2000-08-03 13:30:59,CH,North Ndebele,9e:09:bd:16:7a:43,2011-01-27,bhb,Myanmar,Ebikon,15.917075,55.617440,35,Hofstetter LLC,Asia/Calcutta,1988-10-20T16:46:34
1992-07-29 20:33:04,CH,Panjabi,9f:55:76:60:b5:9d,2015-01-07,fr,Switzerland,Riehen,25.629889,36.1331835,5143,Huber Ltd,Asia/Pyongyang,2005-05-19T02:00:55
1972-07-31 07:57:30,CH,English,fc:72:63:d5:59:33,2017-11-28,eo,Republic of the Congo,Zug,-115.898349,61.5491205,4732,"Baur, Marti and Isler",Africa/Sao_Tome,2014-12-14T06:33:04
1990-11-01 21:07:34,CH,Tahitian,f4:ab:6a:a3:74:fb,1985-04-25,ti,Trinidad and Tobago,Küssnacht,19.765170,-53.4846305,178650,Hunziker PLC,Pacific/Guadalcanal,1996-05-16T13:34:43
1996-05-29 18:22:04,CH,Bihari languages,ab:ba:d8:bd:00:80,1998-04-30,ug,Cameroon,Richterswil,173.724104,78.599137,23306,Schenk and Sons,Europe/Podgorica,1996-07-13T04:45:02
1976-10-17 19:11:30,CH,Luba-Katanga,b1:37:0c:9d:c3:70,2023-08-13,brx,Vanuatu,Wohlen,-65.662457,-19.981531,692311,Imhof-Peter,Africa/Dar_es_Salaam,1972-04-07T12:47:39
1974-06-22 19:29:23,CH,Hindi,e2:50:71:41:9c:69,2008-11-06,ayc,Burundi,Stäfa,-34.611683,19.066906,510,Steffen-Hotz,Pacific/Efate,1983-06-11T16:07:17
2017-04-04 20:33:48,CH,Tonga,9f:e4:5d:0a:c7:c1,2013-03-29,sid,Taiwan,Oftringen,-89.465448,23.295307,0,Zollinger LLC,America/Guatemala,1977-11-28T07:49:49
1975-06-18 09:15:10,CH,Abkhazian,ef:07:dc:c7:3e:80,2000-05-30,ja,Portugal,Zollikon,-115.356399,74.525985,121586,"Bieri, Kaufmann and Sidler",Africa/Addis_Ababa,1988-12-25T21:13:38
2001-06-07 12:09:52,CH,Lingala,cd:f6:57:8b:57:ed,1989-06-29,wo,Guyana,Nyon,153.138923,58.743123,2051073,Graf Inc,America/Guyana,2021-04-28T03:11:06
1985-06-27 18:43:09,CH,Nauru,b9:cd:1e:e0:ab:d5,2022-07-11,ka,Palau,Lyss,154.704603,40.066264,73,"Winkler, Baumann and Baur",Asia/Katmandu,1980-07-21T02:57:42
2018-02-10 22:42:26,CH,Avaric,ae:f8:56:e0:02:64,2013-11-14,rw,Cambodia,Baden,134.148712,47.2572745,527,"Hoffmann, Kägi and Hafner",Pacific/Guadalcanal,2014-11-27T12:29:55
2001-12-22 20:32:38,CH,Welsh,ee:ba:31:27:9b:f5,1997-04-06,unm,Malaysia,Regensdorf,-98.236167,52.975630,2,Felder PLC,Africa/Nairobi,2002-05-03T23:09:36
1978-01-31 19:25:01,CH,Navajo,69:42:a7:c7:ad:ca,2019-10-04,bho,Armenia,Sarnen,90.140417,68.5586035,5,Schnyder-Ziegler,Africa/Kigali,1970-11-23T13:03:59
1970-02-02 22:08:32,CH,Turkmen,b5:59:c9:71:c2:57,2005-06-15,is,Pakistan,Romanshorn,92.424232,22.912302,89,"Schaller, Wagner and Imhof",Africa/Nouakchott,1985-01-13T05:31:58
2015-09-03 03:44:23,CH,Pushto,92:d6:4e:c1:27:3e,2012-12-29,sa,Thailand,Carouge,-42.746404,28.908567,35,Gfeller and Sons,America/St_Lucia,2021-12-25T17:17:03
1981-06-03 10:26:11,CH,German,73:cb:4d:6f:50:6d,2017-01-08,mhr,Sweden,Oftringen,-48.877163,30.804047,3148091,Eugster-Lang,Asia/Kabul,1975-02-11T02:58:13
2018-10-16 15:14:20,CH,Kalaallisut,b9:7b:39:d6:76:5e,1983-03-18,es,The Gambia,Küsnacht,-83.136163,-81.080841,64705631,Meister Inc,Europe/Ljubljana,1985-03-16T06:10:43
2018-11-10 04:31:05,CH,Swahili,90:c7:de:73:4d:bf,1979-12-19,si,Yemen,Bulle,-85.347586,79.4636305,4644658,Weber Inc,Pacific/Nauru,1997-05-13T07:50:57
1980-03-28 20:19:59,CH,English,18:3b:d0:b9:1c:8e,1992-04-29,gv,Palau,Solothurn,-63.130285,-69.7584095,946,Mayer Ltd,Asia/Aqtau,2020-03-27T12:50:43
1980-08-12 07:21:20,CH,Basque,41:14:28:f0:42:57,2012-11-30,nhn,France,Val-de-Ruz,19.125766,31.750037,8394572,Bühlmann-Meier,Europe/Kiev,2005-04-13T09:37:02
1995-09-24 12:47:13,CH,Limburgan,cc:da:4b:79:2b:95,1996-06-20,bs,Marshall Islands,Urdorf,140.092151,30.724763,57,Scheidegger-Marti,America/Guatemala,1984-09-29T17:10:58
1993-06-23 01:51:21,CH,Sinhala,67:d4:64:ce:5f:4e,2007-06-10,hy,Chile,Lausanne,-145.948550,-31.6710235,896325,"Martin, Braun and Schenk",Africa/Tunis,1977-08-15T11:33:13
2001-03-16 03:51:48,CH,Swati,69:0f:17:4d:33:d4,1970-08-13,eo,Mexico,Kreuzlingen,-83.608308,-53.776715,39489873,Stadelmann-Meister,Africa/Freetown,1984-03-09T03:18:08
2003-07-28 03:29:24,CH,Greek,85:5c:39:1f:e3:ee,2000-07-14,id,Swaziland,Thun,177.966987,64.377507,86042,Vogt Inc,Asia/Brunei,1993-01-21T06:14:22
1984-12-24 03:44:15,CH,Tajik,a9:8c:42:f6:22:94,1995-02-12,so,Vanuatu,Vernier,-145.098908,-33.6140485,9471606,"Brunner, Schwarz and Fischer",Africa/Lusaka,1976-11-29T19:12:55
1972-09-03 00:38:14,CH,Luba-Katanga,8a:b6:17:34:b7:c5,2013-06-07,ht,Malta,Chur,142.431511,-15.5968635,38336950,Hasler PLC,Asia/Damascus,2021-08-25T15:11:39
2011-05-08 07:36:31,CH,Dzongkha,e2:01:36:7a:eb:81,1998-01-01,mhr,North Korea,Richterswil,-25.502742,22.4850455,6521,Stutz Inc,Africa/Libreville,1976-12-27T00:39:18
2007-12-21 22:43:49,CH,Abkhazian,77:0c:ff:07:8f:3c,1996-01-07,es,Cameroon,Reinach,-72.439260,52.000510,3,Wolf-Kern,Africa/Addis_Ababa,2023-03-19T05:06:27
1989-01-13 23:44:09,CH,Kashmiri,b7:53:b5:61:c2:6b,1973-10-05,dv,Palau,Crans-Montana,-38.061156,-89.811111,19,Siegrist-Staub,Europe/Zagreb,1991-12-27T06:40:53
2008-04-28 14:23:36,CH,Divehi,e7:ef:d6:94:8f:52,1976-03-09,sat,Senegal,Hinwil,19.330365,4.516820,467,Stadelmann-Frey,Africa/Niamey,2001-07-03T16:04:38
2003-04-15 16:32:51,CH,Komi,77:7f:99:fc:2b:ed,2001-03-22,tt,Switzerland,Romanshorn,-148.087310,-30.3903085,9,Bättig LLC,Africa/Monrovia,1993-03-17T22:52:03
2014-07-05 03:42:44,CH,Romanian,83:5b:73:07:76:ca,2019-07-15,cv,Seychelles,Prilly,3.224060,54.760272,25754832,Mettler-Ferrari,Africa/Monrovia,2021-10-04T14:50:30
1997-03-03 12:03:39,CH,Bashkir,d8:78:1a:61:40:09,2023-03-13,de,Republic of the Congo,Chur,164.309735,89.473924,1,Baumgartner LLC,Asia/Riyadh,1996-08-13T01:07:06
2013-07-21 12:51:04,CH,Indonesian,9b:a3:3f:5c:c4:e0,2001-07-12,mt,Papua New Guinea,Schwyz,18.065889,69.454786,2,Küng-Hodel,America/Grenada,1988-11-07T18:28:58
1999-08-19 19:38:22,CH,Hausa,da:1d:be:11:7f:94,1978-08-11,gd,Antigua and Barbuda,Schaffhausen,9.041181,-52.420045,548,Fischer PLC,Africa/Accra,1993-11-01T08:33:28
1991-10-03 04:58:11,CH,Lithuanian,49:09:6e:55:9e:38,1992-04-11,xh,Cyprus,Hinwil,34.793061,35.8469925,59,"Stettler, Kessler and Stöckli",America/Rankin_Inlet,2001-06-10T14:42:28
1981-11-06 11:51:10,CH,Korean,df:a1:4f:b2:04:24,2002-09-02,mg,Bahamas,Siders,-101.855203,-51.6904685,30,Scherrer-Beck,Europe/Zagreb,2020-05-21T22:50:08
1991-03-19 10:30:00,CH,Divehi,37:06:86:b9:54:69,1982-05-06,crh,Guatemala,Vevey,-127.716496,-66.0734645,706671082,Bucher PLC,Asia/Baghdad,1975-06-27T23:54:59
2020-09-10 05:23:58,CH,Swedish,b8:20:79:42:c0:03,1998-04-29,tig,United Kingdom,Schlieren,138.340027,-69.432580,957511521,Gfeller-Wenger,Atlantic/Canary,2010-06-09T21:47:52
1971-07-29 08:06:48,CH,Croatian,d5:a9:56:0a:ee:32,1972-01-31,ig,Malaysia,Uster,-68.879378,39.7623285,1,Lutz Inc,America/Asuncion,2001-11-01T08:41:59
2004-05-09 11:26:17,CH,Komi,ac:4e:8e:62:82:50,1994-04-16,cs,Honduras,Thalwil,-91.601620,-43.105913,28555394,"Schumacher, Huber and Bucher",Africa/Maputo,1979-08-08T14:53:53
2007-11-05 12:03:56,CH,English,60:d8:21:ff:83:25,1996-10-04,oc,Fiji,Grenchen,65.415906,56.8434005,435,Wegmann-Stalder,Africa/Libreville,1998-08-23T11:35:03
2019-03-30 19:03:42,CH,Pali,43:cd:5f:d5:c2:ee,2004-09-02,mr,Nigeria,Rheinfelden,-147.243387,-36.3931005,4451234,Iten LLC,Asia/Tokyo,2019-06-18T14:40:11
2014-07-08 16:58:09,CH,Finnish,66:aa:ba:44:b1:fa,2018-08-14,th,Ethiopia,Glarus,-172.026035,79.280911,20370,Sutter-Meyer,Europe/Oslo,1992-01-30T16:31:39
2005-10-20 20:00:13,CH,Tahitian,5c:81:98:6c:d1:14,2003-02-13,ss,Brazil,Männedorf,-121.837671,8.0337095,385929,Bosshard and Sons,Asia/Tehran,2003-09-07T15:19:38
2003-01-01 17:49:16,CH,Luxembourgish,35:a0:8e:c2:2b:de,2009-11-04,hi,Romania,Oberwil,-102.063886,59.795276,873820161,Wirth Ltd,Europe/Ljubljana,2007-02-23T00:43:25
2014-04-16 17:31:34,CH,Cornish,2e:69:0c:bd:1a:84,1982-05-22,xh,Nicaragua,Wil,-32.521814,-11.2462895,8046,Giger LLC,Pacific/Palau,2008-01-04T04:18:51
1970-02-09 17:18:30,CH,Irish,4f:7b:2e:b9:b4:d1,1971-05-22,sa,Cape Verde,Lancy,91.927123,-68.852022,288621269,Wüthrich-Studer,America/Asuncion,1972-04-06T16:49:01
1976-08-03 04:31:33,CH,South Ndebele,46:c3:e7:26:31:dd,2012-03-18,ayc,New Zealand,Lausanne,157.003819,-24.638549,968,Wirz Inc,America/Belem,1981-08-30T02:48:07
1975-05-15 03:09:16,CH,Ido,8d:00:73:58:31:b5,2001-11-04,se,Togo,Pfäffikon,81.150322,77.519104,29,Schnyder-Vogel,America/St_Vincent,2014-06-21T18:37:23
2019-06-24 18:07:13,CH,Ganda,4f:98:1d:a5:ed:d1,1987-10-05,ve,Azerbaijan,Worb,-40.159970,4.6221125,1,Lehmann Ltd,America/Costa_Rica,1973-11-11T12:27:17
1973-07-08 06:09:52,CH,Tagalog,db:2e:2f:d9:e5:8f,2000-10-03,te,Nauru,Dietikon,-116.208905,5.5353065,19557,Mayer-Müller,Africa/Asmera,1978-05-08T04:46:58
1980-08-08 00:09:49,CH,"Sotho, Southern",91:0a:2b:ca:c3:96,2023-06-26,doi,Austria,Schwyz,-112.454108,57.305129,7500972,Bader LLC,Africa/Banjul,1986-10-10T13:05:20
1994-10-28 09:25:53,CH,Urdu,bb:18:fa:02:aa:82,2000-01-13,sr,Tonga,Baar,113.884545,-53.2872075,9,Näf and Sons,Africa/Khartoum,1979-12-15T06:23:01
2002-03-03 18:29:43,CH,Chichewa,c4:42:56:54:19:f4,1978-11-13,sd,Uganda,Risch,-21.423173,1.193855,1444323,Stucki-Wirz,Africa/Bujumbura,2019-08-20T03:32:50
1971-10-22 00:26:08,CH,Lithuanian,f9:05:33:7b:d5:17,2019-06-23,gez,Philippines,Küssnacht,-139.028692,-11.3027875,734,Zehnder Ltd,America/Tegucigalpa,1997-07-01T08:36:40
1998-10-27 18:42:58,CH,Wolof,b4:42:d0:ae:75:bd,1983-06-14,fil,North Korea,Lausanne,-11.074711,69.5595035,4675196,Stocker-Beck,Asia/Pontianak,2001-01-04T08:59:03
1976-11-04 08:28:32,CH,Divehi,fc:e5:fc:b4:51:66,1976-09-27,lzh,Fiji,Zollikon,-110.562750,-7.6778315,66149,Leu-Stalder,America/Caracas,1974-09-08T13:49:44
1984-09-01 19:27:32,CH,Xhosa,dc:05:89:ca:ec:51,1992-06-01,zu,Egypt,Zürich,132.852156,85.957077,1,"Mäder, Fankhauser and Stalder",Europe/Zagreb,2012-09-06T15:27:29
2001-12-12 17:00:16,CH,Chechen,11:fb:a0:4f:6c:55,2002-02-18,hi,Thailand,Sursee,53.890726,14.870290,78639712,Schoch-Wehrli,America/Port_of_Spain,1992-02-11T19:39:41
1970-02-21 19:13:29,CH,Interlingua,03:58:b0:aa:2e:73,1976-12-28,csb,Spain,Mendrisio,-168.150966,-76.2377675,7049,Baumann-Bauer,Europe/Monaco,2022-05-15T20:23:58
1997-04-07 13:55:20,CH,Herero,ca:a7:3b:c5:28:30,1973-06-11,hu,Romania,Mendrisio,40.420969,61.4018155,875732,"Eichenberger, Aebi and Stauffer",Europe/Sarajevo,2020-03-24T17:25:25
1989-08-31 04:48:54,CH,Faroese,40:1f:4e:1d:64:57,2017-05-19,sr,Nepal,Allschwil,75.262346,-23.870431,676,"Mayer, Fischer and Walter",Asia/Omsk,1984-11-04T01:10:51
