latitude,mac_address,company,pricetag,language_name,date,hostname,country,random_number,language_code,longitude,city,iso8601,date_time,timezone,bank_country
-48.033547,ea:70:cb:6c:cf:84,Wood Inc,$7.22,Lithuanian,1984-11-16,email-71.franklin.com,Uruguay,86,hu,-106.827920,Wrightside,1982-05-16T21:06:27,2003-01-14 10:41:05,Africa/Bamako,GB
40.7160465,52:bc:bc:77:bc:29,Bond PLC,$58.08,Kalaallisut,1973-11-22,lt-77.hughes-hughes.com,Ethiopia,8,tk,-69.705220,O'Neillton,1986-04-15T20:20:05,2015-10-27 10:03:29,Europe/Istanbul,GB
27.322277,de:46:02:1f:7b:a4,Green-Smith,"$23,786.44",Indonesian,2005-04-27,db-54.wilson.com,American Samoa,275231,nso,-37.207703,Lake Lisastad,2010-07-21T00:04:55,1987-03-12 20:49:51,America/Guatemala,GB
-89.5944405,4f:05:e0:2d:3f:30,Hamilton Group,$75.05,Chichewa,2023-06-18,desktop-53.ellis.com,Nauru,7,hsb,178.793542,South Cameron,1971-11-23T22:37:49,1994-03-25 19:35:59,Africa/Freetown,GB
4.452771,cf:27:8c:a5:38:56,"Ward, Ward and Archer","$77,273.95",German,1997-05-14,web-71.gardner-daniels.com,Canada,1103536,te,-146.560575,Cliffordport,2020-01-19T07:46:37,2007-04-11 07:26:34,Africa/Banjul,GB
46.6083745,3d:ae:d9:8e:09:99,"Hutchinson, West and Parkinson","$37,107.22",Welsh,1978-03-08,lt-70.thomas-mcdonald.com,Seychelles,4750,bo,-86.274268,Kerrport,1983-05-03T13:21:14,2015-04-05 00:12:51,Asia/Pyongyang,GB
-38.458026,60:15:de:fe:9e:d5,Humphries-Norman,$9.18,Assamese,1999-11-27,db-68.shaw.co.uk,Central African Republic,697185,bg,41.701325,Jonesborough,1983-10-27T00:56:19,1992-06-11 13:01:58,Africa/Nairobi,GB
11.662327,f3:d7:80:63:18:a3,"Elliott, Allen and Smith",$5.34,Turkish,1975-10-20,desktop-29.oneill.co.uk,Seychelles,3054459,cv,-169.719248,Tobymouth,1974-05-06T17:17:32,1998-05-19 22:55:57,Africa/Malabo,GB
60.1239975,f2:4b:2b:36:6f:4a,"Anderson, Craig and Hill","$58,897.08",Albanian,2013-05-04,web-42.taylor.com,Nepal,72734660,lo,28.185282,Ronaldmouth,1971-04-01T18:27:25,1997-03-27 15:52:44,Asia/Riyadh,GB
-84.8977485,b6:b8:ff:b5:99:6e,Sullivan-Stokes,$247.36,Arabic,1985-07-28,laptop-59.hughes.co.uk,Palestinian Territory,1341896,byn,92.399173,Wilsonstad,1970-05-24T04:57:38,1994-08-15 09:05:43,Africa/Kinshasa,GB
-46.4204075,e1:e1:77:a0:d9:94,Robinson Inc,"$82,827.90",Sinhala,2012-03-31,web-15.martin-quinn.com,Anguilla,96224592,ckb,-175.535620,Port Jaketown,2004-06-10T12:27:44,2005-02-06 13:48:13,Europe/Madrid,GB
-25.1985025,e6:6f:a6:d2:52:11,Taylor-Rose,$151.16,Basque,1995-05-05,srv-22.hill.net,Congo,33,fi,53.746327,Denismouth,1982-09-22T22:29:23,2021-12-04 21:54:23,Africa/Ndjamena,GB
40.6646105,b0:f7:4c:b5:74:c8,"Holland, West and Wood","$20,753.48",Chuvash,2002-07-18,email-18.power.com,Poland,665,zu,118.694551,Valeriechester,2023-05-06T19:00:46,2012-02-25 15:33:53,Africa/Gaborone,GB
-67.0911735,43:2e:43:3c:09:36,Lee-Cameron,$24.96,Japanese,1988-01-19,srv-82.hartley-saunders.biz,Mauritius,217,ts,21.091623,New Russellfurt,2012-12-23T08:31:15,1999-12-29 21:32:01,America/Denver,GB
58.2608245,ab:e4:b7:f9:ac:82,Thornton Inc,$3.10,Bengali,1984-04-29,srv-60.williams-robinson.com,Ireland,2,en,33.889357,Lake Carolyn,1980-12-02T14:55:05,1979-09-07 10:20:05,Asia/Gaza,GB
60.9671375,a1:b2:3e:47:24:09,"James, Johnson and Bryant",$750.96,Abkhazian,2003-08-06,web-36.robinson-patel.org,Poland,518262,es,-143.016098,Karenton,1972-04-05T16:44:50,1987-11-26 14:24:32,Asia/Phnom_Penh,GB
30.9666275,b4:23:47:48:e9:32,Davis-Adams,"$35,939.56",Twi,1985-08-28,email-49.pritchard-miller.org,Cyprus,224956110,mi,75.433563,Julieland,1991-11-06T00:11:35,2006-05-16 19:58:37,America/Asuncion,GB
41.342394,40:cd:19:3c:0d:2c,Chapman-Wood,"$35,546.36",Uighur,2012-06-19,laptop-53.robertson.com,Mali,34358581,rw,171.783454,South Beth,2019-02-13T04:46:49,1975-05-08 20:48:11,Europe/Monaco,GB
-12.429454,f4:7f:66:08:e7:b2,"Ahmed, Scott and Davies",$681.01,Sindhi,1998-12-23,laptop-96.butler-evans.info,British Indian Ocean Territory (Chagos Archipelago),2,vi,-21.488844,Port Oliver,1994-10-15T09:36:11,2011-03-28 04:14:44,America/Santo_Domingo,GB
-44.9574375,6f:3d:16:50:79:63,Foster Inc,$958.65,Kannada,2022-11-09,db-90.armstrong-brown.com,Brunei Darussalam,84835,ug,168.166578,North Sally,1976-01-20T10:44:12,1993-11-26 16:41:11,America/Antigua,GB
-7.284193,c4:7b:1c:eb:51:cd,Hyde-Bennett,"$3,825.63",Croatian,1988-09-12,lt-03.parsons.com,Eritrea,105,hu,157.603076,Lake Deborahfort,1988-04-22T19:18:52,2014-10-15 23:21:14,Europe/Copenhagen,GB
13.242527,ae:a9:65:bc:88:54,Hodgson and Sons,$48.91,Tagalog,2008-11-24,db-40.davies-rogers.com,United States Virgin Islands,707198597,lzh,97.278571,Zoefort,2017-01-09T12:31:10,2022-08-06 11:38:44,America/Dominica,GB
56.1043715,24:6e:31:05:33:a2,"Murphy, Williams and Morton",$5.25,Vietnamese,1995-04-22,srv-83.barnes.com,Guadeloupe,11123,dv,27.651819,Sandraport,2020-01-29T20:54:46,2000-04-01 16:24:11,Asia/Bishkek,GB
-63.3309465,02:43:be:3d:f9:e7,Cox-Stewart,$255.95,Maltese,1977-08-29,srv-23.randall.biz,Palestinian Territory,86293897,bem,-173.707550,Wayneshire,2012-05-06T02:02:43,2004-03-01 04:22:36,Europe/Zaporozhye,GB
-60.8516595,f9:3e:36:8c:3f:4c,Davies Group,$646.55,Twi,1983-08-26,db-06.shaw.biz,Belarus,181323363,wa,-179.911041,Robertsfort,2019-05-25T21:41:53,2020-03-22 04:47:36,Atlantic/Cape_Verde,GB
75.4432085,4a:de:a3:e1:0b:fe,Clements and Sons,$21.70,Bislama,2004-02-02,srv-71.gould-jones.com,Bahrain,821278,ml,16.260137,Mitchellfurt,2014-01-01T01:09:08,2006-03-02 20:43:29,Africa/Kigali,GB
-56.0994475,b8:00:68:4e:ef:60,"Arnold, Davies and Pearce",$756.60,Occitan,1983-10-12,desktop-65.stevens.com,Maldives,599862,fil,-116.901113,Hammondport,1972-04-29T20:11:12,1987-05-24 09:41:53,Asia/Vientiane,GB
38.271661,ff:86:c0:40:4f:79,Mason-Pope,$2.02,Manx,1980-09-12,srv-25.allen.biz,Saint Kitts and Nevis,4645,fi,-16.677538,South Suzannehaven,2012-08-11T14:04:20,2011-08-20 02:58:43,Africa/Khartoum,GB
-58.291450,00:2e:c6:f8:2a:76,Price-Vincent,"$29,153.46",Chamorro,2013-07-30,laptop-78.tucker-gallagher.com,Germany,521,am,118.965156,Marsdenport,2006-03-14T15:46:03,1985-08-09 00:13:47,Africa/Mogadishu,GB
-20.710087,5e:f2:ac:1c:6f:6e,Little-Burns,"$47,557.07",Turkmen,1999-09-15,desktop-70.moran.co.uk,Brunei Darussalam,259,am,-162.994930,Port Ashleighchester,1984-11-08T04:03:59,2003-08-06 13:53:11,America/Costa_Rica,GB
-18.448518,74:87:16:9c:27:0d,"Morris, Holmes and Hilton",$88.21,Tatar,1993-03-24,email-45.webb.info,Cuba,22,wo,138.924890,Karenburgh,2011-01-26T22:04:25,1973-03-06 16:32:00,Europe/Belgrade,GB
-29.891781,3a:a3:92:f8:c9:d1,Jones-Bell,$5.56,Tsonga,1991-04-24,email-08.tucker.com,Luxembourg,85,ik,-41.269909,West Lynn,1981-08-04T12:26:12,1970-01-10 21:46:35,America/Guyana,GB
-80.7119415,62:29:f3:f2:69:d1,Ward-Hall,$40.76,Kazakh,1983-04-30,desktop-97.gregory.org,Cook Islands,264488589,fy,-151.366501,Watkinstown,1988-12-18T07:10:35,1993-04-14 11:24:37,Asia/Katmandu,GB
18.392936,1d:9f:a2:1d:39:1e,"Griffin, Kirby and Robertson",$49.52,Romanian,1997-07-26,lt-44.poole.com,Cuba,0,ar,175.556716,West Carolview,1985-05-18T09:12:22,2011-04-05 21:30:54,Africa/Bujumbura,GB
-79.7451865,53:01:42:e7:08:04,"Brown, Begum and Bryan","$3,287.75",Tajik,2008-10-24,lt-03.bull.co.uk,Bermuda,9498,fil,-160.489313,Gillianstad,1994-03-18T17:41:21,2022-05-12 13:10:46,Asia/Katmandu,GB
-55.5721805,eb:df:77:d9:9b:b7,Dobson Ltd,"$1,480.85",Malagasy,2010-07-13,desktop-56.morris.com,Liberia,4780,szl,-124.385569,Lake Katieville,2008-04-24T14:42:03,2023-07-26 21:42:17,Europe/Warsaw,GB
-41.7838045,e8:d1:04:67:88:1d,"Jones, Baker and Hudson",$29.86,Navajo,2009-09-20,laptop-30.jenkins.com,Mexico,367577,bo,-37.147400,Alihaven,2011-09-27T12:39:02,1998-06-19 04:30:46,Pacific/Port_Moresby,GB
-66.6987185,ad:64:7b:97:27:61,Bell-Owen,$568.88,Spanish,2011-11-28,db-36.freeman.com,United States Minor Outlying Islands,452764106,ka,-160.758124,East Bethmouth,1990-01-13T22:47:37,2001-09-01 12:58:49,America/Argentina/San_Juan,GB
-87.1008185,92:d6:ae:ea:2a:6d,Phillips and Sons,$994.58,Inuktitut,1971-05-16,db-51.west-elliott.net,Zimbabwe,804,ti,79.941511,East Glenhaven,1977-03-25T02:50:54,1992-10-11 15:36:00,Asia/Yerevan,GB
60.7283265,db:0e:67:28:c0:5c,"Jarvis, Davies and Burke","$84,758.99",Samoan,2006-12-19,laptop-28.lewis.com,Singapore,5598296,sa,-111.303180,Robertsshire,1982-12-08T09:13:22,1971-10-31 12:05:38,America/Tegucigalpa,GB
7.4567215,aa:93:a5:cd:ae:f1,Perry Ltd,$796.42,Swahili,1982-06-18,srv-05.burns.com,Greenland,176,af,-111.949845,Leslieborough,2022-11-25T09:53:13,2011-10-22 07:21:30,Atlantic/Cape_Verde,GB
-71.1983405,b8:8a:bf:86:a0:69,Barrett and Sons,"$4,730.04",Mongolian,2004-12-21,lt-33.mcdonald-singh.biz,Cape Verde,3,fil,-118.276070,Michelleborough,1972-01-13T10:45:20,1989-02-16 02:17:52,Pacific/Funafuti,GB
61.4046235,91:3f:91:59:b8:be,Bowen-Johnson,$95.18,Ndonga,2002-02-23,lt-51.smith.com,Djibouti,1349341,te,-156.977146,Taylorview,1975-05-19T12:40:12,2021-10-12 05:12:18,Africa/Brazzaville,GB
-30.7429775,42:fb:f0:22:f3:15,Jackson-Warren,"$3,565.72",Panjabi,1980-05-04,laptop-68.hill.org,United States Minor Outlying Islands,8,eu,41.333680,Normanfurt,1988-02-10T23:14:43,2011-10-29 09:16:22,Asia/Damascus,GB
-10.409053,2c:79:d0:07:11:fb,Dean-Page,"$9,180.78",Hiri Motu,1995-07-28,email-18.roberts.net,Martinique,107048818,lij,-157.329283,North Geoffrey,2022-06-26T20:35:07,1984-04-16 18:21:21,Europe/Ljubljana,GB
-64.919402,21:68:3f:b1:ea:81,Davies-Mitchell,"$4,061.31",Sundanese,2016-01-30,db-58.burns.info,Saint Barthelemy,6937501,raj,-87.908690,Taylorbury,1999-02-03T22:31:44,1985-09-01 06:22:18,America/Lima,GB
69.803551,7e:ed:2e:b8:11:08,Taylor-Jones,$8.02,Ewe,1992-05-18,desktop-00.winter.com,Bahamas,173328823,kw,-21.469187,Katherinehaven,1981-12-04T19:51:35,1971-11-24 10:58:50,Africa/Sao_Tome,GB
73.980714,c5:96:d1:32:d2:21,Whitehead Group,"$8,762.78",Yiddish,1990-06-18,db-42.parker-evans.com,Suriname,576119,nn,163.436250,Jacobhaven,2018-10-18T00:33:41,2004-06-17 16:22:16,Europe/Andorra,GB
-82.729412,0f:b5:13:c6:bf:b5,"Harris, Cooper and Barnes",$9.27,Gaelic,2011-05-24,desktop-51.roberts.com,Heard Island and McDonald Islands,299011847,an,20.551663,West Heather,2014-07-06T16:33:05,1985-09-10 03:13:57,Asia/Manila,GB
21.4989025,07:8b:47:9d:ff:53,King and Sons,$648.65,Avaric,1982-07-06,email-67.williams.co.uk,Saint Helena,6,ti,83.508893,Gilbertbury,2018-04-18T13:01:41,1998-05-13 07:58:28,Asia/Ashgabat,GB
-25.998917,6b:e9:3d:a9:54:c2,Jones Inc,$9.79,Pali,1981-12-07,desktop-34.field.com,Tokelau,5933,csb,100.814690,Port Patrick,2021-09-23T18:21:44,1974-01-03 11:04:29,Indian/Antananarivo,GB
22.0991565,2c:bc:49:04:6c:c4,"Gibson, Scott and Williamson",$2.85,Zulu,2002-05-28,lt-47.barnes.org,Niger,383295408,ber,-69.169010,North Gavin,2022-02-13T14:37:41,2014-01-10 04:49:07,Asia/Taipei,GB
-7.894662,89:18:fd:d6:37:27,"Bailey, Henderson and Edwards",$101.89,Sichuan Yi,1990-10-12,lt-36.gordon.com,Lebanon,3,ak,-77.601136,Damienhaven,1980-03-04T19:00:00,1997-04-08 07:06:57,Australia/Adelaide,GB
33.906111,3d:2b:7c:be:1b:04,Jones-Ward,$2.24,Kazakh,1979-12-08,laptop-30.hardy.com,Australia,575557646,nl,-90.123916,Leonardland,2012-04-03T07:02:32,2001-07-13 21:57:43,Europe/Copenhagen,GB
28.0701035,bb:b8:35:de:f4:70,"Wallace, Clarke and Chambers",$17.53,Swati,2002-07-02,desktop-15.powell-metcalfe.net,Korea,599,ht,115.077343,Dominicbury,2005-06-01T03:00:07,2018-06-27 13:00:33,Asia/Amman,GB
-33.394743,7c:05:72:13:a9:f7,Murphy LLC,$69.29,Fulah,1986-10-27,srv-02.cook.net,Greece,23946,lb,-21.545712,Lake Cheryl,2021-06-03T09:28:22,1998-07-08 20:13:44,Africa/Ceuta,GB
-34.7875655,14:6c:2c:0c:e6:85,Norton-Walker,$37.62,Norwegian,1972-08-01,email-85.harris.org,Korea,6322303,ca,-12.664422,Robinborough,1991-05-22T20:02:01,2023-07-19 02:34:21,Pacific/Nauru,GB
-1.8895525,63:be:46:5e:96:e7,"Hall, Davies and Chadwick","$48,844.44",Urdu,2022-07-06,email-30.jones.com,San Marino,50434,ce,41.191282,North Joshbury,1981-06-09T09:43:25,2003-02-01 02:32:54,Asia/Choibalsan,GB
-47.4301285,da:57:91:9c:96:6f,Haynes-Wood,$25.24,Ossetian,1990-06-14,db-34.fletcher.com,Bangladesh,90740,lv,97.847204,Taylorfort,1999-06-04T00:42:16,2010-12-15 04:21:16,Indian/Mahe,GB
-69.860881,23:57:ee:e6:de:a8,Gordon-Hardy,$39.58,Interlingua,1978-03-12,lt-40.harrison-turner.com,Egypt,99893768,sw,-89.146984,Trevorburgh,2002-01-11T02:04:28,1971-07-13 18:48:15,America/Antigua,GB
-65.952110,36:55:3d:b0:18:95,"John, Wilson and Nelson","$22,246.58",Nepali,2012-07-18,srv-17.smith-singh.com,Belize,18211,ln,100.645821,North Katy,2011-03-25T20:59:24,2021-03-12 06:33:51,Africa/Kinshasa,GB
-64.3447035,96:c9:72:fb:71:f3,"Hudson, Smith and Morgan",$929.90,Divehi,1999-02-02,db-33.harding-bray.com,Malaysia,486152742,ps,120.615122,South Karentown,1970-09-15T17:49:25,2011-01-27 06:30:33,Europe/Minsk,GB
62.154785,d5:1c:d0:5d:60:19,Warren-Payne,$627.65,Latin,1973-02-01,laptop-86.knight-smith.com,Zimbabwe,3034962,quz,83.237158,Nolanchester,2012-02-09T09:19:28,1989-06-24 15:24:36,America/Barbados,GB
57.2711205,bd:1b:65:67:02:43,Humphreys Ltd,"$9,034.75",Gaelic,1975-07-04,db-06.edwards.co.uk,Argentina,311,pl,36.809748,Williamsonfort,1981-06-24T06:15:52,2002-07-01 07:55:03,Africa/Niamey,GB
11.8430835,59:44:cc:1b:16:49,"Pickering, Scott and Williams","$22,142.75",Hebrew,2003-06-11,laptop-62.harding.com,Cyprus,6286934,yo,168.243379,North Damianside,2013-04-22T19:12:42,1996-04-16 07:50:33,Europe/Podgorica,GB
-77.021769,31:9d:69:83:21:ef,Bell-Bond,$5.63,Interlingue,2022-03-04,web-32.fuller-richardson.co.uk,Bahamas,956441,ro,-100.621422,Thompsonfort,1973-02-16T11:53:25,2003-12-17 00:22:20,Europe/San_Marino,GB
39.285388,5a:d2:d8:5c:42:11,"Stevens, Hall and Bishop","$56,851.52",Hiri Motu,1992-07-24,desktop-21.walker-clark.com,Afghanistan,3,an,-64.188232,Port Leslie,1987-02-17T07:55:13,1985-05-18 01:05:53,Africa/Johannesburg,GB
9.153442,3b:0c:72:12:00:fb,Skinner and Sons,$42.39,Walloon,1985-01-17,laptop-29.palmer-clayton.com,Mongolia,3414548,tn,87.142171,Lake Simonborough,1978-11-25T19:20:54,1997-07-07 23:17:35,Asia/Karachi,GB
-77.781397,4f:6b:3d:4d:9b:ee,Watkins Ltd,"$6,277.14",Xhosa,2005-10-19,web-06.fletcher-taylor.org,Croatia,95397,mt,80.886377,South Carolyn,2003-05-12T02:50:05,1986-08-15 17:12:06,Africa/Ouagadougou,GB
18.9139455,62:07:1c:48:03:20,Cartwright PLC,$2.43,Fijian,1976-05-04,desktop-68.ahmed-baker.com,Kenya,38,mt,-66.178965,Lake Jamie,1976-05-29T05:47:52,1974-05-30 08:44:02,Africa/Asmera,GB
-77.847852,7c:87:99:d7:8f:82,Griffiths and Sons,"$6,655.90",Church Slavic,2013-05-01,db-57.hicks.org,Heard Island and McDonald Islands,577299708,szl,128.926269,Mitchellmouth,1994-01-22T15:45:43,2019-05-10 16:29:46,Europe/Warsaw,GB
-27.5803035,c3:06:78:ee:41:92,"Price, Bradley and Mason","$39,032.09",Serbian,1982-04-10,laptop-02.davies-hughes.com,Netherlands Antilles,72063607,nb,20.810051,Taylorberg,1992-11-17T17:28:45,1995-08-27 05:50:02,Africa/Lome,GB
-14.533642,41:97:88:35:44:31,"Jones, Fraser and Watson",$279.39,Afar,1973-06-26,desktop-17.simpson.com,Kazakhstan,3,hne,104.925332,Emmafurt,2009-12-20T12:36:58,1983-03-11 22:47:01,Africa/Bamako,GB
1.0517425,1f:9f:e5:4d:a9:d3,Richardson LLC,"$8,091.55",Finnish,2005-08-15,db-02.hawkins.biz,Albania,84445677,sl,-78.085013,Port Annastad,2023-08-10T20:42:48,2005-01-22 00:44:55,America/Guatemala,GB
-24.912745,4e:28:c6:b0:8a:4d,"Nicholson, Wall and Lee","$87,571.77",Kurdish,1984-01-14,desktop-65.chapman.com,Ethiopia,32379905,bg,-17.157093,Osborneport,1978-11-05T13:34:13,2002-03-21 13:25:32,Asia/Taipei,GB
4.749444,f6:52:85:fe:b4:4e,"Williams, Wallace and Ahmed",$13.26,Kazakh,1995-12-05,db-50.williams.com,Kuwait,78,ug,-128.576631,Johnsonland,1997-05-18T10:43:18,2018-12-09 11:36:05,Asia/Bahrain,GB
64.938524,49:05:3e:95:db:98,Evans-Berry,"$17,270.36",Kirghiz,1982-03-21,srv-30.baldwin.co.uk,Saint Vincent and the Grenadines,43912,hak,-16.507239,Samuelmouth,2020-10-05T09:49:35,2015-03-17 03:04:32,America/Belize,GB
-9.0715785,c8:6e:53:da:26:14,Hartley Ltd,$8.38,Uzbek,2012-07-02,laptop-32.cunningham-turnbull.net,Costa Rica,6975,cmn,-53.929116,Jenniferburgh,1989-04-19T09:31:20,1980-07-30 08:36:05,Pacific/Efate,GB
58.826451,86:cb:ae:0e:43:d0,"Thomas, Peacock and Kay","$3,941.17",Basque,2004-04-12,email-00.thomas-anderson.com,British Indian Ocean Territory (Chagos Archipelago),3974088,pa,108.994679,East Nigelfort,2006-03-21T22:21:08,1980-01-28 07:04:06,America/Antigua,GB
-67.973991,52:97:ca:63:08:dd,Morgan LLC,$606.06,Bashkir,2008-11-03,db-37.fleming-martin.org,Finland,587434,nso,-28.921649,Chelseaborough,2003-06-21T16:27:38,1974-06-07 18:40:27,Europe/Luxembourg,GB
-30.4524265,11:b9:7f:98:e1:65,King-Abbott,$624.43,Kinyarwanda,1977-08-17,db-93.gill.com,Niger,9,yo,-77.782535,Patelshire,1984-10-04T14:30:43,2019-01-21 08:24:51,America/Grenada,GB
37.9437235,37:3c:b8:dc:b6:9a,"White, Cooper and Johnston",$651.33,Georgian,1998-12-01,lt-45.arnold-jones.com,Belarus,3061354,nhn,-9.387478,Browneside,1974-01-10T14:08:41,1973-08-18 09:42:59,Europe/Podgorica,GB
68.893824,be:dc:12:a9:28:c2,Robinson-Walker,"$99,451.34",Church Slavic,1979-08-17,lt-46.ali-hill.com,Vanuatu,5,mn,28.489807,Scottbury,1988-01-22T05:36:53,1980-12-01 05:59:24,Africa/Kinshasa,GB
32.4758735,93:e4:3a:a9:ed:e7,Powell and Sons,$488.75,Twi,2011-08-10,desktop-85.rose.com,Paraguay,9,ak,133.156853,Owenland,2014-07-09T15:43:35,1997-09-19 16:17:58,Europe/Andorra,GB
8.6005515,09:48:4a:67:d9:29,Rogers-Barlow,$713.32,Irish,1987-12-30,db-27.murray.net,Belize,67,be,22.832076,East Kevinfort,1991-03-23T10:40:45,1982-08-06 08:50:03,Africa/Brazzaville,GB
69.807640,fa:28:24:61:b5:c5,Perry Ltd,$483.28,Church Slavic,1975-03-05,srv-28.hayward-wood.org,Ethiopia,6,mag,15.101139,Thomasville,1997-06-03T20:30:45,2018-05-24 15:30:24,Asia/Dushanbe,GB
17.476256,d8:d8:a6:a5:d8:1c,Coates-James,$161.56,Tamil,1990-04-01,db-33.baldwin.co.uk,Chad,723155477,iw,105.288523,Karenchester,2014-12-14T00:41:31,1986-12-25 04:09:42,Pacific/Nauru,GB
-41.8723185,31:ec:5a:d3:67:1e,Whitehouse-Harrison,$88.69,Quechua,1979-07-02,email-72.chan-taylor.net,Korea,98677326,ku,128.556853,South Mohamedview,1994-11-22T23:26:29,1991-05-03 07:41:20,Europe/Tallinn,GB
58.972693,15:f9:67:55:4a:f0,Young-Murray,"$40,582.83",Turkish,2004-01-23,srv-22.watkins-price.com,Wallis and Futuna,58,nn,-13.367371,North Melanietown,1978-11-15T08:06:01,1987-07-25 16:40:01,Asia/Nicosia,GB
67.359870,71:f7:25:bf:cd:93,Mills LLC,$88.31,Panjabi,2015-04-23,web-55.baldwin-hayes.net,Lebanon,63,et,-156.184252,Sharonbury,2013-09-28T07:18:16,1993-08-01 06:31:31,Africa/Cairo,GB
-83.075304,0f:d7:b0:ae:bf:04,"Thomas, Miles and Berry",$2.83,Avaric,2015-10-09,web-15.watts-marsh.com,Armenia,3661,tr,137.044745,Port Wendy,2002-02-19T15:47:47,2007-10-14 08:06:51,Asia/Thimphu,GB
63.8518345,53:88:c0:59:68:de,"Price, Hurst and Sheppard",$349.01,Tajik,1996-08-10,lt-25.preston.com,Solomon Islands,91479,lij,48.944041,Nicholasmouth,1975-04-09T10:40:24,1971-07-18 13:54:35,Africa/Cairo,GB
38.476848,88:0e:2d:b7:6d:79,"Stewart, Johnson and Harris",$6.66,Nauru,1999-07-19,laptop-71.smith-charlton.com,Japan,70366003,om,-13.991049,Ronaldburgh,2006-08-26T11:02:08,2013-10-27 12:48:50,Pacific/Majuro,GB
13.736238,e0:15:5d:d5:ac:13,"Taylor, Young and Williamson","$6,323.47",Northern Sami,1981-03-01,web-24.parker.com,Wallis and Futuna,39803175,sk,-34.625790,West Phillip,1982-03-05T21:42:08,1994-10-28 04:40:50,Africa/Ndjamena,GB
-64.1801865,d8:96:08:98:0a:b6,Coleman-Sims,$4.10,French,2006-12-29,desktop-86.brown.info,Argentina,6269546,st,166.252933,West Colinland,2021-10-25T09:30:28,2007-11-16 11:22:33,Asia/Thimphu,GB
-39.6771105,3b:f6:66:95:bf:2d,"Davies, Wilkins and Nixon","$67,456.96",Tatar,2015-01-23,laptop-39.fisher.org,Ethiopia,4,cmn,7.194035,Cooperburgh,1984-10-20T06:00:43,2018-05-30 12:25:14,Africa/Ceuta,GB
18.5106655,dd:06:99:b3:41:7d,Reed-Browne,$330.38,Kurdish,1983-03-31,desktop-07.kelly.biz,Kazakhstan,4,ca,-55.947339,Lake Susan,2011-06-08T03:12:12,1987-07-27 02:44:46,America/Tegucigalpa,GB
-65.3578425,f8:ce:65:74:e8:c0,Cox-Hussain,$8.18,Maori,2009-01-29,laptop-61.johnson.com,Montserrat,7184740,wal,-97.625627,Taylorchester,2003-02-08T22:53:24,1999-06-24 05:23:56,Europe/Oslo,GB
-51.0241225,d1:bd:32:9e:9c:42,"Newton, Robinson and Bird",$449.22,Danish,1993-12-20,db-77.west.com,Belgium,6410,he,-58.521330,Palmerland,2009-11-06T17:04:42,2003-02-26 01:23:27,America/Costa_Rica,GB
29.0091745,73:e6:0b:77:06:10,Fox-Mitchell,$6.55,Finnish,2003-11-01,email-79.shaw.info,Anguilla,89,si,-128.530659,Port Jamiemouth,1973-08-20T07:01:01,1980-03-14 20:05:12,Europe/Luxembourg,GB
-69.1435815,ed:6b:51:82:a2:b2,Murray and Sons,$41.94,Turkmen,2004-07-13,db-80.smith-cox.com,Antigua and Barbuda,8303494,hu,-97.328796,New Chelseabury,1971-08-15T17:54:43,2011-08-13 00:26:33,Asia/Colombo,GB
62.794895,37:c9:69:40:88:9e,"Hughes, Reid and Hunter",$8.90,Basque,2002-08-17,srv-61.mitchell-west.com,India,272302,nso,-20.644021,Dawsonfurt,1984-11-14T22:23:54,1972-02-29 05:42:06,Atlantic/Cape_Verde,GB
-32.3696585,1a:1e:4c:8e:73:a6,"Williams, Patel and Humphreys","$5,322.04",Chamorro,2004-12-22,desktop-41.taylor.com,Turkmenistan,22,ps,-111.862418,North Aaronchester,2002-08-13T18:07:30,2023-04-03 22:47:28,Asia/Makassar,GB
45.220011,80:c2:72:1a:0e:5f,Wood Group,$54.04,Somali,1979-10-24,laptop-57.king.biz,Poland,71,sid,123.134088,Port Craig,1990-09-07T04:36:26,2013-05-15 19:47:36,Africa/Freetown,GB
-64.303780,7a:fb:cf:54:58:92,"Williams, Metcalfe and Townsend",$65.10,Sundanese,1980-08-13,lt-01.hunt.com,Italy,5,tl,52.460177,East Bethanfurt,1997-10-13T02:36:33,1996-11-11 01:08:52,Europe/Athens,GB
52.146970,3c:b1:80:13:2c:e5,Whittaker-Johnson,"$39,849.59",Javanese,2009-12-09,email-16.hodgson-fox.net,Djibouti,146,lij,55.305706,Port Chloe,1996-10-14T20:02:28,1975-11-23 10:07:02,Asia/Dili,GB
-53.008168,2f:12:d5:10:be:82,Williams-Wilson,"$17,404.78",South Ndebele,2017-09-03,laptop-27.smith.com,Latvia,35932,sd,134.391637,North Jonathan,1999-10-04T20:54:14,2003-11-09 23:09:45,Africa/Algiers,GB
-63.696517,42:3e:a6:08:c2:7a,Rose-Taylor,$280.21,Aragonese,1985-04-30,desktop-80.harris-thompson.com,Kyrgyz Republic,59450,hak,-80.569161,Smithstad,1996-05-20T22:10:13,1995-02-09 23:27:29,Asia/Dubai,GB
63.8686425,80:04:9e:cd:79:46,Watson-Woods,"$9,180.43",Church Slavic,2011-11-24,lt-52.hill.net,New Caledonia,794340,yi,22.937780,Port Sharon,1988-02-13T05:50:21,1984-11-18 22:47:58,America/Antigua,GB
