file_name,latitude,language_code,company,language_name,city,longitude,hostname,country,bank_country,pricetag,mac_address,random_number,date
provident.mp4,-66.1236195,sl,Lanz-Christen,Finnish,Renens,131.150394,db-86.zurcher-kagi.biz,Kyrgyzstan,CH,"$3,749.04",4f:d9:dd:52:32:ad,57,2020-10-27
rem.jpeg,17.0413835,es,Bosshard-Meili,Abkhazian,Dübendorf,2.365384,web-01.zbinden.com,Morocco,CH,$460.00,73:20:2a:fb:41:17,68613004,2019-04-20
minus.png,43.1647765,ts,"Tobler, Schürch and Sutter",Tibetan,Binningen,161.326384,srv-91.kalin.org,Sudan,CH,$88.01,ea:1a:8a:1e:8e:95,598,2021-11-19
cupiditate.key,-47.1140505,yo,Tanner and Sons,Tonga,Worb,-11.395200,web-37.leunberger.com,Moldova,CH,"$2,041.09",51:b9:0a:20:4f:63,75511,1984-06-12
odit.js,69.111364,as,"Isler, Kohler and Erni",Sinhala,Muttenz,25.047792,desktop-56.iten.com,Burkina Faso,CH,$9.11,f2:0c:01:2d:96:e7,6,1970-06-01
recusandae.tiff,16.5130725,yi,Vogel-Hürlimann,Italian,Ostermundigen,33.861790,web-65.frei.info,Lithuania,CH,"$8,132.67",69:e5:d2:3e:9a:b7,1757,1973-09-26
esse.mp3,19.9930055,el,"Merz, Seiler and Bianchi",Ndonga,Bassersdorf,125.394696,srv-41.wirz.com,Cyprus,CH,"$54,328.98",a0:82:96:cd:11:b0,34152404,1988-01-16
modi.xls,50.617019,sc,"Gfeller, Schwarz and Vogt",Kazakh,Ecublens,-3.020365,lt-05.hauser.org,Indonesia,CH,"$45,225.80",92:42:bb:16:ff:7b,97,1992-02-12
culpa.numbers,-63.042164,cy,Weber-Mayer,English,Stäfa,30.891094,laptop-74.ott-egli.com,Chile,CH,$15.36,e4:c8:f4:42:e8:1b,941,2023-08-12
totam.mov,41.231489,ce,"Forster, Schaller and Albrecht",Chuvash,Glarus,28.232660,lt-36.bar.info,Sierra Leone,CH,"$25,760.32",9f:25:97:e4:61:14,355840728,1987-06-24
nesciunt.avi,69.959212,ne,Senn and Sons,Turkish,Bülach,6.743926,db-95.schurch.net,Argentina,CH,"$90,360.15",40:93:f5:1f:38:f6,4684,2019-01-07
officiis.gif,-45.574338,se,Zbinden Group,Danish,Arth,26.338493,desktop-59.luthi.com,Morocco,CH,$1.94,dd:96:88:e2:56:da,27465946,2013-07-25
at.odp,-64.7494135,hsb,"Knecht, Bauer and Lüscher",Kuanyama,Solothurn,-174.560428,lt-41.leu.biz,Dominican Republic,CH,$902.47,ce:f3:09:fd:55:a4,200113211,1970-01-29
unde.png,-11.712516,uk,Lang Ltd,Vietnamese,Riehen,3.644301,srv-09.kaiser.biz,Grenada,CH,$20.94,bd:a4:6c:ca:7f:7b,63861200,2020-08-23
rem.wav,-25.379298,ia,Meyer Ltd,Burmese,Emmen,-105.513458,db-57.fankhauser-naf.net,Guinea,CH,$880.34,0f:25:1a:71:e9:f9,23,1979-10-21
earum.mp3,-74.397387,wae,Bernasconi-Schäfer,Maltese,Köniz,-102.631827,desktop-98.koch.com,SÃ£o TomÃ© and PrÃ­ncipe,CH,"$7,096.11",2b:7c:83:ba:f2:e7,7,2017-01-19
dolor.pdf,48.7536425,yo,"Brunner, Eichenberger and Brun",North Ndebele,Flawil,54.983394,srv-13.wyss.biz,Yemen,CH,"$87,312.06",2a:79:2e:67:52:52,13167,1975-02-11
corrupti.docx,-52.9726875,raj,Michel-Spörri,Abkhazian,Schlieren,-153.192975,laptop-74.kaser.com,Oman,CH,$974.62,1a:c5:22:0c:12:2b,20551,1984-02-17
mollitia.mp3,-23.6490265,ks,"Frei, Jenni and Bolliger",Javanese,Volketswil,-84.267011,srv-44.leunberger.info,Nigeria,CH,$5.42,34:e3:2b:7a:60:3a,8,2002-03-27
sunt.mp3,63.215910,quz,Suter-Schnyder,Bulgarian,Opfikon,121.864762,lt-37.steinmann-gloor.com,Czech Republic,CH,$900.88,36:f0:1d:bb:63:3e,875993,1988-11-10
rerum.js,54.934780,km,Tanner-Bader,Limburgan,Sitten,9.496433,srv-77.frick.net,Dominica,CH,"$5,956.95",4a:f8:4d:91:7f:c1,35,1979-01-14
eaque.html,-73.7384265,gd,Ott PLC,Quechua,Rheinfelden,52.726046,lt-75.ernst.com,Albania,CH,$80.28,a5:10:29:b9:2b:f2,14632565,2021-10-17
dolorem.jpg,73.465148,et,Lüthi LLC,Hausa,Bern,178.073650,srv-24.wehrli.com,Greece,CH,"$31,288.03",96:e9:28:03:20:05,459214,2019-11-27
occaecati.mp4,-87.713807,ha,Lang PLC,Cornish,Lausanne,17.741677,lt-78.hafner.com,Bahamas,CH,"$74,934.32",ee:ed:cf:14:6b:0d,51,1984-06-19
error.jpg,71.545642,iu,Hirt Inc,Esperanto,Payerne,63.280089,web-38.weber.com,Ecuador,CH,$3.11,39:29:c9:f5:33:0a,3706632,1979-10-02
saepe.avi,-34.669337,te,"Haas, Kaiser and Wenger",Cree,Kloten,-84.291415,laptop-55.hodel.com,Lithuania,CH,"$8,638.81",07:55:2e:78:2d:50,70855783,2016-03-20
in.mp3,-13.240540,ss,Widmer Group,Shona,Delsberg,-88.238896,email-82.walter.com,Uzbekistan,CH,$2.54,7b:fa:a1:7d:a7:c1,72776692,2021-06-08
aperiam.gif,-42.219456,el,Portmann PLC,Church Slavic,Buchs,49.607957,lt-28.christen-leunberger.com,France,CH,"$55,961.43",42:14:47:f9:92:f3,799432076,1981-01-23
magni.json,26.135585,bn,"Tobler, Bühlmann and Schwarz",Turkmen,Locarno,-31.605031,web-57.wyss.org,Vietnam,CH,$499.64,e9:9d:87:10:5a:8c,25429,1976-07-17
odit.txt,18.1987395,am,"Arnold, Mettler and Jäggi",Italian,Nyon,-67.838507,web-80.baumgartner-bar.org,Bangladesh,CH,$9.16,c8:1f:cb:f5:54:10,6318,1991-01-13
aperiam.wav,7.3394795,ro,Leunberger LLC,Lithuanian,Kriens,-0.604080,email-91.merz-schwab.com,Guinea,CH,$89.86,0a:f6:2c:fa:08:56,300,1974-03-15
ad.wav,-83.3141695,fr,Zimmermann-Hafner,Norwegian Nynorsk,Chêne-Bougeries,62.409698,desktop-11.egger-stauffer.com,Uganda,CH,$58.46,17:da:14:d8:51:c1,5567811,1973-07-31
quisquam.gif,-8.235152,cy,"Vogt, Walter and Gasser",Burmese,Vevey,-100.916283,lt-73.eichenberger.biz,Palau,CH,$883.47,ff:12:16:87:c7:63,23234879,1977-02-24
quis.mp3,2.393761,pt,Zollinger-Amrein,Kirghiz,Lenzburg,77.779064,email-24.jenni.com,Algeria,CH,$80.65,23:4c:43:e7:96:0a,954950313,2004-04-13
eius.numbers,49.882909,shs,Graf-Grob,Portuguese,Renens,-120.130865,lt-65.steffen.org,Albania,CH,$6.31,cf:2b:2e:76:20:f7,16342,2017-08-30
nihil.css,-85.350974,or,"Hofstetter, Hofmann and Ziegler",Fulah,Delsberg,160.048078,email-99.zingg.org,Botswana,CH,$81.97,bb:70:ca:15:0a:84,516,2009-11-09
at.mov,55.2929225,eo,"Benz, Kälin and Meister",Tibetan,Dübendorf,-16.242903,laptop-21.kohler-ferrari.com,Japan,CH,"$15,234.13",25:9a:d2:f6:97:37,54236,1972-02-28
quia.png,-21.0264555,sw,Leunberger-Gfeller,Marathi,Payerne,100.516897,desktop-92.kohler.com,Hungary,CH,"$88,425.50",24:a9:35:1d:06:56,80,1973-01-02
nemo.jpg,12.4043285,ta,"Bernasconi, Schoch and Blaser",Latin,Regensdorf,175.440888,desktop-98.ackermann.biz,Ethiopia,CH,$97.11,3f:a2:24:0d:52:0e,74,1993-05-30
reprehenderit.txt,89.9620305,uz,"Näf, Geiger and Schwarz",Nauru,Genf,-11.782900,web-56.hofmann-kessler.biz,Japan,CH,$256.05,61:3c:8c:2e:ab:b2,9088844,2012-05-01
eum.avi,54.697005,bho,Hofstetter Inc,Cree,Wettingen,14.600229,db-63.mayer-schneider.com,Portugal,CH,$15.13,a1:c4:d4:05:59:a5,89436,1976-08-02
tempora.pages,-32.2446365,tk,Bättig-Gerber,Icelandic,Reinach,-55.504108,srv-74.schlatter.com,North Macedonia,CH,"$7,098.75",d2:ee:56:f6:1d:c7,4818,2007-06-02
dignissimos.txt,-24.5025635,nn,"Wirz, Geiger and Portmann",Nauru,Monthey,-84.844808,web-06.berger.com,Angola,CH,"$2,101.32",73:6f:e2:cc:90:4d,97,2013-09-14
ipsa.html,44.8650705,kn,Arnold Inc,Esperanto,Naters,53.551699,srv-78.furrer-steiner.com,Malta,CH,"$37,584.28",28:5b:17:35:fd:2d,92719269,1985-10-08
dicta.wav,-14.8102395,nn,Stettler Ltd,Cree,Gland,29.044011,desktop-12.kern.com,Mexico,CH,$434.05,f4:68:89:31:31:09,84238,2018-05-22
occaecati.wav,-77.1083695,ug,Burri-Vogt,Romanian,Pratteln,-33.242516,web-34.hodel-bader.com,Philippines,CH,"$2,856.36",c5:dc:aa:ac:4f:a0,80163729,1976-08-29
qui.wav,27.6843055,mk,Martin Inc,Vietnamese,Meyrin,174.907348,desktop-08.jaggi.com,Bulgaria,CH,$9.60,d1:d8:a1:7b:ae:52,85,2014-03-17
ipsa.wav,-77.410257,nb,Meister-Lüscher,Swahili,Binningen,-12.860712,web-63.stauffer.biz,United States,CH,$1.70,74:97:2b:f4:eb:7d,92351642,2015-12-25
nihil.gif,6.174260,tt,"Stutz, Schmidt and Senn",Navajo,Freienbach,-1.125557,srv-21.lang.com,Romania,CH,$45.34,15:40:9e:b9:a9:3d,3805,2005-11-15
doloribus.css,-33.6868375,nan,Bianchi-Stucki,Norwegian Nynorsk,Amriswil,-16.042148,srv-89.hasler.biz,Afghanistan,CH,"$41,817.56",13:07:a3:71:59:28,9,2017-05-05
consequuntur.css,82.433395,sat,"Frick, Seiler and Huber",Wolof,Genf,148.588431,laptop-02.zehnder.info,East Timor,CH,$7.79,6b:ee:18:92:7b:ba,905477,2015-02-10
quod.mp3,-24.2567965,the,Wettstein Inc,Inuktitut,Liestal,63.320429,web-80.steinmann.com,Uzbekistan,CH,"$36,241.43",af:47:0e:8f:27:da,9573151,2001-01-13
aliquam.xlsx,16.7010055,aa,Schenk-Braun,Akan,Regensdorf,175.983592,db-66.leunberger-weibel.com,Romania,CH,$63.40,0e:e2:70:32:d6:f5,4496776,1976-06-14
deleniti.css,78.082450,fr,"Arnold, Häfliger and Siegrist",Kannada,Solothurn,-99.062463,desktop-30.zingg.com,Pakistan,CH,"$6,268.18",0e:00:71:fd:87:fb,4,2011-09-14
praesentium.odp,83.231428,yi,Schaub-Forster,Oromo,Glarus,152.999749,db-87.naf-blum.net,Saint Kitts and Nevis,CH,"$94,054.12",4e:ca:d4:7a:e5:d7,252425575,2014-07-24
quam.html,0.8742145,tr,"Giger, Fehr and Wirth",Norwegian,Muri,143.515262,srv-10.benz-baur.info,Somalia,CH,$540.92,a4:fb:40:cb:f0:f8,9658,1979-04-03
officiis.png,87.3763545,fr,Schneider-Stucki,Turkmen,Bellinzona,150.996599,email-96.leu-moser.com,Croatia,CH,$808.21,69:19:af:6b:3b:3c,23506703,2018-07-26
id.css,88.0181885,sr,Hotz-Wüthrich,Sanskrit,Birsfelden,72.618443,db-50.hermann-eichenberger.net,Uruguay,CH,$98.32,ca:f0:19:79:76:71,11933783,1972-10-11
voluptate.webm,-54.340444,ga,Bättig-Bachmann,Chuvash,Thalwil,-65.693469,desktop-91.frey.org,Estonia,CH,$806.48,f1:5b:54:20:d3:73,436738,2021-01-12
voluptatum.mp3,-26.2924105,lg,Leu and Sons,Zulu,Crans-Montana,158.072199,desktop-60.benz-meier.com,Swaziland,CH,$811.93,2e:b0:cf:7f:f3:26,848406,1976-04-12
maiores.pptx,-48.9226895,my,"Gasser, Jost and Lustenberger",Uzbek,Illnau-Effretikon,-133.211326,desktop-75.hurlimann.com,South Africa,CH,$1.25,2d:94:af:42:c2:f2,55,2009-08-06
eos.json,46.648312,os,"Blaser, Winkler and Brun",Vietnamese,Amriswil,-158.164928,email-24.lustenberger.org,Ghana,CH,$636.33,f1:bc:77:b7:6f:23,87776590,2009-01-10
fugit.wav,-22.4924935,mni,Sidler and Sons,Ndonga,Reinach,-107.526244,desktop-66.meili.net,Nicaragua,CH,$48.41,01:ba:4d:70:61:f0,9,2010-09-08
quaerat.ppt,-89.528365,km,Probst-Stettler,Church Slavic,Opfikon,91.251990,web-77.weber-bauer.com,Andorra,CH,"$6,717.58",9d:e8:70:4b:14:b5,92,2020-02-16
fuga.mp3,-83.654146,ml,Bolliger-Baumgartner,Sardinian,Bülach,144.088308,db-10.hafliger-buhlmann.net,Pakistan,CH,$1.99,c1:47:ad:98:d3:6a,3,1988-12-06
sint.odp,-71.6297735,hak,Grob Ltd,Ido,Gossau,139.810574,desktop-57.hafliger.info,Venezuela,CH,$7.92,d5:0d:ae:d9:47:6e,7211,1986-12-10
soluta.pages,-37.725334,bhb,Gross-Zürcher,Mongolian,Neuenburg,109.756011,desktop-19.frey-kaufmann.com,Belarus,CH,$733.85,a0:1e:f4:03:e3:5b,193,2006-11-27
blanditiis.webm,-79.713710,yo,Zbinden Inc,Bengali,Baden,44.799275,srv-55.tanner-brun.org,Poland,CH,$283.45,aa:e4:2f:77:ee:64,9,2013-05-21
repudiandae.wav,82.7548945,fi,"Hauser, Meier and Gloor",Chamorro,Arth,133.226494,lt-90.luthi.info,Jamaica,CH,$85.10,fc:1f:b2:4a:87:6b,2422623,1975-05-20
tempora.webm,87.2120475,nso,Forster Ltd,Hungarian,Arth,-161.367982,web-48.michel-vogel.com,Lithuania,CH,$7.54,c8:4b:c1:45:3d:05,132012789,1977-02-08
rem.wav,-67.6055015,ca,Lüscher-Steiger,Ojibwa,Kreuzlingen,-99.648877,web-82.merz-ammann.com,Malaysia,CH,$612.28,1f:84:0e:e6:9b:84,5099422,2009-06-01
vel.gif,85.410020,zh,Meier Inc,Ganda,Glarus,-85.147115,desktop-00.hodel-meier.com,Ukraine,CH,$694.68,2b:5a:85:06:78:1f,69194,1987-10-16
enim.bmp,-30.668185,ts,"Bernasconi, Marti and Kessler",Oromo,Bülach,20.663335,email-74.bosshard-hirt.com,Cambodia,CH,"$7,098.81",f1:ad:15:52:f2:15,1272856,1975-11-26
eaque.wav,26.0841885,ti,Wehrli-Brun,Kirghiz,Rapperswil-Jona,-106.745735,db-05.schmidt-christen.com,Costa Rica,CH,"$95,082.62",a0:4a:bc:35:c3:6e,57481082,1994-09-06
quasi.webm,16.7478145,ber,"Marti, Rüegg and Scherrer",Ossetian,Richterswil,146.627841,email-91.schlatter.com,Vatican City,CH,"$3,820.31",bd:38:7e:1d:da:ce,70,2007-07-10
voluptatibus.mp4,28.4062085,kl,"Küng, Huber and Meier",Ndonga,Suhr,-107.598891,desktop-95.rey.com,San Marino,CH,$82.55,47:fe:51:23:93:c7,853155,2007-05-02
aliquid.mp3,30.856735,bn,Pfister and Sons,Hebrew,Muttenz,-29.666118,email-76.keller.com,Belarus,CH,"$3,880.87",50:53:23:7a:41:6f,9293824,1980-01-19
inventore.wav,20.5945135,hne,Schaller Ltd,Tamil,La Chaux-de-Fonds,-98.592210,web-21.wirz.com,Kuwait,CH,$0.27,b0:72:e7:7f:e9:c0,8467308,1982-11-15
culpa.odt,-18.225556,ne,"Kern, Kälin and Stalder",Dutch,Winterthur,-87.233903,laptop-25.vogel-wagner.com,Central African Republic,CH,$21.53,5d:96:01:2c:c2:f8,92210582,2016-06-17
officia.odp,-54.8164125,an,Jenni-Frick,Sichuan Yi,Amriswil,23.548382,srv-70.eugster-scheidegger.org,Fiji,CH,$2.90,4a:c0:eb:77:57:bd,796832305,2006-02-19
quam.docx,44.960990,ss,"Stettler, Pfister and Bolliger",Sardinian,Olten,31.559293,laptop-88.gasser.com,Burkina Faso,CH,"$2,096.96",92:25:d9:37:d7:c0,9376067,1974-01-15
cum.mov,31.3053335,quz,"Koch, Friedli and Gasser",Lingala,Herisau,133.347893,email-09.meier.org,Jamaica,CH,$3.26,3f:30:a3:00:5a:5e,904,1989-06-28
minus.jpg,-25.7787995,tg,Stocker LLC,Ido,Gossau,71.627815,desktop-26.sporri.org,Myanmar,CH,"$11,835.20",f5:b1:dd:1f:86:36,5396,2003-09-03
perspiciatis.avi,28.857846,mai,Schneider Ltd,Turkish,Lancy,144.720119,email-62.lustenberger.com,Trinidad and Tobago,CH,$474.18,c6:c7:93:9b:7e:f5,3653267,2012-02-05
explicabo.png,-33.279378,kok,Meister-Bucher,Mongolian,Genf,-156.908006,db-91.schlatter-zimmermann.com,Eritrea,CH,$682.34,6e:74:9c:50:a7:69,50406,2007-04-26
facere.tiff,-86.8397805,byn,"Bachmann, Schenk and Stadelmann",Estonian,Yverdon-les-Bains,-155.768649,email-16.gasser.com,Indonesia,CH,$801.39,42:e9:3a:8d:2e:63,650908352,1981-09-12
neque.mp3,49.911966,hsb,"Wettstein, Steiner and Lüscher",Chinese,Ostermundigen,-45.217752,db-74.wagner.com,Kuwait,CH,$86.37,77:bd:63:4f:c4:57,297590,1980-01-31
ad.webm,-56.3480415,te,"Hofer, Stöckli and Küng",Slovak,Urdorf,31.456919,db-11.leu.com,Lebanon,CH,$44.21,2f:c2:95:2b:8e:02,933375424,2010-09-21
voluptates.flac,8.513405,ti,Friedli Ltd,English,Gossau,92.981350,web-40.hirt.com,Angola,CH,$2.40,0b:a0:53:a1:e9:40,1128,1975-03-25
commodi.js,77.5424785,ks,Lang-Ritter,Zhuang,Ebikon,26.962186,lt-81.peter.info,Tajikistan,CH,$6.63,65:4a:d3:6b:3d:2d,12675,1977-12-17
culpa.txt,-53.052416,bs,"Senn, Furrer and Lang",Norwegian,Amriswil,162.895329,email-81.kung-scherrer.info,Canada,CH,$231.13,f8:a0:3f:3d:98:fd,51,2018-05-11
ea.mp3,32.2468535,gu,Meili-Maurer,Guarani,Le Grand-Saconnex,48.454849,desktop-62.brunner.com,Croatia,CH,$5.65,b4:01:42:01:02:82,352038647,1997-01-08
minus.js,-12.7276865,wae,Gasser-Huber,Somali,Muri,68.875116,laptop-90.wirz.com,Saint Vincent and the Grenadines,CH,$75.15,e9:c8:0a:d7:3c:a4,18888,1987-05-14
dolore.avi,77.934330,ia,Zehnder Group,Thai,Burgdorf,97.659533,lt-05.schaub.com,Russia,CH,$75.38,52:b7:31:5f:10:ac,21,1973-10-21
architecto.webm,-6.292513,doi,"Burri, Baur and Gfeller",Kalaallisut,Zofingen,-115.057793,lt-05.martin.com,Germany,CH,$1.32,1e:f8:63:e8:ed:a6,266507058,1971-03-05
labore.jpeg,-39.4986655,lt,Zingg-Blaser,Inupiaq,Plan-les-Ouates,-69.042486,srv-83.studer-scheidegger.com,Belize,CH,"$68,857.89",7c:3d:9d:d4:1c:84,579848,1978-12-12
assumenda.mp4,74.475837,kn,Stalder and Sons,Quechua,Brugg,135.626342,desktop-44.hoffmann.com,Trinidad and Tobago,CH,$116.54,7d:5d:5c:16:0b:d8,82772671,1995-06-03
sequi.mp3,-19.4179185,rw,Fankhauser Inc,Galician,Meyrin,-45.826930,laptop-88.schaller-meili.info,Argentina,CH,"$6,115.90",89:8b:a0:42:33:28,911398744,1971-05-03
fugit.pdf,-70.8943175,pl,Maurer-Kuhn,Telugu,Gland,82.601059,web-97.roos.com,Equatorial Guinea,CH,"$3,294.33",db:ae:92:f5:3a:a2,13,1977-05-09
officiis.docx,-69.1140945,bn,Egli Ltd,Igbo,Le Grand-Saconnex,80.836691,email-78.stalder-wuthrich.info,Nauru,CH,$9.54,d3:11:1e:98:a3:0c,42,1999-01-31
nihil.avi,-42.6830155,br,Merz Group,"Sotho, Southern",Le Grand-Saconnex,87.785940,laptop-46.hermann.com,Somalia,CH,"$80,453.97",ef:f1:92:0d:9b:70,56339046,1995-12-08
accusamus.csv,80.068724,tn,"Hasler, Wettstein and Roos",Bihari languages,Regensdorf,-31.120233,lt-18.tobler.com,Tunisia,CH,$90.79,2d:3a:50:c2:a8:57,9937678,1979-07-31
occaecati.avi,-53.0940285,uz,"Steffen, Hotz and Michel",Dzongkha,Suhr,-132.699121,email-51.gfeller-wirz.net,East Timor,CH,"$79,509.50",8a:b2:1e:06:04:09,42,2015-02-26
possimus.csv,75.7573555,yue,Bianchi-Hürlimann,Azerbaijani,Stäfa,177.811735,email-23.steiner-kalin.com,Zimbabwe,CH,"$3,972.82",b6:3a:ad:4c:2e:1b,121632699,2007-04-29
numquam.flac,-49.3496665,iw,Spörri and Sons,Interlingua,Oberwil,-136.517979,db-62.peter.biz,Madagascar,CH,$351.73,0e:bd:ca:9f:87:8f,5,1996-11-07
minus.flac,-21.854767,is,Lüthi-Bühlmann,Kashmiri,Freiburg,175.105396,db-48.fuchs-christen.biz,North Korea,CH,"$81,254.74",f5:5e:1e:8e:d8:b3,702888,2000-10-11
ad.avi,39.744802,an,Flückiger LLC,Kalaallisut,Basel,93.222706,desktop-15.studer.org,Kuwait,CH,$54.51,a3:da:4f:aa:cc:ca,6421535,2007-08-26
aliquid.html,-25.3069655,nhn,"Mäder, Hafner and Schmid",French,Luzern,87.088475,lt-35.mayer-kohler.biz,Nicaragua,CH,$64.92,d8:e7:48:6d:5a:25,1127,1973-10-26
laboriosam.webm,-57.760492,mn,Steiger-Iten,Western Frisian,Uster,45.852922,email-83.sigrist-hofer.org,Dominica,CH,$933.23,a9:6b:e5:de:7a:d7,10659266,2001-11-15
modi.js,-14.545330,kw,Zürcher LLC,Occitan,Köniz,-135.448272,laptop-66.kagi.biz,Burkina Faso,CH,$58.74,2c:2c:ff:76:d6:be,449,1998-04-25
quia.js,-87.1322015,tl,"Kuhn, Hafner and Stocker",Faroese,Winterthur,-96.360185,desktop-46.schenk-schuler.com,Malawi,CH,$122.39,c7:67:59:f0:8e:2c,56551,2013-05-22
rerum.pptx,8.8734845,tcy,"Gasser, Schneider and Hoffmann",Central Khmer,Dietikon,-83.032494,db-84.ackermann.info,Suriname,CH,"$6,703.84",0f:5d:39:a0:2c:33,93,1986-05-30
earum.json,-38.8456885,ik,"Hug, Weber and Frick",Greek,Zürich,92.773301,desktop-59.hasler-hodel.org,United Kingdom,CH,"$16,006.28",3a:6a:13:99:4e:5c,3132,1985-05-10
itaque.mov,-22.4017105,nhn,Braun-Roth,Sanskrit,Zug,124.833753,srv-03.schoch-hurlimann.com,Costa Rica,CH,$769.45,78:58:67:41:25:bb,8537,2004-12-26
facere.wav,-9.9607285,af,Benz Group,Bambara,Riehen,175.308872,srv-27.zollinger.com,Senegal,CH,"$48,998.30",b9:8c:a9:c8:6f:f5,618,2007-10-15
iure.key,79.4295765,gl,Rey LLC,Uzbek,Nyon,-119.689499,laptop-72.zollinger-christen.info,Bahrain,CH,"$1,859.75",64:f5:bd:6e:4c:09,527749,2000-05-02
optio.mov,55.357025,mag,Maier-Burri,Ewe,Allschwil,-70.308789,srv-92.gloor.biz,Libya,CH,$0.21,ea:1f:0b:99:bd:73,5,2007-09-29
quidem.json,-47.6863125,gd,Stettler-Steffen,Belarusian,Burgdorf,35.818844,laptop-52.braun.com,Slovenia,CH,$51.92,7c:7e:ec:e9:06:3d,3,1988-07-04
minus.avi,36.624897,mni,"Zollinger, Vogel and Eugster",Kikuyu,Val-de-Ruz,-50.810643,web-20.schenk-stucki.com,Solomon Islands,CH,$946.02,e6:1f:f9:8a:b7:f6,769934,2017-03-28
culpa.xls,-64.803396,mt,Merz PLC,Cree,Gossau,169.039628,lt-96.hug.net,East Timor,CH,"$7,751.21",36:07:80:04:87:ce,458080817,1990-02-17
asperiores.jpg,-52.072583,sat,Bär-Zürcher,Sichuan Yi,Val-de-Ruz,125.351666,lt-52.roth-siegrist.info,Taiwan,CH,$544.24,bf:2f:87:76:b5:bf,5,2018-08-20
explicabo.pptx,39.242667,tl,Scheidegger-Herzog,Pushto,Urdorf,-63.463385,lt-33.winkler-marti.net,Estonia,CH,$6.05,ef:42:b5:3d:08:e2,490243056,1993-03-01
repellat.flac,28.6478635,mr,Stocker PLC,Maori,Maur,-26.555017,laptop-28.battig-widmer.org,Dominican Republic,CH,"$4,814.61",85:54:a3:21:98:8a,132,1998-06-20
ab.js,-21.221624,fa,Schlatter Group,French,Lutry,106.601346,email-85.hafner-friedli.com,Sweden,CH,"$6,820.53",e1:61:ab:22:d4:c9,533358342,1983-08-08
magnam.numbers,-60.682206,sid,Zürcher-Schärer,Georgian,Rheinfelden,-48.993786,srv-06.buhlmann-iten.com,South Korea,CH,"$2,150.25",07:20:94:17:be:2d,53675,2016-09-14
ducimus.pptx,-84.3406395,my,Schenk and Sons,Tajik,Wohlen,-102.148860,web-88.schoch-hoffmann.com,Saint Kitts and Nevis,CH,"$1,801.05",c2:b9:66:81:8e:8e,560684,2020-05-22
iure.mp4,20.085825,niu,Schwab Group,Korean,Versoix,-135.054847,db-27.brunner-baur.biz,Somalia,CH,"$4,532.93",e5:b4:e6:d8:e2:05,44233218,2000-07-09
eius.mp3,20.965227,ro,Wegmann-Amrein,Navajo,Luzern,176.097961,lt-12.staub.org,Malawi,CH,$3.65,5b:2f:c2:dd:2d:5e,8067533,1985-03-24
reprehenderit.wav,-44.523077,niu,Tobler-Benz,Latvian,Weinfelden,-166.848590,srv-51.roth.com,Federated States of Micronesia,CH,$49.02,3a:56:e6:be:c2:96,412248426,1996-04-22
aperiam.png,53.3206495,bhb,Stalder and Sons,Lao,Spreitenbach,177.259273,laptop-43.lehmann-eugster.org,Haiti,CH,"$50,583.16",ea:23:91:17:80:77,837,2022-04-11
non.avi,-49.9089225,ln,"Wyss, Wettstein and Schaub",Danish,Neuenburg,-169.035921,srv-18.frei-grob.biz,India,CH,$0.60,42:c8:ea:a2:4d:52,48183,2013-02-26
tempora.avi,-17.4950925,ia,Benz and Sons,Twi,Lancy,33.461941,lt-21.walter.com,Barbados,CH,"$82,248.87",09:f9:82:62:dd:7b,1,2011-09-30
non.xlsx,-39.029507,se,"Vogt, Lüscher and Siegrist",Zhuang,Mendrisio,118.196535,db-01.stockli.com,Thailand,CH,"$13,028.13",85:49:ec:0c:b9:4f,3235,1992-07-18
optio.doc,25.345763,ks,Schaub Ltd,Slovak,Illnau-Effretikon,3.164230,lt-92.felber.com,Cameroon,CH,"$34,414.65",9e:f0:49:35:19:93,9,1979-09-03
nostrum.avi,-25.276972,it,Tobler and Sons,Zhuang,Küsnacht,-109.758142,srv-17.schmidt.com,India,CH,$0.21,e7:e0:b9:f6:10:12,7029266,2008-12-03
ipsa.png,-41.8041135,se,"Arnold, Bachmann and Bader",Limburgan,Pully,-139.280186,email-17.maurer.com,Antigua and Barbuda,CH,$29.87,d8:fd:2c:75:41:08,892333708,2001-05-09
sunt.webm,-71.5349355,nso,Blaser-Gasser,Azerbaijani,Sarnen,157.658376,desktop-58.luscher-wenger.info,Madagascar,CH,$40.17,97:65:f8:2c:84:32,998302985,2007-07-02
labore.jpeg,-71.970806,ne,Wolf-Ackermann,Ukrainian,St. Gallen,45.340759,db-44.fehr.com,Myanmar,CH,$948.72,91:3f:71:34:2e:0f,8925666,1988-07-17
voluptatibus.xls,-44.352993,csb,Stalder-Haas,Afrikaans,Wil,98.512165,db-99.bader.com,SÃ£o TomÃ© and PrÃ­ncipe,CH,$7.75,18:5a:14:c3:a4:eb,9162223,2010-08-14
est.wav,-78.7337385,ss,Schnyder-Zehnder,Russian,Zug,77.536676,desktop-04.schlatter.com,Dominican Republic,CH,"$30,248.48",72:f3:98:9c:1d:b8,60,1993-08-21
saepe.html,51.899493,unm,Schlatter PLC,Kirghiz,Arbon,-163.423264,email-32.baur.com,India,CH,"$9,815.25",cd:51:d0:08:b1:ce,92750,2016-10-28
